F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-Comparable<String>,F16-String[],F16-Comparable<Boolean>,F16-Map<String String>,F16-List<ObjectName>,F16-long,F16-Object,F16-PreparedStatement,F16-NA,F16-void,F16-SSLSupport,F16-int,F16-boolean,F16-Comparable<Date>,F16-ELContextImpl,F16-String,F16-Method,F16-JspApplicationContext,F16-Void,F16-WebResource,F3-NA,F3-Session,F3-Integer,F3-PooledConnectionAndInfo,F3-Class<?>[],F3-InputStream,F3-ELContext,F3-MappedHost[],F3-byte[],F3-boolean,F3-Object,F3-Object[],F3-key.getSql(),F3-String,F3-long,F3-Reader,F3-int,F3-String[],F3-ObjectName,F3-Level,F7--,F7-&=,F7-++,F7-|=,F7-+=,F7-NA,F7-+,F12-long,F12-int,F12-HashMap<String Method>,F12-NA,F12-AtomicInteger,F12-TemplatePathMatchComparator,F12-boolean,F12-byte[],F12-Comparator<Session>,F17-static,F17-static-final,F17-final,F17-NA,F2-StringBuilder,F2-InstanceKeyDataSource,F2-ELParser,F2-NA,F2-SimpleCharStream,F2-ByteArrayOutputStream,F2-MBeanServer,F2-Properties,F2-Object,F2-Connection,F2-StringReader,F2-String,F2-Hashtable<String Integer>,F2-JDBCStore,F2-AccessibleObject,F2-Class<>,F2-System,F2-Map<String LockRecord>,F2-Statement,F2-File,F6-NA,F6-java.lang.Long,F6-org.apache.jasper.compiler.JspConfig.JspProperty,F6-java.io.InputStreamReader,F6-java.io.FileInputStream,F6-org.apache.el.parser.Token,F6-java.io.PrintStream,F6-java.net.URL,F6-java.lang.Float,F6-java.lang.Integer,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuilder,F6-org.apache.tomcat.jni.Library,F6-java.util.Date,F6-java.lang.Double,F6-org.apache.catalina.ha.context.ReplicatedContext.ReplApplContext,F6-java.lang.Throwable,F6-java.io.BufferedReader,F6-org.apache.el.parser.PropertyNotFoundException,F13-private,F13-NA,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-invoke,F1-ReInit,F1-delete,F1-NA,F1-jj_ntk,F1-prepareStatement,F1-jj_consume_token,F1-getString,F1-getBytes,F1-setAccessible,F1-get,F1-append,F1-getConnection,F1-openNodeScope,F1-getProperty,F1-put,F1-currentTimeMillis,F1-toString,F1-list,F1-length,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-java.util.logging.Logger,F5-ApplicationContext,F5-java.lang.Thread,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.lang.Number,F5-java.io.Reader,F5-java.lang.AbstractStringBuilder,F5-javax.management.MBeanFeatureInfo,F5-java.io.OutputStream,F5-java.lang.Exception,F9-cluster,F9-encoding,F9-accessed,F9-options,F9-sessionIdCol,F9-sessionAppCol,F9-locks,F9-lastAccess,F9-size,F9-servletClass,F9-jaasConfiguration,F9-view,F9-payload,F9-NA,F9-wrapper,F9-uniqueId,F9-serviceqname,F9-membershipService,F9-message,F9-jarEntry,F10-NA,F10-true,F19-NA,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-String[],F4-Integer,F4-boolean,F4-Constructor,F4-long,F4-E,F4-PreparedStatement,F4-LockRecord,F4-Token,F4-Connection,F4-Object,F4-byte[],F4-File,F4-void,F4-Buffer,F4-StringBuilder,F4-String,F4-int,F4-Method,F8-AccessLogValve,F8-LambdaExpressionComparator,F8-JarInputStreamWrapper,F8-StandardWrapper,F8-AbstractCatalinaTask,F8-ResultSetProxy,F8-GatherState<A>,F8-McastService,F8-StatementEntry,F8-MapMessage,F8-JAASRealm,F8-HostManagerServlet,F8-ContextService,F8-ChannelData,F8-CoordinationEvent,F8-JDBCStore,F8-NA,F8-FaultyMember,F8-ObjectReader,F8-ChannelCoordinator,F11-START_DATA,F11-INSTANCE,F11-type,F11-fnmap,F11-NA,F11-serialVersionUID,F11-comparator,F11-submittedCount,F11-hasHashCode,F11-hashCode,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-mturk@apache.org,F71-jboynes@apache.org,F71-remm@apache.org,F71-fhanik@apache.org,F71-kfujino@apache.org,F71-funkman@apache.org,F71-costin@apache.org,F71-kkolinko@apache.org,F71-jhook@apache.org,F71-schultz@apache.org =  schultz = Christopher Schultz schultz@apache.org@apache.org,F71-markt@apache.org,F71-timw@apache.org,F71-billbarker@apache.org,F71-jfclere@apache.org,F71-rjung@apache.org,F71-pero@apache.org,F71-schultz@apache.org,F71-violetagg@apache.org,F71-markt@apache.org =  markt = Mark Emlyn David Thomas markt@apache.org@apache.org,F71-slaurent@apache.org,F74,F73,F84,F146,category
16184,org/apache/tomcat/jdbc/pool,org/apache/tomcat/jdbc/pool/PoolProperties.java,2168,true,33,109,1117,3,0,560,5,30,0.6448170731707317,750,335,0.44666666666666666,1.0,17,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,39,6,STYLE,0.05442176870748299,REC_CATCH_EXCEPTION,20,3,1,0.021630615640599003,0.0033277870216306157,5.546311702717693E-4,-1.0,0.175,0.004511718749999999,0.30357142857142855,0.37793092574151926,-0.65,0.011564625850340135,0.09319727891156462,0.37793092574151926,-0.7435897435897436,-0.6666666666666666,81,11515,2168,16184,69,0.11187739463601531,23,24,45,116,0.07512015786826656,692,1325,92,2109,4,-633,4,0.13374682218911035,8,4387,0,8469,555,0,13411,-4082,0.14192737888965404,368,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,5036,17995,368,5036,open
16184,org/apache/tomcat/jdbc/pool,org/apache/tomcat/jdbc/pool/PooledConnection.java,2168,true,57,39,1117,1,0,560,14,30,0.6993197278911565,412,245,0.5946601941747572,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,39,5,BAD_PRACTICE,0.03877551020408163,DE_MIGHT_IGNORE,19,3,2,0.021630615640599003,0.0027731558513588465,0.0011092623405435386,-1.0,0.47368421052631576,0.008042176749173444,0.3244274809160305,0.6250450530305444,-0.05263157894736842,0.011564625850340135,0.04829931972789116,0.6250450530305444,-0.7435897435897436,-0.6,39,10539,1888,15208,69,0.17029114676173498,23,24,45,116,0.07512015786826656,194,904,39,1137,0,-710,14,0.08959038899423062,24,4387,10,8469,555,14,13411,-4082,0.14192737888965404,378,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5046,17995,368,5036,open
16184,org/apache/tomcat/jdbc/pool,org/apache/tomcat/jdbc/pool/PooledConnection.java,2168,true,8,39,1117,1,12,560,3,30,0.5482993197278911,412,245,0.5946601941747572,0.75,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,39,5,STYLE,0.012244897959183673,ICAST_INTEGER_MULTIPLY_CAST_TO_LONG,20,3,1,0.021630615640599003,0.0027731558513588465,5.546311702717693E-4,1.0,0.6666666666666666,0.006944444444444445,0.30357142857142855,0.37793092574151926,0.3333333333333333,0.011564625850340135,0.09319727891156462,0.37793092574151926,-0.7435897435897436,-0.6,67,11515,2168,16184,69,0.17029114676173498,23,24,45,116,0.07512015786826656,194,904,39,1137,0,-710,14,0.08959038899423062,24,4387,10,8469,555,14,13411,-4082,0.14192737888965404,378,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,5046,17995,368,5036,close
16184,org/apache/tomcat/jdbc/pool,org/apache/tomcat/jdbc/pool/PooledConnection.java,2168,true,70,39,1117,1,0,560,21,30,0.37551020408163266,412,245,0.5946601941747572,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,39,5,STYLE,0.05442176870748299,REC_CATCH_EXCEPTION,20,3,1,0.021630615640599003,0.0027731558513588465,5.546311702717693E-4,-1.0,0.175,0.004511718749999999,0.30357142857142855,0.37793092574151926,-0.65,0.011564625850340135,0.09319727891156462,0.37793092574151926,-0.7435897435897436,-0.6,67,11515,2168,16184,69,0.17029114676173498,23,24,45,116,0.07512015786826656,194,904,39,1137,0,-710,14,0.08959038899423062,24,4387,10,8469,555,14,13411,-4082,0.14192737888965404,378,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,5046,17995,368,5036,open
16184,org/apache/tomcat/jdbc/pool,org/apache/tomcat/jdbc/pool/PooledConnection.java,2168,true,57,39,1117,1,12,560,14,30,0.6843537414965987,412,245,0.5946601941747572,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,39,5,SECURITY,0.009523809523809525,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,15,3,2,0.021630615640599003,0.0027731558513588465,0.0011092623405435386,-1.0,0.07142857142857142,0.022108843537414966,0.04,3.3522329041809555E-4,-0.8571428571428571,6.802721088435374E-4,6.802721088435374E-4,3.3522329041809555E-4,-0.7435897435897436,-0.6,38,10530,1882,15199,69,0.17029114676173498,23,24,45,116,0.07512015786826656,194,904,39,1137,0,-710,14,0.08959038899423062,24,4387,10,8469,555,14,13411,-4082,0.14192737888965404,378,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5046,17995,368,5036,open
16184,org/apache/tomcat/jdbc/pool,org/apache/tomcat/jdbc/pool/PooledConnection.java,2168,true,27,39,1117,1,8,560,11,30,0.26258503401360545,412,245,0.5946601941747572,0.4074074074074074,45,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,39,5,STYLE,0.010884353741496598,UCF_USELESS_CONTROL_FLOW,20,3,1,0.021630615640599003,0.0027731558513588465,5.546311702717693E-4,-1.0,0.125,0.00341796875,0.30357142857142855,0.37793092574151926,-0.75,0.011564625850340135,0.09319727891156462,0.37793092574151926,-0.7435897435897436,-0.6,35,10077,1775,14746,69,0.17029114676173498,23,24,45,116,0.07512015786826656,194,904,39,1137,0,-710,14,0.08959038899423062,24,4387,10,8469,555,14,13411,-4082,0.14192737888965404,378,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5046,17995,368,5036,open
11804,org/apache/tomcat/jdbc/pool,org/apache/tomcat/jdbc/pool/TrapException.java,1279,true,0,4,1117,1,9,560,1,30,0.41975308641975306,44,27,0.6136363636363636,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,39,1,BAD_PRACTICE,6.802721088435374E-4,NM_CLASS_NOT_EXCEPTION,16,2,0,0.021630615640599003,5.546311702717693E-4,0.0,0.0,0.0,0.0,0.3244274809160305,0.6250450530305444,-1.0,0.011564625850340135,0.04829931972789116,0.6250450530305444,-0.7435897435897436,-1.0,6,7135,1279,11804,69,0.0,23,24,45,116,0.07512015786826656,63,2,61,126,0,61,0,0.23104331639583436,0,4387,0,8469,555,0,13411,-4082,0.14192737888965404,1421,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,6089,17995,368,5036,open
14384,org/apache/tomcat/jdbc/pool,org/apache/tomcat/jdbc/pool/XADataSource.java,1719,true,0,2,1117,1,4,560,1,30,0.7027027027027027,9,23,2.5555555555555554,1.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,39,1,BAD_PRACTICE,0.0013605442176870747,NM_SAME_SIMPLE_NAME_AS_INTERFACE,16,2,0,0.021630615640599003,5.546311702717693E-4,0.0,0.0,1.0,0.0,0.3244274809160305,0.6250450530305444,1.0,0.011564625850340135,0.04829931972789116,0.6250450530305444,-0.7435897435897436,1.0,3,9715,1719,14384,69,0.0,23,24,45,116,0.07512015786826656,7,30,0,37,0,-23,0,0.1625874460032876,0,4387,0,8469,555,0,13411,-4082,0.14192737888965404,7147,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11818,17995,368,5036,close
16096,org/apache/tomcat/jdbc/pool/interceptor,org/apache/tomcat/jdbc/pool/interceptor/AbstractCreateStatementInterceptor.java,2145,true,0,8,327,1,4,99,1,21,0.34306569343065696,59,64,1.0847457627118644,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,27,2,MALICIOUS_CODE,0.05646258503401361,MS_PKGPROTECT,18,2,0,0.014975041597337771,0.0011092623405435386,0.0,0.0,0.1686746987951807,0.010786426521656598,0.23157894736842105,0.16051917243622987,-0.6626506024096386,0.0027210884353741495,0.04217687074829932,0.16051917243622987,-0.7777777777777778,-1.0,5,10529,1882,15198,40,0.0,5,8,32,53,0.03508799943226173,61,123,0,184,0,-62,0,0.10046775983354087,0,902,0,2118,237,0,3257,-1216,0.09799757685557905,1423,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6091,17995,361,5029,open
16096,org/apache/tomcat/jdbc/pool/interceptor,org/apache/tomcat/jdbc/pool/interceptor/AbstractCreateStatementInterceptor.java,2145,true,0,8,327,1,4,99,1,21,0.2846715328467153,59,64,1.0847457627118644,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,27,2,MALICIOUS_CODE,0.05646258503401361,MS_PKGPROTECT,18,2,0,0.014975041597337771,0.0011092623405435386,0.0,0.0,0.1686746987951807,0.010786426521656598,0.23157894736842105,0.16051917243622987,-0.6626506024096386,0.0027210884353741495,0.04217687074829932,0.16051917243622987,-0.7777777777777778,-1.0,5,10529,1882,15198,40,0.0,5,8,32,53,0.03508799943226173,61,123,0,184,0,-62,0,0.10046775983354087,0,902,0,2118,237,0,3257,-1216,0.09799757685557905,1423,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6091,17995,361,5029,open
15906,org/apache/tomcat/jdbc/pool/interceptor,org/apache/tomcat/jdbc/pool/interceptor/AbstractQueryReport.java,2104,true,0,10,327,2,4,99,1,21,0.18490566037735848,134,111,0.8283582089552238,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,27,1,MALICIOUS_CODE,0.05646258503401361,MS_PKGPROTECT,18,2,0,0.014975041597337771,5.546311702717693E-4,0.0,0.0,0.1686746987951807,0.010786426521656598,0.23157894736842105,0.16051917243622987,-0.6626506024096386,0.0027210884353741495,0.04217687074829932,0.16051917243622987,-0.7777777777777778,-1.0,16,11094,2033,15763,40,0.0,5,8,32,53,0.03508799943226173,20,245,1,266,0,-225,0,0.05555085510088957,0,902,0,2118,237,0,3257,-1216,0.09799757685557905,1421,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6089,17995,361,5029,open
16184,org/apache/tomcat/jdbc/pool/interceptor,org/apache/tomcat/jdbc/pool/interceptor/ConnectionState.java,2168,true,67,3,327,1,12,99,16,21,0.9390243902439024,118,30,0.2542372881355932,0.44029850746268656,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,27,1,STYLE,0.014285714285714285,SF_SWITCH_NO_DEFAULT,19,2,1,0.014975041597337771,5.546311702717693E-4,5.546311702717693E-4,-1.0,0.38095238095238093,0.007369614512471655,0.30357142857142855,0.37793092574151926,-0.23809523809523808,0.011564625850340135,0.09319727891156462,0.37793092574151926,-0.7777777777777778,-1.0,20,11515,2168,16184,40,0.0,5,8,32,53,0.03508799943226173,79,197,0,276,0,-118,0,0.059627471769205215,0,902,0,2118,237,0,3257,-1216,0.09799757685557905,1421,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6089,17995,361,5029,open
15980,org/apache/tomcat/jdbc/pool/interceptor,org/apache/tomcat/jdbc/pool/interceptor/SlowQueryReport.java,2125,true,0,18,327,4,4,99,1,21,0.109375,326,66,0.20245398773006135,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,27,8,MALICIOUS_CODE,0.006122448979591836,MS_SHOULD_BE_FINAL,16,1,0,0.014975041597337771,0.004437049362174155,0.0,0.0,1.0,0.0,0.23157894736842105,0.16051917243622987,1.0,0.0027210884353741495,0.04217687074829932,0.16051917243622987,-0.7777777777777778,-0.75,39,11290,2119,15959,40,0.13333333333333333,5,8,32,53,0.03508799943226173,211,631,180,1022,1,-420,1,0.10911995870419153,2,902,0,2118,237,0,3257,-1216,0.09799757685557905,379,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5047,17995,361,5029,close
