F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-ByteBuffer,F16-long[],F16-long,F16-Boolean,F16-ByteBuffer[][],F16-Token,F16-AbstractType,F16-Object,F16-NA,F16-void,F16-int,F16-boolean,F16-Double,F16-String,F16-Integer,F16-Pair,F16-Long,F16-MessageOut,F16-CommitLogSegment,F16-byte[][],F3-NA,F3-Class,F3-EncryptionOptions,F3-PrintStream,F3-SSTableReader,F3-byte[],F3-DecoratedKey,F3-boolean,F3-arg0.name().toByteBuffer(),F3-char,F3-String,F3-long,F3-InetAddress,F3-int,F3-ByteBuffer,F3-String[],F3-Thread,F3-BitSet,F3-ListenableFutureTask,F3-input,F7-^,F7-++,F7---,F7-%,F7-&,F7-*,F7-+,F7-^=,F7--,F7-/,F7--=,F7-+=,F7-NA,F7-*=,F12-long,F12-int,F12-FixedValueComparator,F12-List<ByteBuffer>,F12-NA,F12-Map<Pair MapType>,F12-TField,F12-Logger,F12-Map<AbstractType SetType>,F12-String,F12-OptionSimple,F12-double,F12-Pattern,F12-DistributionFactory,F12-List<AbstractType>,F12-TStruct,F12-List<ColumnInfo>,F12-UUID,F12-InetAddress,F12-Map<Class<? extends IScheme> SchemeFactory>,F17-abstract,F17-static,F17-final,F17-NA,F2-Class,F2-StringBuilder,F2-NA,F2-Random,F2-TreeSet<CellName>,F2-ArrayList<ReadCommand>,F2-Integer,F2-SSLFactory,F2-Math,F2-List<ByteBuffer>,F2-CqlLexer,F2-PrintStream,F2-String,F2-ByteBuffer,F2-Long,F2-System,F2-Cql_Lexer,F2-Boolean,F2-ThreadPoolExecutor,F2-File,F6-java.util.Random,F6-org.apache.cassandra.io.util.DataOutputStreamAndChannel,F6-NA,F6-org.apache.cassandra.db.BufferCell,F6-java.io.FileOutputStream,F6-org.apache.cassandra.cli.MismatchedSetException,F6-java.util.HashMap<java.lang.Class<? extends org.apache.cassandra.thrift.IScheme> org.apache.cassandra.thrift.SchemeFactory>,F6-java.io.PrintStream,F6-org.apache.cassandra.cli.RewriteRuleSubtreeStream,F6-java.io.DataInputStream,F6-org.apache.thrift.protocol.TStruct,F6-java.io.FileReader,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuilder,F6-org.apache.cassandra.hadoop.pig.ResourceFieldSchema,F6-org.apache.cassandra.stress.settings.OptionSimple,F6-org.apache.thrift.protocol.TField,F6-java.io.BufferedReader,F6-org.apache.cassandra.db.marshal.DynamicCompositeType.FixedValueComparator,F13-private,F13-NA,F13-public,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-static,F14-final-final,F14-NA,F14-final,F1-size,F1-registerQuery,F1-NA,F1-add,F1-close,F1-compare,F1-pushFollow,F1-write,F1-assertEquals,F1-get,F1-getSSTables,F1-equals,F1-compareTo,F1-predict,F1-value,F1-getLogger,F1-match,F1-count,F1-max,F1-exit,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.io.OutputStreamWriter,F5-org.apache.cassandra.stress.settings.SettingsCommand$Options,F5-AbstractType,F5-OpDistributionFactory,F5-java.io.FilterOutputStream,F5-java.io.FilterInputStream,F5-java.io.InputStreamReader,F5-java.util.EventObject,F5-java.lang.Number,F5-java.lang.RuntimeException,F5-java.io.Reader,F5-java.lang.AbstractStringBuilder,F5-java.io.BufferedReader,F5-java.io.OutputStream,F5-java.text.DateFormat,F9-id,F9-dataDir,F9-displayPrefix,F9-max,F9-tries,F9-options,F9-firstInsertedKey,F9-wrapped,F9-key_cache_size,F9-delta,F9-planId,F9-keyspaceName,F9-min,F9-identityDistributions,F9-dclocal_read_repair_chance,F9-NA,F9-truncate,F9-generate,F9-delegate,F9-batchsize,F10-NA,F19-NA,F19-abstract,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-CommonTree,F4-String[],F4-boolean,F4-InputStream,F4-ByteBuffer,F4-long,F4-SSLContext,F4-byte[],F4-File,F4-void,F4-Buffer,F4-StringBuilder,F4-int,F4-String,F4-Field,F4-BigInteger,F4-long[],F4-OutputStream,F4-byte,F8-DistributionBoundApache,F8-ColumnFamilyMetricNameFactory,F8-SettingsErrors,F8-NoSpamLogStatement,F8-StressSettings,F8-DistributionOffsetApache,F8-GeneratorConfig,F8-OptionSimple,F8-DistributionInverted,F8-SettingsTransport,F8-SamplerResult<S>,F8-DistributionQuantized,F8-NA,F8-SettingsPopulation,F8-StreamState,F8-SettingsInsert,F8-WriterThread,F8-SeedManager,F8-CfDef,F8-DataOutputStreamPlus,F11-SUPER_COLUMN_FIELD_DESC,F11-IRE_FIELD_DESC,F11-COMPRESSION_FIELD_DESC,F11-NA,F11-NAME_FIELD_DESC,F11-SUCCESS_FIELD_DESC,F11-KEY_FIELD_DESC,F11-schemes,F11-KEYSPACE_FIELD_DESC,F11-logger,F11-START_TOKEN_FIELD_DESC,F11-WHY_FIELD_DESC,F11-COLUMN_PARENT_FIELD_DESC,F11-STRUCT_DESC,F11-COLUMN_FAMILY_FIELD_DESC,F11-COLUMNS_FIELD_DESC,F11-instance,F11-QUERY_FIELD_DESC,F11-UE_FIELD_DESC,F11-ITEM_ID_FIELD_DESC,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-xedin@apache.org,F71-jmckenzie@apache.org,F71-povel.y@gmail.com,F71-sylvain@datastax.com,F71-yukim@apache.org,F71-brandonwilliams@apache.org,F71-dbrosius@mebigfatguy.com,F71-johan@apache.org,F71-benedict@apache.org,F71-jakers@gmail.com,F71-marcuse@apache.org,F71-jbellis@apache.org,F71-gdusbabek@apache.org,F71-vijay2win@gmail.com,F71-dbrosius@apache.org,F71-aleksey@apache.org,F71-jake@apache.org,F71-eevans@apache.org,F71-tyler@datastax.com,F71-slebresne@apache.org,F74,F73,F84,F146,category
11562,org/apache/cassandra/thrift,org/apache/cassandra/thrift/Cassandra.java,1745,true,12,24,51173,730,4,1990,4,1036,0.5707244506577768,45543,2612,0.05735239224469183,0.7916666666666666,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497,353,STYLE,0.012434061793519217,UC_USELESS_VOID_METHOD,20,3,8,0.02551465680989784,0.0181220801889214,4.106987011653576E-4,-1.0,0.2727272727272727,0.006839555428897121,0.06143344709897611,0.089737984519044,-0.45454545454545453,0.003014318010550113,0.024491333835719668,0.089737984519044,-0.48490945674044267,-1.0,128,10359,1980,12602,1960,0.28151325401795035,468,2089,-129,4517,0.00919087909017361,58046,38889,10572,107507,1531,19157,436,0.415986767925396,2416,84574,449,52745,12265,-1095,149584,31829,0.05668120769281233,269,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,2510,13775,30,2271,open
11562,org/apache/cassandra/thrift,org/apache/cassandra/thrift/Cassandra.java,1745,true,3,24,51173,730,0,1990,1,1036,0.5733949887084633,45543,2612,0.05735239224469183,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497,353,STYLE,0.05199698568198945,DLS_DEAD_LOCAL_STORE,17,2,16,0.02551465680989784,0.0181220801889214,8.213974023307152E-4,-1.0,0.08695652173913043,0.002737761554005606,0.06143344709897611,0.089737984519044,-0.8188405797101449,0.003014318010550113,0.024491333835719668,0.089737984519044,-0.48490945674044267,-1.0,18,4488,899,6731,1960,0.28151325401795035,468,2089,-129,4517,0.00919087909017361,58046,38889,10572,107507,1531,19157,436,0.415986767925396,2416,84574,449,52745,12265,-1095,149584,31829,0.05668120769281233,269,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,2510,13775,30,2271,open
11562,org/apache/cassandra/thrift,org/apache/cassandra/thrift/Cassandra.java,1745,true,3,24,51173,730,0,1990,1,1036,0.5733053733376349,45543,2612,0.05735239224469183,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497,353,STYLE,0.05199698568198945,DLS_DEAD_LOCAL_STORE,17,2,16,0.02551465680989784,0.0181220801889214,8.213974023307152E-4,-1.0,0.08695652173913043,0.002737761554005606,0.06143344709897611,0.089737984519044,-0.8188405797101449,0.003014318010550113,0.024491333835719668,0.089737984519044,-0.48490945674044267,-1.0,18,4488,899,6731,1960,0.28151325401795035,468,2089,-129,4517,0.00919087909017361,58046,38889,10572,107507,1531,19157,436,0.415986767925396,2416,84574,449,52745,12265,-1095,149584,31829,0.05668120769281233,269,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,2510,13775,30,2271,open
11562,org/apache/cassandra/thrift,org/apache/cassandra/thrift/Cassandra.java,1745,true,3,24,51173,730,6,1990,1,1036,0.573412911782629,45543,2612,0.05735239224469183,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497,353,STYLE,0.012434061793519217,UC_USELESS_VOID_METHOD,20,3,16,0.02551465680989784,0.0181220801889214,8.213974023307152E-4,-1.0,0.2727272727272727,0.006839555428897121,0.06143344709897611,0.089737984519044,-0.45454545454545453,0.003014318010550113,0.024491333835719668,0.089737984519044,-0.48490945674044267,-1.0,128,10359,1980,12602,1960,0.28151325401795035,468,2089,-129,4517,0.00919087909017361,58046,38889,10572,107507,1531,19157,436,0.415986767925396,2416,84574,449,52745,12265,-1095,149584,31829,0.05668120769281233,269,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,2510,13775,30,2271,open
11562,org/apache/cassandra/thrift,org/apache/cassandra/thrift/Cassandra.java,1745,true,3,24,51173,730,6,1990,1,1036,0.5733232964118006,45543,2612,0.05735239224469183,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497,353,STYLE,0.012434061793519217,UC_USELESS_VOID_METHOD,20,3,16,0.02551465680989784,0.0181220801889214,8.213974023307152E-4,-1.0,0.2727272727272727,0.006839555428897121,0.06143344709897611,0.089737984519044,-0.45454545454545453,0.003014318010550113,0.024491333835719668,0.089737984519044,-0.48490945674044267,-1.0,128,10359,1980,12602,1960,0.28151325401795035,468,2089,-129,4517,0.00919087909017361,58046,38889,10572,107507,1531,19157,436,0.415986767925396,2416,84574,449,52745,12265,-1095,149584,31829,0.05668120769281233,269,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,2510,13775,30,2271,open
11562,org/apache/cassandra/thrift,org/apache/cassandra/thrift/Cassandra.java,1745,true,0,24,51173,730,5,1990,1,1036,0.5735025271534574,45543,2612,0.05735239224469183,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,497,353,BAD_PRACTICE,0.04822908816880181,CN_IDIOM,16,2,0,0.02551465680989784,0.0181220801889214,0.0,0.0,0.28125,0.007219587053571429,0.20898100172711573,0.23149093143732255,-0.421875,0.0026375282592313487,0.04333082140165787,0.23149093143732255,-0.48490945674044267,-1.0,128,10359,1980,12602,1960,0.28151325401795035,468,2089,-129,4517,0.00919087909017361,58046,38889,10572,107507,1531,19157,436,0.415986767925396,2416,84574,449,52745,12265,-1095,149584,31829,0.05668120769281233,269,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,2510,13775,30,2271,open
11562,org/apache/cassandra/thrift,org/apache/cassandra/thrift/Cassandra.java,1745,true,34,24,51173,730,0,1990,11,1036,0.5790228339964871,45543,2612,0.05735239224469183,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497,353,PERFORMANCE,0.0452147701582517,DM_BOXED_PRIMITIVE_FOR_COMPARE,20,3,82,0.02551465680989784,0.0181220801889214,0.004209661686944915,-1.0,0.2916666666666667,0.013773148148148147,0.2564102564102564,0.10286561401825511,-0.4,0.006782215523737754,0.04672192916352675,0.10286561401825511,-0.48490945674044267,-1.0,7,3357,672,5600,1960,0.28151325401795035,468,2089,-129,4517,0.00919087909017361,58046,38889,10572,107507,1531,19157,436,0.415986767925396,2416,84574,449,52745,12265,-1095,149584,31829,0.05668120769281233,269,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,2510,13775,30,2271,open
11562,org/apache/cassandra/thrift,org/apache/cassandra/thrift/Cassandra.java,1745,true,0,24,51173,730,5,1990,1,1036,0.5735025271534574,45543,2612,0.05735239224469183,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,497,353,BAD_PRACTICE,0.06593820648078372,SE_NO_SERIALVERSIONID,19,3,0,0.02551465680989784,0.0181220801889214,0.0,0.0,0.22285714285714286,0.006185422740524782,0.20898100172711573,0.23149093143732255,-0.5428571428571428,0.0026375282592313487,0.04333082140165787,0.23149093143732255,-0.48490945674044267,-1.0,128,10359,1980,12602,1960,0.28151325401795035,468,2089,-129,4517,0.00919087909017361,58046,38889,10572,107507,1531,19157,436,0.415986767925396,2416,84574,449,52745,12265,-1095,149584,31829,0.05668120769281233,269,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,2510,13775,30,2271,open
11562,org/apache/cassandra/thrift,org/apache/cassandra/thrift/Cassandra.java,1745,true,0,24,51173,730,4,1990,1,1036,0.6753235114886905,45543,2612,0.05735239224469183,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,497,353,BAD_PRACTICE,0.04822908816880181,CN_IDIOM,16,2,0,0.02551465680989784,0.0181220801889214,0.0,0.0,0.28125,0.007219587053571429,0.20898100172711573,0.23149093143732255,-0.421875,0.0026375282592313487,0.04333082140165787,0.23149093143732255,-0.48490945674044267,-1.0,128,10359,1980,12602,1960,0.28151325401795035,468,2089,-129,4517,0.00919087909017361,58046,38889,10572,107507,1531,19157,436,0.415986767925396,2416,84574,449,52745,12265,-1095,149584,31829,0.05668120769281233,269,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,2510,13775,30,2271,open
11562,org/apache/cassandra/thrift,org/apache/cassandra/thrift/Cassandra.java,1745,true,0,24,51173,730,4,1990,1,1036,0.6753235114886905,45543,2612,0.05735239224469183,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,497,353,BAD_PRACTICE,0.06593820648078372,SE_NO_SERIALVERSIONID,19,3,0,0.02551465680989784,0.0181220801889214,0.0,0.0,0.22285714285714286,0.006185422740524782,0.20898100172711573,0.23149093143732255,-0.5428571428571428,0.0026375282592313487,0.04333082140165787,0.23149093143732255,-0.48490945674044267,-1.0,128,10359,1980,12602,1960,0.28151325401795035,468,2089,-129,4517,0.00919087909017361,58046,38889,10572,107507,1531,19157,436,0.415986767925396,2416,84574,449,52745,12265,-1095,149584,31829,0.05668120769281233,269,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,2510,13775,30,2271,open
11562,org/apache/cassandra/thrift,org/apache/cassandra/thrift/Cassandra.java,1745,true,12,24,51173,730,4,1990,4,1036,0.6769903573860989,45543,2612,0.05735239224469183,0.7916666666666666,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497,353,STYLE,0.012434061793519217,UC_USELESS_VOID_METHOD,20,3,8,0.02551465680989784,0.0181220801889214,4.106987011653576E-4,-1.0,0.2727272727272727,0.006839555428897121,0.06143344709897611,0.089737984519044,-0.45454545454545453,0.003014318010550113,0.024491333835719668,0.089737984519044,-0.48490945674044267,-1.0,128,10359,1980,12602,1960,0.28151325401795035,468,2089,-129,4517,0.00919087909017361,58046,38889,10572,107507,1531,19157,436,0.415986767925396,2416,84574,449,52745,12265,-1095,149584,31829,0.05668120769281233,269,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,2510,13775,30,2271,open
