F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-ByteBuffer,F16-StringBuffer,F16-Boolean,F16-Object,F16-NA,F16-void,F16-Process,F16-int,F16-URL,F16-boolean,F16-Enumeration,F16-URL[],F16-String,F16-InputStream,F16-Resource,F16-Reader,F16-PrintStream,F16-Iterator<Resource>,F16-Map<URL Location>,F16-DateFormat,F3-NA,F3-Class,F3-Integer,F3-Long,F3-PrintStream,F3-File,F3-InputStream,F3-Project,F3-getConfig().baseNameTerminator,F3-null,F3-byte[],F3-boolean,F3-Object,F3-FileInputStream,F3-FileOutputStream,F3-char,F3-nestedTask.getTaskName(),F3-String,F3-int,F3-Project.MSG_DEBUG,F7-|,F7--,F7-/,F7-++,F7-+=,F7-&,F7-NA,F7-*,F7-+,F12-long,F12-int,F12-List<ResourceComparator>,F12-Object,F12-NA,F12-List<NameEntry>,F12-boolean,F12-String,F12-AssertionFailedError,F12-Vector<Object>,F12-URL,F12-File,F12-Feature,F12-Mapper,F12-Vector<FileSelector>,F12-FileUtils,F12-ArrayList,F12-Collection<Resource>,F12-Union,F12-Path,F17-final,F17-static,F17-static-final,F17-NA,F2-AbstractFileSetTest,F2-Process,F2-Document,F2-Thread,F2-NA,F2-Vector<String>,F2-ByteArrayOutputStream,F2-StringBuffer,F2-DateFormatFactory,F2-Properties,F2-Object,F2-String,F2-Iterator,F2-Map,F2-Hashtable,F2-BufferedReader,F2-System,F2-MockProject,F2-HashMap,F2-File,F6-java.io.ByteArrayOutputStream,F6-java.io.BufferedWriter,F6-NA,F6-java.lang.Long,F6-java.io.FileOutputStream,F6-java.io.InputStreamReader,F6-java.io.FileInputStream,F6-java.util.Properties,F6-java.io.PrintStream,F6-java.io.ByteArrayInputStream,F6-java.lang.Integer,F6-org.apache.tools.ant.util.LayoutPreservingProperties,F6-org.apache.tools.ant.types.PatternSet,F6-java.io.FileReader,F6-java.io.File,F6-java.util.ArrayList<org.apache.tools.ant.types.PatternSet.NameEntry>,F6-java.lang.String,F6-java.lang.StringBuffer,F6-org.apache.tools.ant.types.Path,F6-java.io.BufferedReader,F13-private,F13-NA,F13-protected,F13-public,F18-private,F18-NA,F18-public,F14-static-final,F14-static,F14-NA,F14-final,F1-delete,F1-NA,F1-registerDTD,F1-close,F1-next,F1-assertEquals,F1-replace,F1-getInstance,F1-get,F1-listFiles,F1-equals,F1-getProperty,F1-addElement,F1-put,F1-load,F1-createTempFile,F1-toString,F1-list,F1-getInputStream,F1-assertTrue,F5-java.util.AbstractMap,F5-DataType,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-Task,F5-java.io.OutputStreamWriter,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.io.FilterInputStream,F5-java.io.InputStreamReader,F5-java.lang.Number,F5-java.io.Reader,F5-java.util.AbstractList,F5-java.lang.RuntimeException,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-java.text.DateFormat,F5-java.util.Dictionary,F9-anonymousSchema,F9-failOnError,F9-includeFileNames,F9-ignoreSystemclasses,F9-forceOverwrite,F9-replyto,F9-extDirs,F9-keys,F9-lastmodified,F9-dateTime,F9-trim,F9-NA,F9-out,F9-isCaseSensitive,F9-className,F9-selectors,F9-userId,F9-port,F9-dir,F9-env,F10-NA,F10-true,F19-NA,F19-abstract,F19-interface,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-String[],F4-boolean,F4-InputStream,F4-File[],F4-long,F4-Process,F4-StringBuffer,F4-AbstractFileSet,F4-Enumeration,F4-DateFormat,F4-Object,F4-byte[],F4-File,F4-Element,F4-void,F4-Matcher,F4-String,F4-int,F4-SecurityManager,F8-PropertyChecker,F8-Length,F8-BriefJUnitResultFormatter,F8-Checksum,F8-Touch,F8-Execute,F8-StreamPumper,F8-JDBCTask,F8-DirectoryScanner,F8-Resource,F8-MailMessage,F8-SchemaValidate,F8-Rmic,F8-Available,F8-NA,F8-ReferenceChecker,F8-AbstractFileSet,F8-DefaultLogger,F8-EmailTask,F8-AntTypeDefinition,F11-msg,F11-nested,F11-NA,F11-refid,F11-classname,F11-FILE_UTILS,F11-method,F11-excludesFileList,F11-type,F11-error,F11-ref,F11-unlessCond,F11-cache,F11-from,F11-propfile,F11-name,F11-dir,F11-to,F11-selectorsList,F11-resourceComparators,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-kevj@apache.org,F71-jskeet@apache.org,F71-donaldp@apache.org,F71-antoine@apache.org,F71-jkf@apache.org,F71-stevel@apache.org,F71-jglick@apache.org,F71-mclarke@unknown,F71-bodewig@apache.org,F71-stefano@apache.org,F71-umagesh@apache.org,F71-sbailliez@apache.org,F71-ehatcher@apache.org,F71-costin@apache.org,F71-rubys@apache.org,F71-peterreilly@apache.org,F71-hibou@apache.org,F71-conor@apache.org,F71-mbenson@apache.org,F71-jhm@apache.org,F74,F73,F84,F146,category
7912,org/apache/tools/ant/taskdefs/optional/vss,org/apache/tools/ant/taskdefs/optional/vss/MSVSSTest.java,4343,true,6,23,855,1,12,133,2,14,0.16421052631578947,332,73,0.21987951807228914,0.6666666666666666,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,BAD_PRACTICE,0.06995515695067264,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,16,2,1,0.0017667844522968198,0.0017667844522968198,8.833922261484099E-4,-1.0,0.01282051282051282,5.062458908612755E-4,0.06910569105691057,0.159771610673744,-0.9743589743589743,0.0026905829596412557,0.012556053811659192,0.159771610673744,-1.0,-1.0,15,7500,4343,7912,0,0.0,0,0,0,0,0.0,68,459,2,529,0,-391,0,0.022158949842829245,0,5068,0,3748,66,0,8882,1320,0.04182676542583511,81,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,492,13497,45,456,open
8729,org/apache/tools/ant/taskdefs/rmic,org/apache/tools/ant/taskdefs/rmic/DefaultRmicAdapter.java,4633,true,0,15,389,2,0,37,1,9,0.8002028397565923,263,175,0.6653992395437263,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,STYLE,0.023318385650224215,PZLA_PREFER_ZERO_LENGTH_ARRAYS,20,3,1,8.833922261484099E-4,8.833922261484099E-4,8.833922261484099E-4,-1.0,0.0,0.0,0.031073446327683617,0.15242644471960812,-1.0,8.968609865470852E-4,0.008968609865470852,0.15242644471960812,-1.0,-1.0,86,11902,5038,12314,0,0.0,0,0,0,0,0.0,921,578,55,1554,0,343,0,0.07328890304058541,0,1914,0,1208,100,0,3222,706,0.05631845275561223,45,0,0,1,1,1,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1,456,13497,27,438,open
4641,org/apache/tools/ant/types,org/apache/tools/ant/types/AbstractFileSet.java,3491,true,0,66,6388,1,12,776,1,117,0.4212581344902386,492,353,0.717479674796748,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,3,MT_CORRECTNESS,0.036771300448430494,IS2_INCONSISTENT_SYNC,17,2,0,0.06713780918727916,0.00265017667844523,0.0,0.0,0.0,0.0,0.1206896551724138,0.15525601961950056,-1.0,0.003587443946188341,0.0026905829596412557,0.15525601961950056,-0.9736842105263158,-1.0,68,8596,4650,9008,0,0.0,0,0,0,0,0.0,835,181,23,1039,0,654,0,0.13616270525963803,0,20003,0,12953,732,0,33688,7050,0.06168779907841298,45,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1,1,456,13497,18,429,open
4641,org/apache/tools/ant/types,org/apache/tools/ant/types/AbstractFileSet.java,3491,true,0,66,6388,1,6,776,1,117,0.07049891540130152,492,353,0.717479674796748,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,76,3,STYLE,0.016143497757847534,RI_REDUNDANT_INTERFACES,20,3,0,0.06713780918727916,0.00265017667844523,0.0,0.0,0.0,0.0,0.031073446327683617,0.15242644471960812,-1.0,8.968609865470852E-4,0.008968609865470852,0.15242644471960812,-0.9736842105263158,-1.0,68,8596,4650,9008,0,0.0,0,0,0,0,0.0,835,181,23,1039,0,654,0,0.13616270525963803,0,20003,0,12953,732,0,33688,7050,0.06168779907841298,45,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1,1,456,13497,18,429,open
4641,org/apache/tools/ant/types,org/apache/tools/ant/types/AbstractFileSet.java,3491,true,10,66,6388,1,7,776,2,117,0.14859002169197397,492,353,0.717479674796748,0.4444444444444445,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,3,MT_CORRECTNESS,0.003587443946188341,UG_SYNC_SET_UNSYNC_GET,14,2,1,0.06713780918727916,0.00265017667844523,8.833922261484099E-4,-1.0,0.0,0.0,0.1206896551724138,0.15525601961950056,-1.0,0.003587443946188341,0.0026905829596412557,0.15525601961950056,-0.9736842105263158,-1.0,68,8596,4650,9008,0,0.0,0,0,0,0,0.0,835,181,23,1039,0,654,0,0.13616270525963803,0,20003,0,12953,732,0,33688,7050,0.06168779907841298,45,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1,1,456,13497,18,429,open
7797,org/apache/tools/ant/types,org/apache/tools/ant/types/AbstractFileSetTest.java,4317,true,202,5,6388,1,12,776,27,117,0.4596774193548387,204,26,0.12745098039215685,0.22772277227722773,47,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,3,STYLE,0.04125560538116592,DMI_HARDCODED_ABSOLUTE_FILENAME,17,2,2,0.06713780918727916,0.00265017667844523,0.0017667844522968198,-1.0,0.0,0.0,0.031073446327683617,0.15242644471960812,-1.0,8.968609865470852E-4,0.008968609865470852,0.15242644471960812,-0.9736842105263158,-1.0,12,8596,4650,9008,0,0.0,0,0,0,0,0.0,265,228,4,497,0,37,0,0.0387405523079974,0,20003,0,12953,732,0,33688,7050,0.06168779907841298,81,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,492,13497,18,429,open
7797,org/apache/tools/ant/types,org/apache/tools/ant/types/AbstractFileSetTest.java,4317,true,53,5,6388,1,8,776,1,117,0.7661290322580645,204,26,0.12745098039215685,0.05660377358490566,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,3,STYLE,0.09058295964125561,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.06713780918727916,0.00265017667844523,8.833922261484099E-4,-1.0,0.0297029702970297,9.938173742263265E-4,0.031073446327683617,0.15242644471960812,-0.9405940594059405,8.968609865470852E-4,0.008968609865470852,0.15242644471960812,-0.9736842105263158,-1.0,12,8596,4650,9008,0,0.0,0,0,0,0,0.0,265,228,4,497,0,37,0,0.0387405523079974,0,20003,0,12953,732,0,33688,7050,0.06168779907841298,81,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,492,13497,18,429,open
7797,org/apache/tools/ant/types,org/apache/tools/ant/types/AbstractFileSetTest.java,4317,true,101,5,6388,1,12,776,14,117,0.532258064516129,204,26,0.12745098039215685,0.594059405940594,47,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,3,STYLE,0.09058295964125561,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,2,0.06713780918727916,0.00265017667844523,0.0017667844522968198,-1.0,0.0297029702970297,9.938173742263265E-4,0.031073446327683617,0.15242644471960812,-0.9405940594059405,8.968609865470852E-4,0.008968609865470852,0.15242644471960812,-0.9736842105263158,-1.0,12,8596,4650,9008,0,0.0,0,0,0,0,0.0,265,228,4,497,0,37,0,0.0387405523079974,0,20003,0,12953,732,0,33688,7050,0.06168779907841298,81,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,492,13497,18,429,open
7415,org/apache/tools/ant/types,org/apache/tools/ant/types/AddTypeTest.java,4235,true,0,16,6388,14,0,776,1,117,0.7713004484304933,175,18,0.10285714285714286,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2,STYLE,0.09058295964125561,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.06713780918727916,0.0017667844522968198,8.833922261484099E-4,-1.0,0.0297029702970297,9.938173742263265E-4,0.031073446327683617,0.15242644471960812,-0.9405940594059405,8.968609865470852E-4,0.008968609865470852,0.15242644471960812,-0.9736842105263158,-1.0,12,7003,4235,7415,0,0.0,0,0,0,0,0.0,397,72,2,471,0,325,0,0.08895428186084613,0,20003,0,12953,732,0,33688,7050,0.06168779907841298,81,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,492,13497,18,429,open
7415,org/apache/tools/ant/types,org/apache/tools/ant/types/AddTypeTest.java,4235,true,0,16,6388,14,0,776,1,117,0.7892376681614349,175,18,0.10285714285714286,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2,STYLE,0.09058295964125561,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.06713780918727916,0.0017667844522968198,8.833922261484099E-4,-1.0,0.0297029702970297,9.938173742263265E-4,0.031073446327683617,0.15242644471960812,-0.9405940594059405,8.968609865470852E-4,0.008968609865470852,0.15242644471960812,-0.9736842105263158,-1.0,12,7003,4235,7415,0,0.0,0,0,0,0,0.0,397,72,2,471,0,325,0,0.08895428186084613,0,20003,0,12953,732,0,33688,7050,0.06168779907841298,81,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,492,13497,18,429,open
8976,org/apache/tools/ant/types,org/apache/tools/ant/types/AntFilterReader.java,4649,true,0,10,6388,1,6,776,1,117,0.16853932584269662,94,68,0.723404255319149,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,1,STYLE,0.016143497757847534,RI_REDUNDANT_INTERFACES,20,3,0,0.06713780918727916,8.833922261484099E-4,0.0,0.0,0.0,0.0,0.031073446327683617,0.15242644471960812,-1.0,8.968609865470852E-4,0.008968609865470852,0.15242644471960812,-0.9736842105263158,-1.0,22,9519,4702,9931,0,0.0,0,0,0,0,0.0,225,185,9,419,0,40,0,0.09453764301077727,0,20003,0,12953,732,0,33688,7050,0.06168779907841298,45,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,456,13497,18,429,open
4422,org/apache/tools/ant/types,org/apache/tools/ant/types/ArchiveFileSet.java,3369,true,10,37,6388,1,8,776,3,117,0.5653710247349824,277,241,0.8700361010830325,0.8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,3,STYLE,0.008071748878923767,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,20,3,1,0.06713780918727916,0.00265017667844523,8.833922261484099E-4,-1.0,0.2222222222222222,0.005959982971477224,0.031073446327683617,0.15242644471960812,-0.5555555555555556,8.968609865470852E-4,0.008968609865470852,0.15242644471960812,-0.9736842105263158,-1.0,27,4010,3369,4422,0,0.0,0,0,0,0,0.0,123,37,6,166,0,86,0,0.1212746148843834,0,20003,0,12953,732,0,33688,7050,0.06168779907841298,45,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,456,13497,18,429,open
