F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-InvocationHandler,F16-String,F16-List<String>,F16-Integer,F16-StrBuilder,F16-StringBuffer,F16-Boolean,F16-Object,F16-NA,F16-void,F16-int,F16-BigInteger,F3-NA,F3-ArrayUtils.isSameLength(nullArray nullArray),F3-new ToStringBuilder(base).append(array).toString(),F3-Integer,F3-ArrayUtils.toObject(b),F3-Throwable,F3-ArrayUtils.toPrimitive(b),F3-!new EqualsBuilder().append(obj1 obj2).isEquals(),F3-null,F3-byte[],F3-boolean,F3-new EqualsBuilder().append(obj1 obj2).isEquals(),F3-char,F3-String,F3-boolean[],F3-int,F3-char[],F3-ArrayUtils.nullToEmpty(original),F3-long[],F3-ArrayUtils.EMPTY_CHAR_ARRAY,F7--,F7-++,F7--=,F7-+=,F7-&,F7-NA,F7-*,F7-+,F12-long,F12-Integer,F12-Random,F12-int,F12-Object,F12-NA,F12-String,F17-final,F17-static-final,F17-NA,F2-Class,F2-StringBuilder,F2-List<Integer>,F2-NA,F2-Integer,F2-ByteArrayOutputStream,F2-ExecutorService,F2-String,F2-DurationFormatUtils,F2-ExceptionUtilsTest,F2-Collections,F2-List<VetoableChangeListener>,F2-AccessibleObject,F2-Reader,F2-Class<>,F2-ToStringBuilderTest,F2-BooleanUtils,F2-Calendar,F2-TestSubObject,F6-java.io.ByteArrayOutputStream,F6-org.apache.commons.lang3.text.translate.NumericEntityUnescaper,F6-java.util.Random,F6-NA,F6-java.io.PrintStream,F6-java.lang.Character,F6-java.lang.Integer,F6-org.apache.commons.lang3.builder.HashCodeBuilder,F6-java.lang.Object,F6-org.apache.commons.lang3.builder.EqualsBuilder,F6-org.apache.commons.lang3.builder.ToStringBuilderTest.SelfInstanceTwoVarsReflectionTestFixture,F6-java.lang.String,F6-org.apache.commons.lang3.mutable.MutableLong,F6-org.apache.commons.lang3.builder.ToStringBuilder,F6-java.lang.Thread,F6-java.util.Date,F6-org.apache.commons.lang3.tuple.ImmutableTriple,F6-org.apache.commons.lang3.text.StrBuilder,F6-java.lang.CloneNotSupportedException,F6-java.io.IOException,F13-private,F13-NA,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-NA,F1-assertSame,F1-getDeclaredField,F1-assertEquals,F1-getFraction,F1-assertReflectionArray,F1-setAccessible,F1-assertArrayEquals,F1-get,F1-asReader,F1-reverse,F1-compareTo,F1-charAt,F1-assertFalse,F1-valueOf,F1-toCharArray,F1-read,F1-toString,F1-toCharacterObject,F1-assertTrue,F5-java.lang.Object,F5-NA,F5-java.lang.Number,F5-java.io.OutputStream,F5-java.io.FilterOutputStream,F5-java.lang.Exception,F9-testFixture,F9-NA,F9-length,F10-NA,F19-NA,F15-NA,F15-protected,F15-public,F0-NA,F4-NA,F4-Integer,F4-boolean,F4-Future,F4-Token[],F4-Date,F4-Throwable,F4-char,F4-Boolean,F4-byte[],F4-void,F4-StringBuilder,F4-char[],F4-int,F4-String,F4-Field,F8-MutatingClient,F8-NA,F8-InspectingClient,F11-i,F11-secretField,F11-NA,F11-N,F11-object,F11-serialVersionUID,F11-random,F11-showField,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-jcarman@apache.org,F71-pbenedict@apache.org,F71-britter@apache.org,F71-niallp@apache.org,F71-chas@apache.org,F71-oheger@apache.org,F71-julius@apache.org,F71-brentworden@apache.org,F71-mcucchiara@apache.org,F71-ggregory@apache.org,F71-bayard@apache.org,F71-joehni@apache.org,F71-psteitz@apache.org,F71-scolebourne@apache.org,F71-mbenson@apache.org,F71-tn@apache.org,F71-sebb@apache.org,F74,F73,F84,F146,category
1328,org/apache/commons/lang3/mutable,org/apache/commons/lang3/mutable/MutableLongTest.java,343,true,4,17,1135,1,8,277,1,17,0.5858585858585859,138,23,0.16666666666666666,0.75,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,11,1,STYLE,0.04219409282700422,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,17,2,1,0.014824797843665768,0.0013477088948787063,0.0013477088948787063,-1.0,0.0,0.0,0.08854166666666667,0.36762249369644556,-1.0,0.008438818565400843,0.046413502109704644,0.36762249369644556,-0.8181818181818182,-1.0,10,1469,1482,2562,0,0.0,0,0,0,0,0.0,313,20,0,333,0,293,0,0.011335466831900025,0,2760,0,2034,8,0,4802,726,0.02086767174064083,236,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1328,4805,172,1264,open
1328,org/apache/commons/lang3/mutable,org/apache/commons/lang3/mutable/MutableObjectTest.java,343,true,7,5,1135,1,8,277,1,17,0.3711340206185567,60,23,0.38333333333333336,0.5714285714285714,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,11,1,CORRECTNESS,0.014064697609001406,RC_REF_COMPARISON,6,3,1,0.014824797843665768,0.0013477088948787063,0.0013477088948787063,1.0,0.1,0.009000000000000001,0.024390243902439025,0.03944675788221298,-0.8,0.0014064697609001407,0.0014064697609001407,0.03944675788221298,-0.8181818181818182,1.0,10,1469,1482,2562,0,0.0,0,0,0,0,0.0,168,20,0,188,0,148,0,0.004456521953101683,0,2760,0,2034,8,0,4802,726,0.02086767174064083,236,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1328,4805,172,1264,close
1328,org/apache/commons/lang3/mutable,org/apache/commons/lang3/mutable/MutableShortTest.java,343,true,12,14,1135,1,12,277,1,17,0.5767195767195767,132,23,0.17424242424242425,0.5833333333333334,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,11,1,STYLE,0.04219409282700422,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,17,2,1,0.014824797843665768,0.0013477088948787063,0.0013477088948787063,-1.0,0.0,0.0,0.08854166666666667,0.36762249369644556,-1.0,0.008438818565400843,0.046413502109704644,0.36762249369644556,-0.8181818181818182,-1.0,9,1469,1482,2562,0,0.0,0,0,0,0,0.0,169,32,0,201,0,137,0,0.030787528891023132,0,2760,0,2034,8,0,4802,726,0.02086767174064083,236,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1328,4805,172,1264,open
1996,org/apache/commons/lang3/reflect,org/apache/commons/lang3/reflect/TypeUtilsTest.java,1002,true,0,22,2706,20,4,243,1,61,0.9784810126582278,640,68,0.10625,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,59,27,PERFORMANCE,0.009845288326300985,SIC_INNER_SHOULD_BE_STATIC,18,2,0,0.07951482479784366,0.03638814016172507,0.0,0.0,0.14285714285714285,0.01020408163265306,0.16428571428571428,0.14518395986866972,-0.7142857142857143,0.007032348804500703,0.02812939521800281,0.14518395986866972,-1.0,-1.0,22,1242,1267,2335,286,0.0,30,149,137,465,0.16708935784361503,745,97,0,842,0,648,0,0.07685680140151317,0,6122,0,2973,74,0,9169,3149,0.19312931628350022,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1096,4805,4,1096,open
2562,org/apache/commons/lang3/reflect,org/apache/commons/lang3/reflect/FieldUtils.java,1482,true,19,32,2706,1,20,243,4,61,0.21926489226869456,214,537,2.5093457943925235,0.42105263157894735,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,59,5,MALICIOUS_CODE,0.007032348804500703,DP_DO_INSIDE_DO_PRIVILEGED,20,3,1,0.07951482479784366,0.006738544474393531,0.0013477088948787063,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,20,1469,1482,2562,286,0.21592039800995022,30,149,137,465,0.16708935784361503,1008,822,11,1841,1,186,21,0.20445724624830006,22,6122,0,2973,74,20,9169,3149,0.19312931628350022,38,0,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1130,4805,4,1096,open
2562,org/apache/commons/lang3/reflect,org/apache/commons/lang3/reflect/FieldUtils.java,1482,true,31,32,2706,1,24,243,6,61,0.13561470215462612,214,537,2.5093457943925235,0.2903225806451613,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,59,5,MALICIOUS_CODE,0.007032348804500703,DP_DO_INSIDE_DO_PRIVILEGED,20,3,1,0.07951482479784366,0.006738544474393531,0.0013477088948787063,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,20,1469,1482,2562,286,0.21592039800995022,30,149,137,465,0.16708935784361503,1008,822,11,1841,1,186,21,0.20445724624830006,22,6122,0,2973,74,20,9169,3149,0.19312931628350022,38,0,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1130,4805,4,1096,open
2562,org/apache/commons/lang3/reflect,org/apache/commons/lang3/reflect/FieldUtils.java,1482,true,10,32,2706,1,12,243,3,61,0.48542458808618505,214,537,2.5093457943925235,0.4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,59,5,MALICIOUS_CODE,0.007032348804500703,DP_DO_INSIDE_DO_PRIVILEGED,20,3,1,0.07951482479784366,0.006738544474393531,0.0013477088948787063,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,20,1469,1482,2562,286,0.21592039800995022,30,149,137,465,0.16708935784361503,1008,822,11,1841,1,186,21,0.20445724624830006,22,6122,0,2973,74,20,9169,3149,0.19312931628350022,38,0,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1130,4805,4,1096,open
2562,org/apache/commons/lang3/reflect,org/apache/commons/lang3/reflect/FieldUtils.java,1482,true,14,32,2706,1,16,243,5,61,0.861850443599493,214,537,2.5093457943925235,0.42857142857142855,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,59,5,MALICIOUS_CODE,0.007032348804500703,DP_DO_INSIDE_DO_PRIVILEGED,20,3,1,0.07951482479784366,0.006738544474393531,0.0013477088948787063,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0,37,30,1130,286,0.21592039800995022,30,149,137,465,0.16708935784361503,1008,822,11,1841,1,186,21,0.20445724624830006,22,6122,0,2973,74,20,9169,3149,0.19312931628350022,38,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1130,4805,4,1096,open
2562,org/apache/commons/lang3/reflect,org/apache/commons/lang3/reflect/FieldUtils.java,1482,true,10,32,2706,1,12,243,3,61,0.8377693282636248,214,537,2.5093457943925235,0.4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,59,5,MALICIOUS_CODE,0.007032348804500703,DP_DO_INSIDE_DO_PRIVILEGED,20,3,1,0.07951482479784366,0.006738544474393531,0.0013477088948787063,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,20,1469,1482,2562,286,0.21592039800995022,30,149,137,465,0.16708935784361503,1008,822,11,1841,1,186,21,0.20445724624830006,22,6122,0,2973,74,20,9169,3149,0.19312931628350022,38,0,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1130,4805,4,1096,open
1328,org/apache/commons/lang3/reflect,org/apache/commons/lang3/reflect/FieldUtilsTest.java,343,true,8,54,2706,1,8,243,4,61,0.04829770387965162,1036,128,0.12355212355212356,0.25,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,59,15,BAD_PRACTICE,0.04360056258790436,ISC_INSTANTIATE_STATIC_CLASS,19,3,1,0.07951482479784366,0.02021563342318059,0.0013477088948787063,-1.0,0.0,0.0,0.07407407407407407,0.3625971650663009,-1.0,0.0,0.008438818565400843,0.3625971650663009,-1.0,-1.0,18,1043,1063,2136,286,0.20792209935632944,30,149,137,465,0.16708935784361503,1242,207,5,1454,63,1035,61,0.11903039807730653,128,6122,4,2973,74,-2,9169,3149,0.19312931628350022,38,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1130,4805,4,1096,open
1328,org/apache/commons/lang3/reflect,org/apache/commons/lang3/reflect/FieldUtilsTest.java,343,true,3,54,2706,1,8,243,1,61,0.15043547110055425,1036,128,0.12355212355212356,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,59,15,CORRECTNESS,0.0379746835443038,NP_NULL_PARAM_DEREF_NONVIRTUAL,6,1,1,0.07951482479784366,0.02021563342318059,0.0013477088948787063,-1.0,0.0,0.0,0.024390243902439025,0.03944675788221298,-1.0,0.0014064697609001407,0.0014064697609001407,0.03944675788221298,-1.0,-1.0,16,740,912,1833,286,0.20792209935632944,30,149,137,465,0.16708935784361503,1242,207,5,1454,63,1035,61,0.11903039807730653,128,6122,4,2973,74,-2,9169,3149,0.19312931628350022,38,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1130,4805,4,1096,open
1328,org/apache/commons/lang3/reflect,org/apache/commons/lang3/reflect/FieldUtilsTest.java,343,true,3,54,2706,1,8,243,1,61,0.1543942992874109,1036,128,0.12355212355212356,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,59,15,CORRECTNESS,0.0379746835443038,NP_NULL_PARAM_DEREF_NONVIRTUAL,6,1,1,0.07951482479784366,0.02021563342318059,0.0013477088948787063,-1.0,0.0,0.0,0.024390243902439025,0.03944675788221298,-1.0,0.0014064697609001407,0.0014064697609001407,0.03944675788221298,-1.0,-1.0,16,740,912,1833,286,0.20792209935632944,30,149,137,465,0.16708935784361503,1242,207,5,1454,63,1035,61,0.11903039807730653,128,6122,4,2973,74,-2,9169,3149,0.19312931628350022,38,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1130,4805,4,1096,open
1328,org/apache/commons/lang3/reflect,org/apache/commons/lang3/reflect/FieldUtilsTest.java,343,true,3,54,2706,1,8,243,1,61,0.18131433095803642,1036,128,0.12355212355212356,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,59,15,CORRECTNESS,0.0379746835443038,NP_NULL_PARAM_DEREF_NONVIRTUAL,6,1,1,0.07951482479784366,0.02021563342318059,0.0013477088948787063,-1.0,0.0,0.0,0.024390243902439025,0.03944675788221298,-1.0,0.0014064697609001407,0.0014064697609001407,0.03944675788221298,-1.0,-1.0,16,740,912,1833,286,0.20792209935632944,30,149,137,465,0.16708935784361503,1242,207,5,1454,63,1035,61,0.11903039807730653,128,6122,4,2973,74,-2,9169,3149,0.19312931628350022,38,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1130,4805,4,1096,open
1328,org/apache/commons/lang3/reflect,org/apache/commons/lang3/reflect/FieldUtilsTest.java,343,true,3,54,2706,1,8,243,1,61,0.18527315914489312,1036,128,0.12355212355212356,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,59,15,CORRECTNESS,0.0379746835443038,NP_NULL_PARAM_DEREF_NONVIRTUAL,6,1,1,0.07951482479784366,0.02021563342318059,0.0013477088948787063,-1.0,0.0,0.0,0.024390243902439025,0.03944675788221298,-1.0,0.0014064697609001407,0.0014064697609001407,0.03944675788221298,-1.0,-1.0,16,740,912,1833,286,0.20792209935632944,30,149,137,465,0.16708935784361503,1242,207,5,1454,63,1035,61,0.11903039807730653,128,6122,4,2973,74,-2,9169,3149,0.19312931628350022,38,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1130,4805,4,1096,open
1328,org/apache/commons/lang3/reflect,org/apache/commons/lang3/reflect/FieldUtilsTest.java,343,true,78,54,2706,1,12,243,1,61,0.4782264449722882,1036,128,0.12355212355212356,0.038461538461538464,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,59,15,CORRECTNESS,0.0379746835443038,NP_NULL_PARAM_DEREF_NONVIRTUAL,6,1,2,0.07951482479784366,0.02021563342318059,0.0026954177897574125,-1.0,0.0,0.0,0.024390243902439025,0.03944675788221298,-1.0,0.0014064697609001407,0.0014064697609001407,0.03944675788221298,-1.0,-1.0,16,740,912,1833,286,0.20792209935632944,30,149,137,465,0.16708935784361503,1242,207,5,1454,63,1035,61,0.11903039807730653,128,6122,4,2973,74,-2,9169,3149,0.19312931628350022,38,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1130,4805,4,1096,open
1328,org/apache/commons/lang3/reflect,org/apache/commons/lang3/reflect/FieldUtilsTest.java,343,true,78,54,2706,1,12,243,1,61,0.4948535233570863,1036,128,0.12355212355212356,0.2692307692307692,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,59,15,CORRECTNESS,0.0379746835443038,NP_NULL_PARAM_DEREF_NONVIRTUAL,6,1,2,0.07951482479784366,0.02021563342318059,0.0026954177897574125,-1.0,0.0,0.0,0.024390243902439025,0.03944675788221298,-1.0,0.0014064697609001407,0.0014064697609001407,0.03944675788221298,-1.0,-1.0,2,43,49,1136,286,0.20792209935632944,30,149,137,465,0.16708935784361503,1242,207,5,1454,63,1035,61,0.11903039807730653,128,6122,4,2973,74,-2,9169,3149,0.19312931628350022,38,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1130,4805,4,1096,open
