F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-StringBuffer,F16-Object,F16-NA,F16-void,F16-int,F16-URL,F16-boolean,F16-URL[],F16-String,F16-Manifest,F16-InputStream,F16-Reader,F16-PrintStream,F16-File,F16-DateFormat,F3-NA,F3-Class,F3-Long,F3-PrintStream,F3-File,F3-Project,F3-byte[],F3-null,F3-boolean,F3-Object,F3-FileInputStream,F3-FileOutputStream,F3-char,F3-nestedTask.getTaskName(),F3-String,F3-long,F3-int,F3-Project.MSG_DEBUG,F3-Path,F3-Locale,F7--,F7-/,F7-&=,F7-++,F7-+=,F7-NA,F7-*,F7-+,F12-long,F12-int,F12-Object,F12-NA,F12-boolean,F12-Vector,F12-String,F12-AssertionFailedError,F12-HandlerType,F12-URL,F12-Reference,F12-File,F12-Mapper,F12-FileUtils,F12-ArrayList,F12-UnparseableExtraFieldData,F12-Union,F12-Path,F12-LinkedHashMap,F12-MailMessage,F17-static,F17-final,F17-static-final,F17-NA,F2-AbstractFileSetTest,F2-Document,F2-Process,F2-NA,F2-StringBuffer,F2-DateFormatFactory,F2-Vector,F2-Properties,F2-Math,F2-Object,F2-String,F2-Iterator,F2-Map,F2-Hashtable,F2-System,F2-List,F2-MockProject,F2-OutputStream,F2-Enumeration,F2-File,F6-java.io.ByteArrayOutputStream,F6-java.io.BufferedWriter,F6-org.apache.tools.zip.ZipLong,F6-NA,F6-java.lang.Long,F6-java.io.InputStreamReader,F6-java.util.Vector,F6-java.io.FileInputStream,F6-java.util.Properties,F6-java.io.PrintStream,F6-java.io.ByteArrayInputStream,F6-org.apache.tools.ant.util.LayoutPreservingProperties,F6-java.lang.Integer,F6-org.apache.tools.ant.types.PatternSet,F6-java.io.FileReader,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuffer,F6-org.apache.tools.ant.types.Path,F6-java.io.BufferedReader,F13-private,F13-NA,F13-protected,F13-public,F18-private,F18-NA,F18-public,F14-static-final,F14-static,F14-NA,F1-delete,F1-NA,F1-next,F1-iterator,F1-assertEquals,F1-write,F1-getInstance,F1-get,F1-listFiles,F1-equals,F1-toLowerCase,F1-getProperty,F1-resolveFile,F1-load,F1-createTempFile,F1-log,F1-toString,F1-list,F1-getInputStream,F1-assertTrue,F5-java.util.AbstractMap,F5-DataType,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-Task,F5-java.io.OutputStreamWriter,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.io.FilterInputStream,F5-java.io.InputStreamReader,F5-java.lang.Number,F5-java.io.Reader,F5-java.util.AbstractList,F5-java.lang.RuntimeException,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-EnumeratedAttribute,F5-java.util.HashMap,F9-anonymousSchema,F9-sigalg,F9-ignoreSystemclasses,F9-forceOverwrite,F9-replyto,F9-extDirs,F9-key,F9-keys,F9-todir,F9-genericJarSuffix,F9-dateTime,F9-trim,F9-NA,F9-out,F9-className,F9-path,F9-nowarn,F9-buildfile,F9-dir,F9-length,F10-NA,F10-true,F19-NA,F19-abstract,F19-interface,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-String[],F4-boolean,F4-InputStream,F4-File[],F4-long,F4-StringBuffer,F4-AbstractFileSet,F4-Enumeration,F4-DateFormat,F4-Node,F4-Object,F4-byte[],F4-File,F4-Element,F4-void,F4-String,F4-int,F4-Iterator,F4-SecurityManager,F8-PropertyChecker,F8-ManifestClassPath,F8-GenerateKey,F8-AbstractCvsTask,F8-BFT,F8-Checksum,F8-Touch,F8-Execute,F8-EjbJar,F8-JDBCTask,F8-DirectoryScanner,F8-SchemaValidate,F8-MailMessage,F8-Rmic,F8-Available,F8-NA,F8-ReferenceChecker,F8-AbstractFileSet,F8-AntTypeDefinition,F8-Javac,F11-msg,F11-description,F11-nested,F11-NA,F11-refid,F11-classname,F11-FILE_UTILS,F11-type,F11-error,F11-externalAttributes,F11-unparseableExtra,F11-extraFields,F11-ref,F11-platform,F11-unlessCond,F11-from,F11-name,F11-dir,F11-to,F11-selectorsList,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-kevj@apache.org,F71-dev-null@apache.org,F71-jskeet@apache.org,F71-donaldp@apache.org,F71-antoine@apache.org,F71-jkf@apache.org,F71-stevel@apache.org,F71-jglick@apache.org,F71-bodewig@apache.org,F71-stefano@apache.org,F71-umagesh@apache.org,F71-sbailliez@apache.org,F71-ehatcher@apache.org,F71-costin@apache.org,F71-rubys@apache.org,F71-peterreilly@apache.org,F71-hibou@apache.org,F71-conor@apache.org,F71-mbenson@apache.org,F71-jhm@apache.org,F74,F73,F84,F146,category
2298,org/apache/tools/ant/util,org/apache/tools/ant/util/LayoutPreservingPropertiesTest.java,1228,true,357,11,5618,1,7,737,1,113,0.5535908174344657,209,42,0.20095693779904306,0.021475256769374416,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,12,EXPERIMENTAL,0.013366750208855471,OBL_UNSATISFIED_OBLIGATION,20,2,1,0.09254709254709255,0.009828009828009828,8.19000819000819E-4,1.0,0.6875,0.107421875,0.7272727272727273,0.001603840249081727,0.375,0.0,0.013366750208855471,0.001603840249081727,-0.5752212389380531,0.3333333333333333,3,1419,1228,2298,70,0.0,0,2,68,72,0.016534621578099838,1,1,211,213,0,0,0,0.11856041974094114,0,12336,0,6500,1922,0,20758,5836,0.12404977254353769,1414,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2293,13497,10,888,close
2298,org/apache/tools/ant/util,org/apache/tools/ant/util/LayoutPreservingPropertiesTest.java,1228,true,529,11,5618,1,7,737,47,113,0.8086673275739981,209,42,0.20095693779904306,0.02447517659934335,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,12,EXPERIMENTAL,0.013366750208855471,OBL_UNSATISFIED_OBLIGATION,20,2,1,0.09254709254709255,0.009828009828009828,8.190008190008189E-4,1.0,0.6875,0.107421875,0.7272727272727273,0.001603840249081727,0.375,0.0,0.013366750208855471,0.001603840249081727,-0.5752212389380531,0.3333333333333333,3,1419,1228,2298,70,0.0,0,2,68,72,0.016534621578099838,1,1,211,213,0,0,0,0.11856041974094114,0,12336,0,6500,1922,0,20758,5836,0.12404977254353769,1414,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2293,13497,10,888,close
2298,org/apache/tools/ant/util,org/apache/tools/ant/util/LayoutPreservingPropertiesTest.java,1228,true,323,11,5618,1,7,737,1,113,0.39471163058057096,209,42,0.20095693779904306,0.0336687306501548,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,12,EXPERIMENTAL,0.013366750208855471,OBL_UNSATISFIED_OBLIGATION,20,2,1,0.09254709254709255,0.009828009828009828,8.190008190008189E-4,1.0,0.6875,0.107421875,0.7272727272727273,0.001603840249081727,0.375,0.0,0.013366750208855471,0.001603840249081727,-0.5752212389380531,0.3333333333333333,3,1419,1228,2298,70,0.0,0,2,68,72,0.016534621578099838,1,1,211,213,0,0,0,0.11856041974094114,0,12336,0,6500,1922,0,20758,5836,0.12404977254353769,1414,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2293,13497,10,888,close
2298,org/apache/tools/ant/util,org/apache/tools/ant/util/LayoutPreservingPropertiesTest.java,1228,true,255,11,5618,1,7,737,1,113,0.1704668838219327,209,42,0.20095693779904306,0.0392156862745098,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,12,EXPERIMENTAL,0.013366750208855471,OBL_UNSATISFIED_OBLIGATION,20,2,2,0.09254709254709255,0.009828009828009828,0.0016380016380016379,0.0,0.6875,0.107421875,0.7272727272727273,0.001603840249081727,0.375,0.0,0.013366750208855471,0.001603840249081727,-0.5752212389380531,0.3333333333333333,3,1419,1228,2298,70,0.0,0,2,68,72,0.016534621578099838,1,1,211,213,0,0,0,0.11856041974094114,0,12336,0,6500,1922,0,20758,5836,0.12404977254353769,1414,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2293,13497,10,888,close
2298,org/apache/tools/ant/util,org/apache/tools/ant/util/LayoutPreservingPropertiesTest.java,1228,true,504,11,5618,1,7,737,211,113,0.9253916550333487,209,42,0.20095693779904306,0.027777777777777776,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,12,EXPERIMENTAL,0.013366750208855471,OBL_UNSATISFIED_OBLIGATION,20,2,1,0.09254709254709255,0.009828009828009828,8.19000819000819E-4,1.0,0.6875,0.107421875,0.7272727272727273,0.001603840249081727,0.375,0.0,0.013366750208855471,0.001603840249081727,-0.5752212389380531,0.3333333333333333,3,1419,1228,2298,70,0.0,0,2,68,72,0.016534621578099838,1,1,211,213,0,0,0,0.11856041974094114,0,12336,0,6500,1922,0,20758,5836,0.12404977254353769,1414,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2293,13497,10,888,close
2298,org/apache/tools/ant/util,org/apache/tools/ant/util/LayoutPreservingPropertiesTest.java,1228,true,169,11,5618,1,7,737,1,113,0.6376847907792533,209,42,0.20095693779904306,0.042735042735042736,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,12,EXPERIMENTAL,0.013366750208855471,OBL_UNSATISFIED_OBLIGATION,20,2,1,0.09254709254709255,0.009828009828009828,8.190008190008189E-4,1.0,0.6875,0.107421875,0.7272727272727273,0.001603840249081727,0.375,0.0,0.013366750208855471,0.001603840249081727,-0.5752212389380531,0.3333333333333333,3,1419,1228,2298,70,0.0,0,2,68,72,0.016534621578099838,1,1,211,213,0,0,0,0.11856041974094114,0,12336,0,6500,1922,0,20758,5836,0.12404977254353769,1414,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2293,13497,10,888,close
2298,org/apache/tools/ant/util,org/apache/tools/ant/util/LayoutPreservingPropertiesTest.java,1228,true,196,11,5618,1,7,737,1,113,0.7128897161470451,209,42,0.20095693779904306,0.039285714285714285,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,12,EXPERIMENTAL,0.013366750208855471,OBL_UNSATISFIED_OBLIGATION,20,2,1,0.09254709254709255,0.009828009828009828,8.190008190008189E-4,1.0,0.6875,0.107421875,0.7272727272727273,0.001603840249081727,0.375,0.0,0.013366750208855471,0.001603840249081727,-0.5752212389380531,0.3333333333333333,3,1419,1228,2298,70,0.0,0,2,68,72,0.016534621578099838,1,1,211,213,0,0,0,0.11856041974094114,0,12336,0,6500,1922,0,20758,5836,0.12404977254353769,1414,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2293,13497,10,888,close
2298,org/apache/tools/ant/util,org/apache/tools/ant/util/LayoutPreservingPropertiesTest.java,1228,true,143,11,5618,1,7,737,1,113,0.4672786496890732,209,42,0.20095693779904306,0.055944055944055944,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,12,EXPERIMENTAL,0.013366750208855471,OBL_UNSATISFIED_OBLIGATION,20,2,2,0.09254709254709255,0.009828009828009828,0.0016380016380016379,0.0,0.6875,0.107421875,0.7272727272727273,0.001603840249081727,0.375,0.0,0.013366750208855471,0.001603840249081727,-0.5752212389380531,0.3333333333333333,3,1419,1228,2298,70,0.0,0,2,68,72,0.016534621578099838,1,1,211,213,0,0,0,0.11856041974094114,0,12336,0,6500,1922,0,20758,5836,0.12404977254353769,1414,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2293,13497,10,888,close
2298,org/apache/tools/ant/util,org/apache/tools/ant/util/LayoutPreservingPropertiesTest.java,1228,true,34,11,5618,1,8,737,1,113,0.1742671009771987,209,42,0.20095693779904306,0.3235294117647059,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,12,BAD_PRACTICE,0.015037593984962405,OS_OPEN_STREAM,16,2,2,0.09254709254709255,0.009828009828009828,0.001638001638001638,0.0,0.4444444444444444,0.009876543209876543,0.3058823529411765,0.4514785612008551,-0.1111111111111111,0.005012531328320802,0.06265664160401002,0.4514785612008551,-0.5752212389380531,0.3333333333333333,3,1419,1228,2298,70,0.0,0,2,68,72,0.016534621578099838,1,1,211,213,0,0,0,0.11856041974094114,0,12336,0,6500,1922,0,20758,5836,0.12404977254353769,1414,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2293,13497,10,888,open
2298,org/apache/tools/ant/util,org/apache/tools/ant/util/LayoutPreservingPropertiesTest.java,1228,true,8,11,5618,1,8,737,1,113,0.9804560260586319,209,42,0.20095693779904306,0.375,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,12,BAD_PRACTICE,0.018379281537176273,OS_OPEN_STREAM_EXCEPTION_PATH,19,3,2,0.09254709254709255,0.009828009828009828,0.001638001638001638,-1.0,0.36363636363636365,0.009256198347107438,0.3058823529411765,0.4514785612008551,-0.2727272727272727,0.005012531328320802,0.06265664160401002,0.4514785612008551,-0.5752212389380531,0.3333333333333333,1,1415,1227,2294,70,0.0,0,2,68,72,0.016534621578099838,1,1,211,213,0,0,0,0.11856041974094114,0,12336,0,6500,1922,0,20758,5836,0.12404977254353769,1414,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2293,13497,10,888,open
2298,org/apache/tools/ant/util,org/apache/tools/ant/util/LayoutPreservingPropertiesTest.java,1228,true,13,11,5618,1,8,737,1,113,0.46579804560260585,209,42,0.20095693779904306,0.6153846153846154,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,12,BAD_PRACTICE,0.018379281537176273,OS_OPEN_STREAM_EXCEPTION_PATH,19,3,2,0.09254709254709255,0.009828009828009828,0.001638001638001638,0.0,0.36363636363636365,0.009256198347107438,0.3058823529411765,0.4514785612008551,-0.2727272727272727,0.005012531328320802,0.06265664160401002,0.4514785612008551,-0.5752212389380531,0.3333333333333333,3,1419,1228,2298,70,0.0,0,2,68,72,0.016534621578099838,1,1,211,213,0,0,0,0.11856041974094114,0,12336,0,6500,1922,0,20758,5836,0.12404977254353769,1414,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2293,13497,10,888,open
6906,org/apache/tools/ant/util,org/apache/tools/ant/util/LazyFileOutputStreamTest.java,3046,true,8,7,5618,1,12,737,1,113,0.6231884057971014,40,20,0.5,0.75,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,1,BAD_PRACTICE,0.06599832915622389,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,16,2,1,0.09254709254709255,8.19000819000819E-4,8.19000819000819E-4,-1.0,0.06329113924050633,0.002371414837365807,0.3058823529411765,0.4514785612008551,-0.8734177215189873,0.005012531328320802,0.06265664160401002,0.4514785612008551,-0.5752212389380531,-1.0,6,6027,3046,6906,70,0.0,0,2,68,72,0.016534621578099838,94,57,1,152,0,37,0,0.04586388217700227,0,12336,0,6500,1922,0,20758,5836,0.12404977254353769,2774,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3653,13497,10,888,open
