F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-boolean,F16-String,F16-Integer,F16-StrBuilder,F16-StringBuffer,F16-Boolean,F16-Object,F16-NA,F16-void,F16-int,F16-Strategy,F3-NA,F3-Type[],F3-new ToStringBuilder(base).append(array).toString(),F3-Class,F3-Integer,F3-Throwable,F3-!new EqualsBuilder().append(obj1 obj2).isEquals(),F3-baseStr +  [  + SystemUtils.LINE_SEPARATOR+    <null> + SystemUtils.LINE_SEPARATOR+  ] ,F3-null,F3-boolean,F3-Object,F3-Character,F3-new EqualsBuilder().append(obj1 obj2).isEquals(),F3-char,F3-SystemUtils.isOSMatch(osName osVersion  Windows 9   4.1 ),F3-String,F3-int,F3-char[],F3-sb.toString(),F3-Date,F7--,F7-++,F7--=,F7-+=,F7-&,F7-NA,F7-*,F7-+,F12-Integer,F12-Random,F12-long,F12-int,F12-Object,F12-NA,F12-String,F17-static,F17-NA,F2-Class,F2-List<Integer>,F2-NA,F2-Integer,F2-ByteArrayOutputStream,F2-Executors,F2-String,F2-ExceptionUtilsTest,F2-Collections,F2-Method,F2-Reader,F2-Map<Locale Strategy>,F2-TypeUtilsTest<B>,F2-Calendar,F2-TestSubObject,F2-Token,F6-java.io.ByteArrayOutputStream,F6-org.apache.commons.lang3.text.translate.NumericEntityUnescaper,F6-java.util.Random,F6-NA,F6-java.io.PrintStream,F6-java.lang.UnsupportedOperationException,F6-java.lang.Character,F6-java.lang.Integer,F6-java.lang.Object,F6-org.apache.commons.lang3.builder.EqualsBuilder,F6-java.lang.String,F6-org.apache.commons.lang3.mutable.MutableLong,F6-java.lang.StringBuffer,F6-java.lang.StringBuilder,F6-org.apache.commons.lang3.builder.ToStringBuilder,F6-java.lang.Thread,F6-java.util.Date,F6-org.apache.commons.lang3.tuple.ImmutableTriple,F6-org.apache.commons.lang3.text.StrBuilder,F6-java.io.IOException,F13-private,F13-NA,F18-NA,F14-static-final,F14-NA,F14-final,F1-delegateBooleanAssertion,F1-NA,F1-assertSame,F1-getDeclaredField,F1-abs,F1-assertEquals,F1-getFraction,F1-pow,F1-substring,F1-get,F1-asReader,F1-getGenericParameterTypes,F1-constantFuture,F1-appendln,F1-compareTo,F1-charAt,F1-assertFalse,F1-read,F1-toString,F1-assertTrue,F5-java.lang.Object,F5-NA,F5-java.lang.Number,F5-ProxyInvocationHandler,F5-java.lang.RuntimeException,F5-java.lang.AbstractStringBuilder,F5-StrBuilder,F5-java.io.OutputStream,F5-java.io.FilterOutputStream,F5-java.lang.Exception,F9-testFixture,F9-NA,F9-length,F10-NA,F19-NA,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-ExecutorService,F4-Integer,F4-boolean,F4-long,F4-Throwable,F4-char,F4-TypeVariable[],F4-void,F4-int,F4-String,F4-Field,F4-Strategy,F4-Type[],F8-MutatingClient,F8-NA,F8-InspectingClient,F11-i,F11-secretField,F11-NA,F11-N,F11-object,F11-serialVersionUID,F11-random,F11-showField,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-jcarman@apache.org,F71-pbenedict@apache.org,F71-niallp@apache.org,F71-chas@apache.org,F71-oheger@apache.org,F71-julius@apache.org,F71-ggregory@apache.org,F71-bayard@apache.org,F71-joehni@apache.org,F71-psteitz@apache.org,F71-scolebourne@apache.org,F71-mbenson@apache.org,F71-tn@apache.org,F71-sebb@apache.org,F74,F73,F84,F146,category
1728,org/apache/commons/lang3/math,org/apache/commons/lang3/math/NumberUtilsTest.java,516,true,27,83,2612,1,0,205,1,6,0.10348258706467661,1096,94,0.08576642335766424,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,46,27,STYLE,0.012861736334405145,FE_FLOATING_POINT_EQUALITY,17,2,1,0.06310013717421124,0.037037037037037035,0.0013717421124828531,1.0,0.375,0.010190217391304348,0.20943952802359883,0.6899001772206611,-0.25,0.01607717041800643,0.10610932475884244,0.6899001772206611,-0.391304347826087,-0.18518518518518517,27,1228,1117,2562,76,0.24623271198613664,5,64,12,145,0.09921043595485364,1213,112,33,1358,0,1101,34,0.15479154745344623,34,4696,0,2688,39,34,7423,2008,0.07620297980577423,15,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1348,4805,14,1347,close
1728,org/apache/commons/lang3/math,org/apache/commons/lang3/math/NumberUtilsTest.java,516,true,4,83,2612,1,0,205,1,6,0.1126865671641791,1096,94,0.08576642335766424,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,46,27,STYLE,0.012861736334405145,FE_FLOATING_POINT_EQUALITY,17,2,1,0.06310013717421124,0.037037037037037035,0.0013717421124828531,-1.0,0.375,0.010190217391304348,0.20943952802359883,0.6899001772206611,-0.25,0.01607717041800643,0.10610932475884244,0.6899001772206611,-0.391304347826087,-0.18518518518518517,27,1228,1117,2562,76,0.24623271198613664,5,64,12,145,0.09921043595485364,1213,112,33,1358,0,1101,34,0.15479154745344623,34,4696,0,2688,39,34,7423,2008,0.07620297980577423,15,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1348,4805,14,1347,open
1728,org/apache/commons/lang3/math,org/apache/commons/lang3/math/NumberUtilsTest.java,516,true,27,83,2612,1,8,205,1,6,0.07661691542288558,1096,94,0.08576642335766424,0.14814814814814814,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,46,27,STYLE,0.012861736334405145,FE_FLOATING_POINT_EQUALITY,17,2,1,0.06310013717421124,0.037037037037037035,0.0013717421124828531,1.0,0.375,0.010190217391304348,0.20943952802359883,0.6899001772206611,-0.25,0.01607717041800643,0.10610932475884244,0.6899001772206611,-0.391304347826087,-0.18518518518518517,27,1228,1117,2562,76,0.24623271198613664,5,64,12,145,0.09921043595485364,1213,112,33,1358,0,1101,34,0.15479154745344623,34,4696,0,2688,39,34,7423,2008,0.07620297980577423,15,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1348,4805,14,1347,close
1728,org/apache/commons/lang3/math,org/apache/commons/lang3/math/NumberUtilsTest.java,516,true,4,83,2612,1,0,205,1,6,0.08582089552238806,1096,94,0.08576642335766424,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,46,27,STYLE,0.012861736334405145,FE_FLOATING_POINT_EQUALITY,17,2,1,0.06310013717421124,0.037037037037037035,0.0013717421124828531,1.0,0.375,0.010190217391304348,0.20943952802359883,0.6899001772206611,-0.25,0.01607717041800643,0.10610932475884244,0.6899001772206611,-0.391304347826087,-0.18518518518518517,27,1228,1117,2562,76,0.24623271198613664,5,64,12,145,0.09921043595485364,1213,112,33,1358,0,1101,34,0.15479154745344623,34,4696,0,2688,39,34,7423,2008,0.07620297980577423,15,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1348,4805,14,1347,close
1728,org/apache/commons/lang3/math,org/apache/commons/lang3/math/NumberUtilsTest.java,516,true,8,83,2612,1,0,205,4,6,0.03134328358208955,1096,94,0.08576642335766424,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,46,27,BAD_PRACTICE,0.04823151125401929,ISC_INSTANTIATE_STATIC_CLASS,19,3,1,0.06310013717421124,0.037037037037037035,0.0013717421124828531,1.0,0.16666666666666666,0.006613756613756614,0.18421052631578946,0.5625890587417208,-0.6666666666666666,0.001607717041800643,0.022508038585209004,0.5625890587417208,-0.391304347826087,-0.18518518518518517,27,1228,1117,2562,76,0.24623271198613664,5,64,12,145,0.09921043595485364,1213,112,33,1358,0,1101,34,0.15479154745344623,34,4696,0,2688,39,34,7423,2008,0.07620297980577423,15,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1348,4805,14,1347,close
1728,org/apache/commons/lang3/math,org/apache/commons/lang3/math/NumberUtilsTest.java,516,true,0,83,2612,1,0,205,1,6,0.1873134328358209,1096,94,0.08576642335766424,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,46,27,BAD_PRACTICE,0.001607717041800643,NM_METHOD_NAMING_CONVENTION,16,2,1,0.06310013717421124,0.037037037037037035,0.0013717421124828531,1.0,1.0,0.0,0.18421052631578946,0.5625890587417208,1.0,0.001607717041800643,0.022508038585209004,0.5625890587417208,-0.391304347826087,-0.18518518518518517,27,1228,1117,2562,76,0.24623271198613664,5,64,12,145,0.09921043595485364,1213,112,33,1358,0,1101,34,0.15479154745344623,34,4696,0,2688,39,34,7423,2008,0.07620297980577423,15,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1348,4805,14,1347,close
1728,org/apache/commons/lang3/math,org/apache/commons/lang3/math/NumberUtilsTest.java,516,true,138,83,2612,1,8,205,1,6,0.9246268656716418,1096,94,0.08576642335766424,0.9130434782608695,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,46,27,STYLE,0.2540192926045016,NP_LOAD_OF_KNOWN_NULL_VALUE,19,3,1,0.06310013717421124,0.037037037037037035,0.0013717421124828531,1.0,0.17088607594936708,0.006160174999825836,0.20943952802359883,0.6899001772206611,-0.6582278481012658,0.01607717041800643,0.10610932475884244,0.6899001772206611,-0.391304347826087,-0.18518518518518517,27,1228,1117,2562,76,0.24623271198613664,5,64,12,145,0.09921043595485364,1213,112,33,1358,0,1101,34,0.15479154745344623,34,4696,0,2688,39,34,7423,2008,0.07620297980577423,15,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1348,4805,14,1347,close
1728,org/apache/commons/lang3/math,org/apache/commons/lang3/math/NumberUtilsTest.java,516,true,20,83,2612,1,0,205,6,6,0.5850746268656717,1096,94,0.08576642335766424,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,46,27,STYLE,0.2540192926045016,NP_LOAD_OF_KNOWN_NULL_VALUE,19,3,2,0.06310013717421124,0.037037037037037035,0.0027434842249657062,1.0,0.17088607594936708,0.006160174999825836,0.20943952802359883,0.6899001772206611,-0.6582278481012658,0.01607717041800643,0.10610932475884244,0.6899001772206611,-0.391304347826087,-0.18518518518518517,27,1228,1117,2562,76,0.24623271198613664,5,64,12,145,0.09921043595485364,1213,112,33,1358,0,1101,34,0.15479154745344623,34,4696,0,2688,39,34,7423,2008,0.07620297980577423,15,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1348,4805,14,1347,close
1728,org/apache/commons/lang3/math,org/apache/commons/lang3/math/NumberUtilsTest.java,516,true,3,83,2612,1,0,205,1,6,0.5537313432835821,1096,94,0.08576642335766424,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,46,27,CORRECTNESS,0.01929260450160772,NP_NULL_PARAM_DEREF_NONVIRTUAL,6,1,1,0.06310013717421124,0.037037037037037035,0.0013717421124828531,-1.0,0.16666666666666666,0.01388888888888889,0.3181818181818182,0.19637655341291707,-0.6666666666666666,0.003215434083601286,0.03054662379421222,0.19637655341291707,-0.391304347826087,-0.18518518518518517,27,1228,1117,2562,76,0.24623271198613664,5,64,12,145,0.09921043595485364,1213,112,33,1358,0,1101,34,0.15479154745344623,34,4696,0,2688,39,34,7423,2008,0.07620297980577423,15,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1348,4805,14,1347,open
1728,org/apache/commons/lang3/math,org/apache/commons/lang3/math/NumberUtilsTest.java,516,true,20,83,2612,1,0,205,6,6,0.5850746268656717,1096,94,0.08576642335766424,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,46,27,CORRECTNESS,0.01929260450160772,NP_NULL_PARAM_DEREF_NONVIRTUAL,6,1,2,0.06310013717421124,0.037037037037037035,0.0027434842249657062,1.0,0.16666666666666666,0.01388888888888889,0.3181818181818182,0.19637655341291707,-0.6666666666666666,0.003215434083601286,0.03054662379421222,0.19637655341291707,-0.391304347826087,-0.18518518518518517,27,1228,1117,2562,76,0.24623271198613664,5,64,12,145,0.09921043595485364,1213,112,33,1358,0,1101,34,0.15479154745344623,34,4696,0,2688,39,34,7423,2008,0.07620297980577423,15,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1348,4805,14,1347,close
1728,org/apache/commons/lang3/math,org/apache/commons/lang3/math/NumberUtilsTest.java,516,true,3,83,2612,1,0,205,1,6,0.5761194029850746,1096,94,0.08576642335766424,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,46,27,CORRECTNESS,0.01929260450160772,NP_NULL_PARAM_DEREF_NONVIRTUAL,6,1,1,0.06310013717421124,0.037037037037037035,0.0013717421124828531,-1.0,0.16666666666666666,0.01388888888888889,0.3181818181818182,0.19637655341291707,-0.6666666666666666,0.003215434083601286,0.03054662379421222,0.19637655341291707,-0.391304347826087,-0.18518518518518517,27,1228,1117,2562,76,0.24623271198613664,5,64,12,145,0.09921043595485364,1213,112,33,1358,0,1101,34,0.15479154745344623,34,4696,0,2688,39,34,7423,2008,0.07620297980577423,15,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1348,4805,14,1347,open
1728,org/apache/commons/lang3/math,org/apache/commons/lang3/math/NumberUtilsTest.java,516,true,3,83,2612,1,0,205,1,6,0.608955223880597,1096,94,0.08576642335766424,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,46,27,CORRECTNESS,0.01929260450160772,NP_NULL_PARAM_DEREF_NONVIRTUAL,6,1,1,0.06310013717421124,0.037037037037037035,0.0013717421124828531,1.0,0.16666666666666666,0.01388888888888889,0.3181818181818182,0.19637655341291707,-0.6666666666666666,0.003215434083601286,0.03054662379421222,0.19637655341291707,-0.391304347826087,-0.18518518518518517,27,1228,1117,2562,76,0.24623271198613664,5,64,12,145,0.09921043595485364,1213,112,33,1358,0,1101,34,0.15479154745344623,34,4696,0,2688,39,34,7423,2008,0.07620297980577423,15,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1348,4805,14,1347,close
1728,org/apache/commons/lang3/math,org/apache/commons/lang3/math/NumberUtilsTest.java,516,true,3,83,2612,1,0,205,1,6,0.508955223880597,1096,94,0.08576642335766424,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,46,27,CORRECTNESS,0.01929260450160772,NP_NULL_PARAM_DEREF_NONVIRTUAL,6,1,1,0.06310013717421124,0.037037037037037035,0.0013717421124828531,-1.0,0.16666666666666666,0.01388888888888889,0.3181818181818182,0.19637655341291707,-0.6666666666666666,0.003215434083601286,0.03054662379421222,0.19637655341291707,-0.391304347826087,-0.18518518518518517,27,1228,1117,2562,76,0.24623271198613664,5,64,12,145,0.09921043595485364,1213,112,33,1358,0,1101,34,0.15479154745344623,34,4696,0,2688,39,34,7423,2008,0.07620297980577423,15,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1348,4805,14,1347,open
1728,org/apache/commons/lang3/math,org/apache/commons/lang3/math/NumberUtilsTest.java,516,true,3,83,2612,1,0,205,1,6,0.48656716417910445,1096,94,0.08576642335766424,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,46,27,CORRECTNESS,0.01929260450160772,NP_NULL_PARAM_DEREF_NONVIRTUAL,6,1,1,0.06310013717421124,0.037037037037037035,0.0013717421124828531,-1.0,0.16666666666666666,0.01388888888888889,0.3181818181818182,0.19637655341291707,-0.6666666666666666,0.003215434083601286,0.03054662379421222,0.19637655341291707,-0.391304347826087,-0.18518518518518517,27,1228,1117,2562,76,0.24623271198613664,5,64,12,145,0.09921043595485364,1213,112,33,1358,0,1101,34,0.15479154745344623,34,4696,0,2688,39,34,7423,2008,0.07620297980577423,15,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1348,4805,14,1347,open
1728,org/apache/commons/lang3/math,org/apache/commons/lang3/math/NumberUtilsTest.java,516,true,3,83,2612,1,0,205,1,6,0.5313432835820896,1096,94,0.08576642335766424,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,46,27,CORRECTNESS,0.01929260450160772,NP_NULL_PARAM_DEREF_NONVIRTUAL,6,1,1,0.06310013717421124,0.037037037037037035,0.0013717421124828531,-1.0,0.16666666666666666,0.01388888888888889,0.3181818181818182,0.19637655341291707,-0.6666666666666666,0.003215434083601286,0.03054662379421222,0.19637655341291707,-0.391304347826087,-0.18518518518518517,27,1228,1117,2562,76,0.24623271198613664,5,64,12,145,0.09921043595485364,1213,112,33,1358,0,1101,34,0.15479154745344623,34,4696,0,2688,39,34,7423,2008,0.07620297980577423,15,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1348,4805,14,1347,open
1728,org/apache/commons/lang3/math,org/apache/commons/lang3/math/NumberUtilsTest.java,516,true,3,83,2612,1,0,205,1,6,0.417910447761194,1096,94,0.08576642335766424,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,46,27,CORRECTNESS,0.01929260450160772,NP_NULL_PARAM_DEREF_NONVIRTUAL,6,1,1,0.06310013717421124,0.037037037037037035,0.0013717421124828531,-1.0,0.16666666666666666,0.01388888888888889,0.3181818181818182,0.19637655341291707,-0.6666666666666666,0.003215434083601286,0.03054662379421222,0.19637655341291707,-0.391304347826087,-0.18518518518518517,12,441,533,1775,76,0.24623271198613664,5,64,12,145,0.09921043595485364,1213,112,33,1358,0,1101,34,0.15479154745344623,34,4696,0,2688,39,34,7423,2008,0.07620297980577423,15,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1348,4805,14,1347,open
