F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-float,F16-JMeterProperty,F16-X509Certificate[],F16-AssertionResult,F16-long,F16-NA,F16-CollectionProperty,F16-void,F16-int,F16-boolean,F16-PasswordAuthentication,F16-String,F16-Subject,F16-ReportPage,F16-ParamMask,F16-HttpResponse,F16-Class<?>,F16-ReportGuiPackage,F16-CookieManager,F16-List<HTTPSamplerBase>,F3-NA,F3-HttpRequestBase,F3-((ThroughputController)el).getMaxThroughput(),F3-JMeterTreeNode,F3-StringProperty,F3-CollectionProperty,F3-TestElementProperty,F3-PrintStream,F3-GenericController,F3-byte[],F3-boolean,F3-Object,F3-MenuIcon,F3-JMeterFileFilter,F3-String,F3-long,F3-InterleaveControl.IGNORE_SUB_CONTROLLERS,F3-int,F3-String[],F3-Date,F7--,F7-++,F7-+=,F7-NA,F7-+,F12-long,F12-Integer,F12-int,F12-RemoteThreadsListener,F12-Object,F12-LinkedList<LoopIterationListener>,F12-NA,F12-ThreadLocal<Long>,F12-boolean,F12-JTextField,F12-Logger,F12-String,F12-SamplingStatCalculator,F12-JTree,F12-double,F12-Random,F12-JTextArea,F12-RemoteSampleListener,F12-Set<String>,F12-BeanInfo,F17-static,F17-final,F17-NA,F2-StringBuilder,F2-NA,F2-Integer,F2-JTextComponent,F2-DateFormat,F2-Entry<Object Object>,F2-AbstractButton,F2-JFileChooser,F2-ReportGuiPackage,F2-Connection,F2-String,F2-HashTree,F2-MailerModel,F2-Long,F2-SaveService,F2-System,F2-Authorization,F2-Statement,F2-File,F2-Throwable,F6-java.util.Random,F6-java.io.ByteArrayOutputStream,F6-NA,F6-org.apache.jmeter.protocol.jms.sampler.CollectionProperty,F6-java.io.FileWriter,F6-org.apache.jmeter.config.StringProperty,F6-java.io.InputStreamReader,F6-org.apache.jmeter.protocol.http.modifier.TestElementProperty,F6-org.apache.jmeter.protocol.http.sampler.HTTPSamplerBase.CleanerThread,F6-java.io.PrintWriter,F6-java.io.PrintStream,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuilder,F6-org.apache.jmeter.protocol.http.util.CollectionProperty,F6-org.apache.jmeter.protocol.http.sampler.DefaultHttpRequestRetryHandler,F6-java.util.Date,F6-org.apache.jmeter.testelement.property.StringProperty,F6-org.apache.jmeter.config.CollectionProperty,F6-java.io.BufferedReader,F13-private,F13-NA,F13-public,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-cloneTree,F1-setResponseData,F1-NA,F1-setStyle,F1-setProperty,F1-trim,F1-getInstance,F1-getPropDefault,F1-getLoggerForClass,F1-addComponent,F1-debug,F1-execute,F1-getSelectedFile,F1-printStackTrace,F1-valueOf,F1-setSelected,F1-exit,F1-getKey,F1-setText,F1-length,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-java.io.OutputStreamWriter,F5-AbstractTestElement,F5-java.util.AbstractSequentialList,F5-java.lang.Thread,F5-java.io.FilterOutputStream,F5-javax.swing.JToggleButton,F5-javax.swing.Timer,F5-java.io.InputStreamReader,F5-java.io.Reader,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-java.util.AbstractSet,F9-label,F9-xAxisLabels,F9-startTime,F9-samplerLabel,F9-color,F9-time,F9-backColor,F9-chkBox,F9-yAxisLabel,F9-NA,F9-lineColor,F9-random,F9-keyStore,F9-md5HexInput,F9-length,F10-NA,F10-true,F19-NA,F19-abstract,F19-interface,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-HashTree,F4-String[],F4-Integer,F4-Container,F4-boolean,F4-File[],F4-long,F4-PreparedStatement,F4-JMeterProperty,F4-Node,F4-JTextField,F4-Object,F4-File,F4-void,F4-StringBuilder,F4-Long,F4-String,F4-int,F4-JButton,F8-SSLManager,F8-RespTimeGraphLineBean,F8-BarGraph,F8-RespTimeGraphChart,F8-RespTimeGraphDataBean,F8-RandomTimer,F8-NA,F8-MD5HexAssertionGUI,F8-AxisGraph,F8-LineGraph,F11-ALWAYS_ENCODE,F11-APPLIABLE_CONFIG_CLASSES,F11-compareContent,F11-NA,F11-log,F11-firstTime,F11-ZERO,F11-LOCK,F11-maxThroughput,F11-CONDITION,F11-USE_GROUP_NAME,F11-pct2Label,F11-serialVersionUID,F11-listener,F11-TEXT_HTML,F11-sumOfSquares,F11-CLEAR,F11-rand,F11-CONNECTOR_PREFIX_DEFAULT,F11-loopCount,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-dev-null@apache.org,F71-mblankestijn@apache.org,F71-fschumacher@apache.org,F71-jsalvata@apache.org,F71-dims@apache.org,F71-jeremy_a@apache.org,F71-seade@apache.org,F71-oros@apache.org,F71-woolfel@apache.org,F71-pmouawad@apache.org,F71-alf@apache.org,F71-fschumacher@unknown,F71-milamber@apache.org,F71-thads@apache.org,F71-rjung@apache.org,F71-sebb@apache.org,F71-mstover1@apache.org,F71-pmouawad@unknown,F74,F73,F84,F146,category
3629,org/apache/jmeter/util,org/apache/jmeter/util/JMeterUtils.java,228,true,29,69,2593,3,12,345,5,48,0.47158671586715867,706,555,0.7861189801699717,0.9310344827586207,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,8,STYLE,0.009202453987730062,NP_LOAD_OF_KNOWN_NULL_VALUE,19,3,2,0.036935704514363885,0.01094391244870041,0.0027359781121751026,-1.0,0.3333333333333333,0.010582010582010583,0.42992874109263657,0.3732106040129017,-0.3333333333333333,0.17638036809815952,0.20245398773006135,0.3732106040129017,-0.25925925925925924,0.0,56,5233,2369,8465,113,0.15222816399286987,10,44,69,167,0.03558288663637634,2449,1254,43,3746,7,1195,27,0.12214379109099996,34,5331,0,5300,363,20,10994,31,0.09725765102476537,14,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3245,14044,1,3232,open
3629,org/apache/jmeter/util,org/apache/jmeter/util/JMeterUtils.java,228,true,20,69,2593,3,0,345,5,48,0.6118081180811809,706,555,0.7861189801699717,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,8,STYLE,0.08895705521472393,REC_CATCH_EXCEPTION,20,3,4,0.036935704514363885,0.01094391244870041,0.005471956224350205,0.5,0.27586206896551724,0.009512485136741975,0.42992874109263657,0.3732106040129017,-0.43103448275862066,0.17638036809815952,0.20245398773006135,0.3732106040129017,-0.25925925925925924,0.0,160,10529,4525,13761,113,0.15222816399286987,10,44,69,167,0.03558288663637634,2449,1254,43,3746,7,1195,27,0.12214379109099996,34,5331,0,5300,363,20,10994,31,0.09725765102476537,14,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,3245,14044,1,3232,open
5766,org/apache/jmeter/util,org/apache/jmeter/util/JSR223BeanInfoSupport.java,1027,true,0,1,2593,2,8,345,1,48,0.6790123456790124,51,20,0.39215686274509803,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,MALICIOUS_CODE,0.004601226993865031,MS_PKGPROTECT,18,2,0,0.036935704514363885,0.0013679890560875513,0.0,0.0,0.6666666666666666,0.03703703703703704,0.3076923076923077,0.15316403681788296,0.3333333333333333,0.003067484662576687,0.015337423312883436,0.15316403681788296,-0.25925925925925924,-1.0,0,418,285,3650,113,0.0,10,44,69,167,0.03558288663637634,27,9,2,38,0,18,0,0.16641956907535066,0,5331,0,5300,363,0,10994,31,0.09725765102476537,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3650,14044,1,3232,open
3629,org/apache/jmeter/util,org/apache/jmeter/util/JSR223TestElement.java,228,true,122,13,2593,2,0,345,35,48,0.6469465648854962,170,67,0.3941176470588235,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2,I18N,0.08282208588957055,DM_DEFAULT_ENCODING,19,1,1,0.036935704514363885,0.0027359781121751026,0.0013679890560875513,1.0,0.5740740740740741,0.1222565157750343,0.5645161290322581,5.317106523411692E-4,0.14814814814814814,0.027607361963190184,0.02607361963190184,5.317106523411692E-4,-0.25925925925925924,1.0,15,2251,906,5483,113,0.13333333333333333,10,44,69,167,0.03558288663637634,105,86,51,242,1,19,1,0.1551597834193068,2,5331,0,5300,363,0,10994,31,0.09725765102476537,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3251,14044,1,3232,close
3629,org/apache/jmeter/util,org/apache/jmeter/util/JSR223TestElement.java,228,true,0,13,2593,2,10,345,1,48,0.24427480916030533,170,67,0.3941176470588235,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27,2,STYLE,0.18711656441717792,RI_REDUNDANT_INTERFACES,20,3,0,0.036935704514363885,0.0027359781121751026,0.0,0.0,0.8442622950819673,0.00626111772309031,0.42992874109263657,0.3732106040129017,0.6885245901639344,0.17638036809815952,0.20245398773006135,0.3732106040129017,-0.25925925925925924,1.0,23,4502,1895,7734,113,0.13333333333333333,10,44,69,167,0.03558288663637634,105,86,51,242,1,19,1,0.1551597834193068,2,5331,0,5300,363,0,10994,31,0.09725765102476537,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3251,14044,1,3232,open
4849,org/apache/jmeter/util,org/apache/jmeter/util/JsseSSLManager.java,764,true,0,6,2593,3,16,345,1,48,0.2822966507177033,207,173,0.8357487922705314,1.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2,PERFORMANCE,0.04754601226993865,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.036935704514363885,0.0027359781121751026,0.0,0.0,0.7419354838709677,0.023933402705515087,0.7446808510638298,0.13121290329908325,0.4838709677419355,0.03834355828220859,0.03834355828220859,0.13121290329908325,-0.25925925925925924,-1.0,44,10208,4268,13440,113,0.044642857142857144,10,44,69,167,0.03558288663637634,188,1481,17,1686,2,-1293,6,0.07956394361915554,10,5331,2,5300,363,4,10994,31,0.09725765102476537,14,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,3245,14044,1,3232,open
4597,org/apache/jmeter/util,org/apache/jmeter/util/PropertiesBasedPrefixResolver.java,654,true,0,2,2593,1,0,345,1,48,0.6262626262626263,66,28,0.42424242424242425,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,STYLE,0.004601226993865031,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,17,2,1,0.036935704514363885,0.0013679890560875513,0.0013679890560875513,-1.0,0.3333333333333333,0.010582010582010583,0.42992874109263657,0.3732106040129017,-0.3333333333333333,0.17638036809815952,0.20245398773006135,0.3732106040129017,-0.25925925925925924,-1.0,1,1365,654,4597,113,0.0,10,44,69,167,0.03558288663637634,0,0,0,0,0,0,0,0.0,0,5331,0,5300,363,0,10994,31,0.09725765102476537,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3629,14044,1,3232,open
13761,org/apache/jmeter/util,org/apache/jmeter/util/SSLManager.java,4525,true,0,11,2593,1,12,345,1,48,0.6688311688311688,154,115,0.7467532467532467,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,5,MT_CORRECTNESS,0.010736196319018405,IS2_INCONSISTENT_SYNC,17,2,0,0.036935704514363885,0.006839945280437756,0.0,0.0,0.14285714285714285,0.030612244897959183,0.5,0.08191609977324263,-0.7142857142857143,0.003067484662576687,0.007668711656441718,0.08191609977324263,-0.25925925925925924,-1.0,1,550,378,3782,113,0.05338078291814947,10,44,69,167,0.03558288663637634,526,410,29,965,0,116,11,0.07719879844317405,15,5331,4,5300,363,11,10994,31,0.09725765102476537,14,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3245,14044,1,3232,open
13761,org/apache/jmeter/util,org/apache/jmeter/util/SSLManager.java,4525,true,0,11,2593,1,12,345,1,48,0.6672077922077922,154,115,0.7467532467532467,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,5,MT_CORRECTNESS,0.010736196319018405,IS2_INCONSISTENT_SYNC,17,2,0,0.036935704514363885,0.006839945280437756,0.0,0.0,0.14285714285714285,0.030612244897959183,0.5,0.08191609977324263,-0.7142857142857143,0.003067484662576687,0.007668711656441718,0.08191609977324263,-0.25925925925925924,-1.0,10,3256,1156,6488,113,0.05338078291814947,10,44,69,167,0.03558288663637634,526,410,29,965,0,116,11,0.07719879844317405,15,5331,4,5300,363,11,10994,31,0.09725765102476537,14,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3245,14044,1,3232,open
13761,org/apache/jmeter/util,org/apache/jmeter/util/SSLManager.java,4525,true,0,11,2593,1,12,345,1,48,0.6655844155844156,154,115,0.7467532467532467,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,5,MT_CORRECTNESS,0.010736196319018405,IS2_INCONSISTENT_SYNC,17,2,0,0.036935704514363885,0.006839945280437756,0.0,0.0,0.14285714285714285,0.030612244897959183,0.5,0.08191609977324263,-0.7142857142857143,0.003067484662576687,0.007668711656441718,0.08191609977324263,-0.25925925925925924,-1.0,10,3256,1156,6488,113,0.05338078291814947,10,44,69,167,0.03558288663637634,526,410,29,965,0,116,11,0.07719879844317405,15,5331,4,5300,363,11,10994,31,0.09725765102476537,14,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3245,14044,1,3232,open
13761,org/apache/jmeter/util,org/apache/jmeter/util/SSLManager.java,4525,true,39,11,2593,1,0,345,5,48,0.4448051948051948,154,115,0.7467532467532467,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,5,STYLE,0.08895705521472393,REC_CATCH_EXCEPTION,20,3,1,0.036935704514363885,0.006839945280437756,0.0013679890560875513,-1.0,0.27586206896551724,0.009512485136741975,0.42992874109263657,0.3732106040129017,-0.43103448275862066,0.17638036809815952,0.20245398773006135,0.3732106040129017,-0.25925925925925924,-1.0,38,10529,4525,13761,113,0.05338078291814947,10,44,69,167,0.03558288663637634,526,410,29,965,0,116,11,0.07719879844317405,15,5331,4,5300,363,11,10994,31,0.09725765102476537,14,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,3245,14044,1,3232,open
13761,org/apache/jmeter/util,org/apache/jmeter/util/SSLManager.java,4525,true,38,11,2593,1,0,345,5,48,0.7305194805194806,154,115,0.7467532467532467,1.0,17,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,5,STYLE,0.08895705521472393,REC_CATCH_EXCEPTION,20,3,1,0.036935704514363885,0.006839945280437756,0.0013679890560875513,-1.0,0.27586206896551724,0.009512485136741975,0.42992874109263657,0.3732106040129017,-0.43103448275862066,0.17638036809815952,0.20245398773006135,0.3732106040129017,-0.25925925925925924,-1.0,38,10529,4525,13761,113,0.05338078291814947,10,44,69,167,0.03558288663637634,526,410,29,965,0,116,11,0.07719879844317405,15,5331,4,5300,363,11,10994,31,0.09725765102476537,14,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,3245,14044,1,3232,open
4849,org/apache/jmeter/util,org/apache/jmeter/util/XPathUtil.java,764,true,15,14,2593,3,0,345,1,48,0.9889135254988913,273,151,0.5531135531135531,1.0,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,STYLE,0.08895705521472393,REC_CATCH_EXCEPTION,17,2,1,0.036935704514363885,0.0013679890560875513,0.0013679890560875513,-1.0,0.27586206896551724,0.009512485136741975,0.42992874109263657,0.3732106040129017,-0.43103448275862066,0.17638036809815952,0.20245398773006135,0.3732106040129017,-0.25925925925925924,-1.0,21,7042,3123,10274,113,0.06060606060606061,10,44,69,167,0.03558288663637634,163,96,13,272,13,67,13,0.08365170393884729,26,5331,0,5300,363,0,10994,31,0.09725765102476537,14,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3245,14044,1,3232,open
