F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-ByteBuffer,F16-long,F16-Boolean,F16-ByteBuffer[][],F16-Token,F16-AbstractType,F16-Object,F16-NA,F16-void,F16-int,F16-boolean,F16-Double,F16-String,F16-Integer,F16-Pair,F16-Long,F16-MessageOut,F16-File,F16-CommitLogSegment,F16-byte[][],F3-NA,F3-Class,F3-EncryptionOptions,F3-Composites.EMPTY,F3-PrintStream,F3-SSTableReader,F3-byte[],F3-DecoratedKey,F3-boolean,F3-arg0.name().toByteBuffer(),F3-char,F3-String,F3-long,F3-InetAddress,F3-int,F3-ByteBuffer,F3-String[],F3-Thread,F3-BitSet,F3-input,F7-^,F7---,F7-++,F7-%,F7-&,F7-*,F7-+,F7-^=,F7--,F7--=,F7-+=,F7-NA,F7-*=,F12-long,F12-int,F12-FixedValueComparator,F12-List<ByteBuffer>,F12-NA,F12-Map<Pair MapType>,F12-TField,F12-Logger,F12-Map<AbstractType SetType>,F12-String,F12-OptionSimple,F12-double,F12-Pattern,F12-DistributionFactory,F12-List<AbstractType>,F12-TStruct,F12-List<ColumnInfo>,F12-UUID,F12-InetAddress,F12-Map<Class<? extends IScheme> SchemeFactory>,F17-static,F17-final,F17-NA,F2-Class,F2-Process,F2-NA,F2-Random,F2-TreeSet<CellName>,F2-ArrayList<ReadCommand>,F2-Integer,F2-SSLFactory,F2-Math,F2-List<ByteBuffer>,F2-StandardTokenizerImpl,F2-CqlLexer,F2-PrintStream,F2-String,F2-ByteBuffer,F2-System,F2-Cql_Lexer,F2-Boolean,F2-ThreadPoolExecutor,F2-File,F6-java.util.Random,F6-org.apache.cassandra.io.util.DataOutputStreamAndChannel,F6-NA,F6-org.apache.cassandra.db.BufferCell,F6-java.io.FileOutputStream,F6-org.apache.cassandra.cli.MismatchedSetException,F6-org.apache.cassandra.db.marshal.InetAddressType,F6-java.util.HashMap<java.lang.Class<? extends org.apache.cassandra.thrift.IScheme> org.apache.cassandra.thrift.SchemeFactory>,F6-java.io.PrintStream,F6-java.lang.IllegalStateException,F6-org.apache.cassandra.cli.RewriteRuleSubtreeStream,F6-java.io.DataInputStream,F6-org.apache.thrift.protocol.TStruct,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuilder,F6-org.apache.cassandra.stress.settings.OptionSimple,F6-org.apache.thrift.protocol.TField,F6-java.io.BufferedReader,F6-org.apache.cassandra.db.marshal.DynamicCompositeType.FixedValueComparator,F13-private,F13-NA,F13-public,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-static,F14-final-final,F14-NA,F14-final,F1-size,F1-registerQuery,F1-NA,F1-add,F1-close,F1-pushFollow,F1-assertEquals,F1-write,F1-get,F1-getSSTables,F1-equals,F1-compareTo,F1-predict,F1-value,F1-getLogger,F1-match,F1-createTempFile,F1-count,F1-max,F1-exit,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.io.OutputStreamWriter,F5-AbstractType,F5-OpDistributionFactory,F5-java.io.FilterOutputStream,F5-java.io.FilterInputStream,F5-java.util.EventObject,F5-java.lang.Number,F5-java.lang.RuntimeException,F5-java.io.Reader,F5-java.lang.AbstractStringBuilder,F5-org.apache.cassandra.db.commitlog.CommitLogReplayer$ReplayFilter,F5-java.io.BufferedReader,F5-java.io.OutputStream,F9-dataDir,F9-description,F9-bloom_filter_fp_chance,F9-displayPrefix,F9-max,F9-tries,F9-visits,F9-string,F9-key_cache_size,F9-delta,F9-distribution,F9-keyspaceName,F9-insert,F9-min,F9-dclocal_read_repair_chance,F9-NA,F9-userTypes,F9-out,F9-delegate,F9-batchsize,F10-NA,F10-true,F19-NA,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-CommonTree,F4-String[],F4-boolean,F4-InputStream,F4-ByteBuffer,F4-long,F4-SSLContext,F4-Raw,F4-byte[],F4-File,F4-void,F4-StringBuilder,F4-int,F4-String,F4-Field,F4-BigInteger,F4-long[],F4-OutputStream,F4-byte,F8-DistributionBoundApache,F8-ColumnFamilyMetricNameFactory,F8-SettingsErrors,F8-StressSettings,F8-DistributionOffsetApache,F8-GeneratorConfig,F8-OptionSimple,F8-DistributionInverted,F8-SettingsTransport,F8-DistributionQuantized,F8-KeyspaceMetricNameFactory,F8-NA,F8-SettingsPopulation,F8-UTMetaData,F8-StreamState,F8-SettingsInsert,F8-WriterThread,F8-SeedManager,F8-CfDef,F8-DataOutputStreamPlus,F11-SUPER_COLUMN_FIELD_DESC,F11-IRE_FIELD_DESC,F11-COMPRESSION_FIELD_DESC,F11-NA,F11-NAME_FIELD_DESC,F11-SUCCESS_FIELD_DESC,F11-KEY_FIELD_DESC,F11-schemes,F11-KEYSPACE_FIELD_DESC,F11-logger,F11-START_TOKEN_FIELD_DESC,F11-WHY_FIELD_DESC,F11-COLUMN_PARENT_FIELD_DESC,F11-STRUCT_DESC,F11-COLUMN_FAMILY_FIELD_DESC,F11-COLUMNS_FIELD_DESC,F11-instance,F11-QUERY_FIELD_DESC,F11-UE_FIELD_DESC,F11-ITEM_ID_FIELD_DESC,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-xedin@apache.org,F71-jmckenzie@apache.org,F71-povel.y@gmail.com,F71-sylvain@datastax.com,F71-yukim@apache.org,F71-brandonwilliams@apache.org,F71-dbrosius@mebigfatguy.com,F71-johan@apache.org,F71-benedict@apache.org,F71-jakers@gmail.com,F71-marcuse@apache.org,F71-jbellis@apache.org,F71-gdusbabek@apache.org,F71-vijay2win@gmail.com,F71-dbrosius@apache.org,F71-aleksey@apache.org,F71-jake@apache.org,F71-eevans@apache.org,F71-tyler@datastax.com,F71-slebresne@apache.org,F74,F73,F84,F146,category
9538,org/apache/cassandra/utils,org/apache/cassandra/utils/BytesReadTrackerTest.java,1258,true,22,4,5465,1,8,709,1,300,0.7813953488372093,147,44,0.29931972789115646,0.13636363636363635,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,4,I18N,0.039458413926499035,DM_DEFAULT_ENCODING,19,1,3,0.008571135290494764,2.0529665366454526E-4,1.5397249024840895E-4,-0.3333333333333333,0.5294117647058824,0.1245674740484429,0.3770491803278688,0.008575164250065576,0.13725490196078433,0.0027079303675048355,0.025145067698259187,0.008575164250065576,-0.6526946107784432,-0.5,3,6388,1258,9538,230,0.0,32,11,219,273,0.006080632622629387,36,35,0,71,0,1,0,0.0555729344405263,0,8810,0,3248,613,0,12671,5562,0.04217079655929181,3282,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6431,13775,10625,0,open
9538,org/apache/cassandra/utils,org/apache/cassandra/utils/BytesReadTrackerTest.java,1258,true,22,4,5465,1,12,709,1,300,0.8465116279069768,147,44,0.29931972789115646,0.5,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,4,BAD_PRACTICE,0.0015473887814313346,SR_NOT_CHECKED,16,2,3,0.008571135290494764,2.0529665366454526E-4,1.5397249024840895E-4,-0.3333333333333333,0.25,0.006944444444444444,0.40463458110516937,0.33075167183567217,-0.5,0.00425531914893617,0.08471953578336557,0.33075167183567217,-0.6526946107784432,-0.5,3,6388,1258,9538,230,0.0,32,11,219,273,0.006080632622629387,36,35,0,71,0,1,0,0.0555729344405263,0,8810,0,3248,613,0,12671,5562,0.04217079655929181,3282,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6431,13775,10625,0,close
11745,org/apache/cassandra/utils,org/apache/cassandra/utils/CLibrary.java,1596,true,36,21,5465,1,0,709,7,300,0.4024024024024024,258,33,0.12790697674418605,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,4,I18N,0.031334622823984526,DM_CONVERT_CASE,20,3,1,0.008571135290494764,2.0529665366454526E-4,5.1324163416136314E-5,1.0,0.18518518518518517,0.07544581618655694,0.3770491803278688,0.008575164250065576,-0.6296296296296297,0.0027079303675048355,0.025145067698259187,0.008575164250065576,-0.6526946107784432,0.5,33,8129,1520,11279,230,0.0013333333333333333,32,11,219,273,0.006080632622629387,276,65,11,352,0,211,1,0.08969597836529508,1,8810,0,3248,613,1,12671,5562,0.04217079655929181,211,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,3360,13775,10625,0,close
11745,org/apache/cassandra/utils,org/apache/cassandra/utils/CLibrary.java,1596,true,14,21,5465,1,0,709,5,300,0.5135135135135135,258,33,0.12790697674418605,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,4,I18N,0.031334622823984526,DM_CONVERT_CASE,20,3,1,0.008571135290494764,2.0529665366454526E-4,5.1324163416136314E-5,1.0,0.18518518518518517,0.07544581618655694,0.3770491803278688,0.008575164250065576,-0.6296296296296297,0.0027079303675048355,0.025145067698259187,0.008575164250065576,-0.6526946107784432,0.5,30,7846,1469,10996,230,0.0013333333333333333,32,11,219,273,0.006080632622629387,276,65,11,352,0,211,1,0.08969597836529508,1,8810,0,3248,613,1,12671,5562,0.04217079655929181,211,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,3360,13775,10625,0,close
11745,org/apache/cassandra/utils,org/apache/cassandra/utils/CLibrary.java,1596,true,12,21,5465,1,0,709,2,300,0.8708708708708709,258,33,0.12790697674418605,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,4,STYLE,0.0402321083172147,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,18,2,1,0.008571135290494764,2.0529665366454526E-4,5.1324163416136314E-5,1.0,0.11538461538461539,0.003519689859212406,0.16608996539792387,0.7658131194859842,-0.7692307692307693,0.007736943907156673,0.06769825918762089,0.7658131194859842,-0.6526946107784432,0.5,30,7846,1469,10996,230,0.0013333333333333333,32,11,219,273,0.006080632622629387,276,65,11,352,0,211,1,0.08969597836529508,1,8810,0,3248,613,1,12671,5562,0.04217079655929181,211,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,3360,13775,10625,0,close
4782,org/apache/cassandra/utils,org/apache/cassandra/utils/EncodedStreamsTest.java,323,true,0,5,5465,1,4,709,1,300,0.3055555555555556,101,20,0.19801980198019803,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,1,PERFORMANCE,0.021663442940038684,URF_UNREAD_FIELD,18,2,0,0.008571135290494764,5.1324163416136314E-5,0.0,0.0,0.17857142857142858,0.011283359497645213,0.5192697768762677,0.19477027426322863,-0.6428571428571429,0.01160541586073501,0.09400386847195358,0.19477027426322863,-0.6526946107784432,-1.0,10,4748,978,7898,230,0.0,32,11,219,273,0.006080632622629387,141,32,0,173,0,109,0,0.012165113165677886,0,8810,0,3248,613,0,12671,5562,0.04217079655929181,887,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,4033,13775,10625,0,open
8190,org/apache/cassandra/utils,org/apache/cassandra/utils/EstimatedHistogram.java,1038,true,3,19,5465,2,8,709,1,300,0.25761772853185594,240,78,0.325,0.6666666666666666,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,2,MALICIOUS_CODE,0.003094777562862669,EI_EXPOSE_REP,18,2,1,0.008571135290494764,1.0264832683227263E-4,5.1324163416136314E-5,-1.0,0.0,0.0,0.25274725274725274,0.20163010158823869,-1.0,3.8684719535783365E-4,0.00851063829787234,0.20163010158823869,-0.6526946107784432,-1.0,28,8752,1622,11902,230,0.0,32,11,219,273,0.006080632622629387,271,19,1,291,0,252,0,0.06049162252013149,0,8810,0,3248,613,0,12671,5562,0.04217079655929181,1410,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,4559,13775,10625,0,open
8190,org/apache/cassandra/utils,org/apache/cassandra/utils/EstimatedHistogram.java,1038,true,2,19,5465,2,0,709,1,300,0.18559556786703602,240,78,0.325,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,2,MALICIOUS_CODE,0.006963249516441006,EI_EXPOSE_REP2,18,2,1,0.008571135290494764,1.0264832683227263E-4,5.1324163416136314E-5,-1.0,0.2222222222222222,0.015712682379349044,0.25274725274725274,0.20163010158823869,-0.5555555555555556,3.8684719535783365E-4,0.00851063829787234,0.20163010158823869,-0.6526946107784432,-1.0,26,8493,1580,11643,230,0.0,32,11,219,273,0.006080632622629387,271,19,1,291,0,252,0,0.06049162252013149,0,8810,0,3248,613,0,12671,5562,0.04217079655929181,1410,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,4559,13775,10625,0,open
3544,org/apache/cassandra/utils,org/apache/cassandra/utils/FBUtilities.java,107,true,16,47,5465,4,0,709,5,300,0.6791147994467497,590,65,0.11016949152542373,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,7,STYLE,0.0046421663442940036,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,20,3,1,0.008571135290494764,3.592691439129542E-4,5.1324163416136314E-5,-1.0,0.4166666666666667,0.008381226053639846,0.16608996539792387,0.7658131194859842,-0.08333333333333333,0.007736943907156673,0.06769825918762089,0.7658131194859842,-0.6526946107784432,-0.7142857142857143,148,8560,1589,11710,230,0.013819893715341959,32,11,219,273,0.006080632622629387,1094,687,56,1837,1,407,26,0.06941203724481679,27,8810,0,3248,613,25,12671,5562,0.04217079655929181,39,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,3190,13775,10625,0,open
3544,org/apache/cassandra/utils,org/apache/cassandra/utils/FBUtilities.java,107,true,0,47,5465,4,0,709,1,300,0.10096818810511757,590,65,0.11016949152542373,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,7,I18N,0.031334622823984526,DM_CONVERT_CASE,20,3,1,0.008571135290494764,3.592691439129542E-4,5.1324163416136314E-5,-1.0,0.18518518518518517,0.07544581618655694,0.3770491803278688,0.008575164250065576,-0.6296296296296297,0.0027079303675048355,0.025145067698259187,0.008575164250065576,-0.6526946107784432,-0.7142857142857143,20,2261,454,5411,230,0.013819893715341959,32,11,219,273,0.006080632622629387,1094,687,56,1837,1,407,26,0.06941203724481679,27,8810,0,3248,613,25,12671,5562,0.04217079655929181,39,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,3190,13775,10625,0,open
3544,org/apache/cassandra/utils,org/apache/cassandra/utils/FBUtilities.java,107,true,36,47,5465,4,16,709,9,300,0.809820193637621,590,65,0.11016949152542373,0.18055555555555555,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,7,I18N,0.039458413926499035,DM_DEFAULT_ENCODING,19,1,2,0.008571135290494764,3.592691439129542E-4,1.0264832683227263E-4,-1.0,0.5294117647058824,0.1245674740484429,0.3770491803278688,0.008575164250065576,0.13725490196078433,0.0027079303675048355,0.025145067698259187,0.008575164250065576,-0.6526946107784432,-0.7142857142857143,62,4861,996,8011,230,0.013819893715341959,32,11,219,273,0.006080632622629387,1094,687,56,1837,1,407,26,0.06941203724481679,27,8810,0,3248,613,25,12671,5562,0.04217079655929181,39,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,3190,13775,10625,0,open
3544,org/apache/cassandra/utils,org/apache/cassandra/utils/FBUtilities.java,107,true,11,47,5465,4,12,709,1,300,0.7219917012448133,590,65,0.11016949152542373,0.45454545454545453,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,7,MALICIOUS_CODE,0.0038684719535783366,DP_DO_INSIDE_DO_PRIVILEGED,20,3,1,0.008571135290494764,3.592691439129542E-4,5.1324163416136314E-5,-1.0,0.1,0.008181818181818182,0.25274725274725274,0.20163010158823869,-0.8,3.8684719535783365E-4,0.00851063829787234,0.20163010158823869,-0.6526946107784432,-0.7142857142857143,124,7846,1469,10996,230,0.013819893715341959,32,11,219,273,0.006080632622629387,1094,687,56,1837,1,407,26,0.06941203724481679,27,8810,0,3248,613,25,12671,5562,0.04217079655929181,39,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,3190,13775,10625,0,open
