F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-Comparable<String>,F16-String[],F16-Comparable<Boolean>,F16-Map<String String>,F16-List<ObjectName>,F16-long,F16-Object,F16-PreparedStatement,F16-NA,F16-void,F16-SSLSupport,F16-int,F16-boolean,F16-Comparable<Date>,F16-ELContextImpl,F16-String,F16-Method,F16-JspApplicationContext,F16-Void,F16-WebResource,F3-NA,F3-Session,F3-Integer,F3-PooledConnectionAndInfo,F3-Class<?>[],F3-InputStream,F3-ELContext,F3-byte[],F3-MappedHost[],F3-boolean,F3-Object,F3-Object[],F3-key.getSql(),F3-String,F3-long,F3-Reader,F3-int,F3-String[],F3-ObjectName,F3-Level,F7--,F7-/,F7-&=,F7-++,F7-|=,F7-+=,F7-NA,F7-+,F12-long,F12-int,F12-HashMap<String Method>,F12-NA,F12-AtomicInteger,F12-TemplatePathMatchComparator,F12-boolean,F12-byte[],F12-String,F12-Comparator<Session>,F17-static,F17-final,F17-static-final,F17-NA,F2-StringBuilder,F2-InstanceKeyDataSource,F2-ELParser,F2-Thread,F2-NA,F2-ReentrantLock,F2-SimpleCharStream,F2-MBeanServer,F2-Buffer,F2-Properties,F2-Object,F2-Connection,F2-String,F2-JDBCStore,F2-AccessibleObject,F2-Class<>,F2-System,F2-Map<String LockRecord>,F2-Statement,F2-File,F6-java.io.ByteArrayOutputStream,F6-NA,F6-java.lang.Long,F6-org.apache.jasper.compiler.JspConfig.JspProperty,F6-java.io.InputStreamReader,F6-java.io.FileInputStream,F6-org.apache.el.parser.Token,F6-java.io.PrintStream,F6-java.net.URL,F6-java.lang.Float,F6-java.lang.Integer,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuilder,F6-org.apache.tomcat.jni.Library,F6-java.util.Date,F6-java.lang.Double,F6-org.apache.catalina.ha.context.ReplicatedContext.ReplApplContext,F6-java.io.BufferedReader,F6-org.apache.el.parser.PropertyNotFoundException,F13-private,F13-NA,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-invoke,F1-ReInit,F1-delete,F1-NA,F1-jj_ntk,F1-close,F1-prepareStatement,F1-jj_consume_token,F1-getString,F1-getBytes,F1-get,F1-execute,F1-append,F1-getConnection,F1-openNodeScope,F1-getProperty,F1-put,F1-currentTimeMillis,F1-toString,F1-list,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-java.util.logging.Logger,F5-ApplicationContext,F5-java.lang.Thread,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.lang.Number,F5-java.io.Reader,F5-java.lang.AbstractStringBuilder,F5-javax.management.MBeanFeatureInfo,F5-java.io.OutputStream,F5-java.lang.Exception,F9-cluster,F9-encoding,F9-displayName,F9-accessed,F9-sessionIdCol,F9-sessionAppCol,F9-locks,F9-lastAccess,F9-size,F9-attributes,F9-servletClass,F9-jaasConfiguration,F9-view,F9-payload,F9-NA,F9-wrapper,F9-channel,F9-uniqueId,F9-membershipService,F9-message,F10-NA,F10-true,F19-NA,F19-interface,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-String[],F4-Integer,F4-boolean,F4-Constructor,F4-InputStream,F4-long,F4-E,F4-PreparedStatement,F4-LockRecord,F4-Token,F4-Connection,F4-Object,F4-byte[],F4-File,F4-void,F4-StringBuilder,F4-String,F4-int,F4-Method,F8-AccessLogValve,F8-StandardContext,F8-LambdaExpressionComparator,F8-JarInputStreamWrapper,F8-StandardWrapper,F8-ResultSetProxy,F8-GatherState<A>,F8-McastService,F8-MapMessage,F8-JAASRealm,F8-HostManagerServlet,F8-ContextService,F8-ChannelData,F8-AbstractReplicatedMap<K V>,F8-CoordinationEvent,F8-JDBCStore,F8-NA,F8-FaultyMember,F8-ObjectReader,F8-ChannelCoordinator,F11-START_DATA,F11-INSTANCE,F11-type,F11-fnmap,F11-class_name,F11-NA,F11-serialVersionUID,F11-comparator,F11-submittedCount,F11-hasHashCode,F11-hashCode,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-mturk@apache.org,F71-jboynes@apache.org,F71-remm@apache.org,F71-fhanik@apache.org,F71-kfujino@apache.org,F71-funkman@apache.org,F71-costin@apache.org,F71-kkolinko@apache.org,F71-jhook@apache.org,F71-schultz@apache.org =  schultz = Christopher Schultz schultz@apache.org@apache.org,F71-markt@apache.org,F71-timw@apache.org,F71-billbarker@apache.org,F71-jfclere@apache.org,F71-rjung@apache.org,F71-pero@apache.org,F71-schultz@apache.org,F71-violetagg@apache.org,F71-markt@apache.org =  markt = Mark Emlyn David Thomas markt@apache.org@apache.org,F71-slaurent@apache.org,F74,F73,F84,F146,category
5863,org/apache/tomcat/util/net,org/apache/tomcat/util/net/Nio2Endpoint.java,0,true,43,50,991,20,0,580,10,127,0.551107325383305,823,194,0.23572296476306198,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,99,10,STYLE,0.054,REC_CATCH_EXCEPTION,20,3,2,0.0541279387643521,0.005467468562055768,0.0010934937124111536,0.0,0.18518518518518517,0.004867472012035932,0.318359375,0.3384864865075027,-0.6296296296296297,0.014666666666666666,0.09466666666666666,0.3384864865075027,0.0707070707070707,0.6,18,649,0,5863,9120,0.20718887827588262,6286,3389,5731,18795,0.07119524217318587,1085,109,19,1213,109,976,1085,0.20718887827588262,1213,9120,19,3389,6286,976,18795,5731,0.07119524217318587,106,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5493,17995,71,5458,close
5863,org/apache/tomcat/util/net,org/apache/tomcat/util/net/Nio2Endpoint.java,0,true,0,50,991,20,24,580,1,127,0.8211243611584327,823,194,0.23572296476306198,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,99,10,PERFORMANCE,0.004666666666666667,SIC_INNER_SHOULD_BE_STATIC,18,2,0,0.0541279387643521,0.005467468562055768,0.0,0.0,0.42857142857142855,0.017492711370262388,0.64375,0.2883886904580449,-0.14285714285714285,0.05,0.019333333333333334,0.2883886904580449,0.0707070707070707,0.6,18,649,0,5863,9120,0.20718887827588262,6286,3389,5731,18795,0.07119524217318587,1085,109,19,1213,109,976,1085,0.20718887827588262,1213,9120,19,3389,6286,976,18795,5731,0.07119524217318587,106,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5493,17995,71,5458,close
5863,org/apache/tomcat/util/net,org/apache/tomcat/util/net/Nio2Endpoint.java,0,true,0,50,991,20,0,580,1,127,0.9450596252129472,823,194,0.23572296476306198,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,99,10,STYLE,0.02666666666666667,BC_UNCONFIRMED_CAST,20,3,2,0.0541279387643521,0.005467468562055768,0.0010934937124111536,0.0,0.575,0.007883064516129032,0.318359375,0.3384864865075027,0.15,0.014666666666666666,0.09466666666666666,0.3384864865075027,0.0707070707070707,0.6,18,649,0,5863,9120,0.20718887827588262,6286,3389,5731,18795,0.07119524217318587,1085,109,19,1213,109,976,1085,0.20718887827588262,1213,9120,19,3389,6286,976,18795,5731,0.07119524217318587,106,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5493,17995,71,5458,close
5863,org/apache/tomcat/util/net,org/apache/tomcat/util/net/Nio2Endpoint.java,0,true,0,50,991,20,0,580,1,127,0.9267461669505963,823,194,0.23572296476306198,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,99,10,STYLE,0.025333333333333333,DLS_DEAD_LOCAL_STORE,20,3,2,0.0541279387643521,0.005467468562055768,0.0010934937124111536,0.0,0.13157894736842105,0.0036859976767044944,0.318359375,0.3384864865075027,-0.7368421052631579,0.014666666666666666,0.09466666666666666,0.3384864865075027,0.0707070707070707,0.6,18,649,0,5863,9120,0.20718887827588262,6286,3389,5731,18795,0.07119524217318587,1085,109,19,1213,109,976,1085,0.20718887827588262,1213,9120,19,3389,6286,976,18795,5731,0.07119524217318587,106,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5493,17995,71,5458,open
13234,org/apache/tomcat/util/net,org/apache/tomcat/util/net/NioBlockingSelector.java,0,true,8,5,991,6,8,580,1,127,0.14558472553699284,339,50,0.14749262536873156,0.75,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,99,6,STYLE,0.014666666666666666,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,17,2,1,0.0541279387643521,0.0032804811372334607,5.467468562055768E-4,-1.0,0.18181818181818182,0.004798720341242336,0.318359375,0.3384864865075027,-0.6363636363636364,0.014666666666666666,0.09466666666666666,0.3384864865075027,0.0707070707070707,-1.0,39,11813,0,17027,9120,0.1728450381089521,6286,3389,5731,18795,0.07119524217318587,437,64,40,541,64,373,437,0.1728450381089521,541,9120,40,3389,6286,373,18795,5731,0.07119524217318587,104,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5491,17995,71,5458,open
13234,org/apache/tomcat/util/net,org/apache/tomcat/util/net/NioBlockingSelector.java,0,true,0,5,991,6,16,580,1,127,0.5322195704057279,339,50,0.14749262536873156,1.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,99,6,PERFORMANCE,0.025333333333333333,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.0541279387643521,0.0032804811372334607,0.0,0.0,0.13157894736842105,0.008161851998417095,0.64375,0.2883886904580449,-0.7368421052631579,0.05,0.019333333333333334,0.2883886904580449,0.0707070707070707,-1.0,52,12156,0,17370,9120,0.1728450381089521,6286,3389,5731,18795,0.07119524217318587,437,64,40,541,64,373,437,0.1728450381089521,541,9120,40,3389,6286,373,18795,5731,0.07119524217318587,104,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5491,17995,71,5458,open
13234,org/apache/tomcat/util/net,org/apache/tomcat/util/net/NioBlockingSelector.java,0,true,0,5,991,6,0,580,1,127,0.6420047732696897,339,50,0.14749262536873156,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,99,6,STYLE,0.011333333333333334,NP_LOAD_OF_KNOWN_NULL_VALUE,16,2,1,0.0541279387643521,0.0032804811372334607,5.467468562055768E-4,-1.0,0.0,0.0,0.318359375,0.3384864865075027,-1.0,0.014666666666666666,0.09466666666666666,0.3384864865075027,0.0707070707070707,-1.0,34,11801,0,17015,9120,0.1728450381089521,6286,3389,5731,18795,0.07119524217318587,437,64,40,541,64,373,437,0.1728450381089521,541,9120,40,3389,6286,373,18795,5731,0.07119524217318587,104,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5491,17995,71,5458,open
13234,org/apache/tomcat/util/net,org/apache/tomcat/util/net/NioBlockingSelector.java,0,true,0,5,991,6,0,580,1,127,0.9880668257756563,339,50,0.14749262536873156,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,99,6,BAD_PRACTICE,0.038,DE_MIGHT_IGNORE,19,3,3,0.0541279387643521,0.0032804811372334607,0.0016402405686167304,-1.0,0.47368421052631576,0.007554772097708387,0.2600732600732601,0.4950614421935408,-0.05263157894736842,0.013333333333333334,0.034,0.4950614421935408,0.0707070707070707,-1.0,28,10969,0,16183,9120,0.1728450381089521,6286,3389,5731,18795,0.07119524217318587,437,64,40,541,64,373,437,0.1728450381089521,541,9120,40,3389,6286,373,18795,5731,0.07119524217318587,104,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5491,17995,71,5458,open
13234,org/apache/tomcat/util/net,org/apache/tomcat/util/net/NioBlockingSelector.java,0,true,0,5,991,6,0,580,1,127,0.9928400954653938,339,50,0.14749262536873156,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,99,6,BAD_PRACTICE,0.0026666666666666666,FI_FINALIZER_NULLS_FIELDS,16,2,3,0.0541279387643521,0.0032804811372334607,0.0016402405686167304,-1.0,0.0,0.0,0.2600732600732601,0.4950614421935408,-1.0,0.013333333333333334,0.034,0.4950614421935408,0.0707070707070707,-1.0,28,10969,0,16183,9120,0.1728450381089521,6286,3389,5731,18795,0.07119524217318587,437,64,40,541,64,373,437,0.1728450381089521,541,9120,40,3389,6286,373,18795,5731,0.07119524217318587,104,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5491,17995,71,5458,open
13234,org/apache/tomcat/util/net,org/apache/tomcat/util/net/NioBlockingSelector.java,0,true,0,5,991,6,0,580,1,127,0.9832935560859188,339,50,0.14749262536873156,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,99,6,MALICIOUS_CODE,0.0033333333333333335,FI_PUBLIC_SHOULD_BE_PROTECTED,18,2,3,0.0541279387643521,0.0032804811372334607,0.0016402405686167304,-1.0,0.0,0.0,0.25170068027210885,0.16423947318398255,-1.0,0.0026666666666666666,0.04666666666666667,0.16423947318398255,0.0707070707070707,-1.0,52,12156,0,17370,9120,0.1728450381089521,6286,3389,5731,18795,0.07119524217318587,437,64,40,541,64,373,437,0.1728450381089521,541,9120,40,3389,6286,373,18795,5731,0.07119524217318587,104,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5491,17995,71,5458,open
17816,org/apache/tomcat/util/net,org/apache/tomcat/util/net/NioChannel.java,0,true,0,24,991,1,4,580,1,127,0.18376068376068377,113,87,0.7699115044247787,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,99,1,MALICIOUS_CODE,0.006,MS_SHOULD_BE_FINAL,16,1,0,0.0541279387643521,5.467468562055768E-4,0.0,0.0,1.0,0.0,0.25170068027210885,0.16423947318398255,1.0,0.0026666666666666666,0.04666666666666667,0.16423947318398255,0.0707070707070707,1.0,27,12602,0,17816,9120,0.06940055494600958,6286,3389,5731,18795,0.07119524217318587,72,19,270,361,19,53,72,0.06940055494600958,361,9120,270,3389,6286,53,18795,5731,0.07119524217318587,704,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6091,17995,71,5458,close
17882,org/apache/tomcat/util/net,org/apache/tomcat/util/net/NioEndpoint.java,0,true,9,47,991,10,12,580,3,127,0.37001209189842804,1199,270,0.22518765638031693,0.7777777777777778,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,99,15,STYLE,0.02666666666666667,BC_UNCONFIRMED_CAST,17,2,1,0.0541279387643521,0.008201202843083653,5.467468562055768E-4,1.0,0.575,0.007883064516129032,0.318359375,0.3384864865075027,0.15,0.014666666666666666,0.09466666666666666,0.3384864865075027,0.0707070707070707,0.6,1,276,0,5490,9120,0.17392014316407306,6286,3389,5731,18795,0.07119524217318587,2818,1008,2759,6585,1008,1810,2818,0.17392014316407306,6585,9120,2759,3389,6286,1810,18795,5731,0.07119524217318587,71,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5458,17995,71,5458,close
17882,org/apache/tomcat/util/net,org/apache/tomcat/util/net/NioEndpoint.java,0,true,3,47,991,10,8,580,1,127,0.16928657799274485,1199,270,0.22518765638031693,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,99,15,MALICIOUS_CODE,0.056,EI_EXPOSE_REP,18,2,1,0.0541279387643521,0.008201202843083653,5.467468562055768E-4,1.0,0.2261904761904762,0.013463718820861678,0.25170068027210885,0.16423947318398255,-0.5476190476190477,0.0026666666666666666,0.04666666666666667,0.16423947318398255,0.0707070707070707,0.6,290,12623,0,17837,9120,0.17392014316407306,6286,3389,5731,18795,0.07119524217318587,2818,1008,2759,6585,1008,1810,2818,0.17392014316407306,6585,9120,2759,3389,6286,1810,18795,5731,0.07119524217318587,71,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,5458,17995,71,5458,close
