F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-InvocationHandler,F16-List<String>,F16-StringBuffer,F16-Boolean,F16-Object,F16-NA,F16-void,F16-int,F16-Character,F16-Double,F16-String,F16-Double[],F16-Integer,F16-StrBuilder,F16-Boolean[],F16-Short[],F16-Short,F16-Integer[],F16-Float[],F16-Character[],F3-NA,F3-ArrayUtils.isSameLength(nullArray nullArray),F3-new ToStringBuilder(base).append(array).toString(),F3-Integer,F3-ArrayUtils.toObject(b),F3-Throwable,F3-ArrayUtils.toPrimitive(b),F3-!new EqualsBuilder().append(obj1 obj2).isEquals(),F3-double[],F3-null,F3-byte[],F3-boolean,F3-new EqualsBuilder().append(obj1 obj2).isEquals(),F3-char,F3-String,F3-boolean[],F3-int,F3-char[],F3-ArrayUtils.nullToEmpty(original),F3-long[],F7--,F7--=,F7-+=,F7-&,F7-NA,F7-*,F7-+,F12-long,F12-Integer,F12-Random,F12-int,F12-Object,F12-NA,F12-String,F17-final,F17-static-final,F17-NA,F2-Class,F2-StringBuilder,F2-List<Integer>,F2-TimeUnit,F2-NA,F2-Integer,F2-ByteArrayOutputStream,F2-Executors,F2-String,F2-DurationFormatUtils,F2-ExceptionUtilsTest,F2-List<VetoableChangeListener>,F2-AccessibleObject,F2-Reader,F2-Class<>,F2-ToStringBuilderTest,F2-BooleanUtils,F2-Calendar,F2-TestSubObject,F2-Token,F6-java.io.ByteArrayOutputStream,F6-org.apache.commons.lang3.text.translate.NumericEntityUnescaper,F6-java.util.Random,F6-NA,F6-java.io.PrintStream,F6-java.lang.Character,F6-java.lang.Integer,F6-org.apache.commons.lang3.builder.HashCodeBuilder,F6-java.lang.Object,F6-org.apache.commons.lang3.builder.EqualsBuilder,F6-org.apache.commons.lang3.builder.ToStringBuilderTest.SelfInstanceTwoVarsReflectionTestFixture,F6-java.lang.String,F6-org.apache.commons.lang3.mutable.MutableLong,F6-org.apache.commons.lang3.builder.ToStringBuilder,F6-java.lang.Thread,F6-java.util.Date,F6-org.apache.commons.lang3.tuple.ImmutableTriple,F6-org.apache.commons.lang3.text.StrBuilder,F6-java.lang.CloneNotSupportedException,F6-java.io.IOException,F13-private,F13-NA,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-NA,F1-assertSame,F1-getDeclaredField,F1-assertEquals,F1-getFraction,F1-assertReflectionArray,F1-setAccessible,F1-substring,F1-assertArrayEquals,F1-asReader,F1-constantFuture,F1-reverse,F1-compareTo,F1-charAt,F1-assertFalse,F1-valueOf,F1-read,F1-toString,F1-toCharacterObject,F1-assertTrue,F5-java.lang.Object,F5-NA,F5-java.lang.Number,F5-java.io.OutputStream,F5-java.io.FilterOutputStream,F5-java.lang.Exception,F9-testFixture,F9-NA,F9-length,F10-NA,F19-NA,F15-NA,F15-protected,F15-public,F0-NA,F4-NA,F4-ExecutorService,F4-Integer,F4-boolean,F4-Token[],F4-long,F4-Date,F4-Throwable,F4-char,F4-Boolean,F4-byte[],F4-void,F4-StringBuilder,F4-char[],F4-String,F4-int,F4-Field,F8-MutatingClient,F8-NA,F8-InspectingClient,F11-i,F11-secretField,F11-NA,F11-N,F11-object,F11-serialVersionUID,F11-random,F11-showField,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-jcarman@apache.org,F71-pbenedict@apache.org,F71-britter@apache.org,F71-niallp@apache.org,F71-chas@apache.org,F71-oheger@apache.org,F71-julius@apache.org,F71-brentworden@apache.org,F71-kinow@apache.org,F71-mcucchiara@apache.org,F71-ggregory@apache.org,F71-bayard@apache.org,F71-djones@apache.org,F71-joehni@apache.org,F71-psteitz@apache.org,F71-scolebourne@apache.org,F71-mbenson@apache.org,F71-tn@apache.org,F71-sebb@apache.org,F74,F73,F84,F146,category
1996,org/apache/commons/lang3/reflect,org/apache/commons/lang3/reflect/TypeUtilsTest.java,1183,true,285,24,2764,20,8,250,2,62,0.21867321867321868,661,68,0.10287443267776097,0.20701754385964913,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,59,27,STYLE,0.07427785419532325,DLS_DEAD_LOCAL_STORE,20,3,18,0.07972972972972973,0.03648648648648649,0.024324324324324326,-1.0,0.16666666666666666,0.006038647342995169,0.06349206349206349,0.2658143502507453,-0.6666666666666666,0.002751031636863824,0.033012379642365884,0.2658143502507453,-1.0,-1.0,24,1559,1448,2335,44,0.0,2,45,-1,91,0.019307438739148006,745,97,0,842,0,648,0,0.0717330146414123,0,5508,0,2971,88,0,8567,2537,0.18035504387995505,25,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,800,4805,6,781,open
1996,org/apache/commons/lang3/reflect,org/apache/commons/lang3/reflect/TypeUtilsTest.java,1183,true,285,24,2764,20,8,250,2,62,0.3796068796068796,661,68,0.10287443267776097,0.5894736842105263,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,59,27,STYLE,0.07427785419532325,DLS_DEAD_LOCAL_STORE,20,3,18,0.07972972972972973,0.03648648648648649,0.024324324324324326,-1.0,0.16666666666666666,0.006038647342995169,0.06349206349206349,0.2658143502507453,-0.6666666666666666,0.002751031636863824,0.033012379642365884,0.2658143502507453,-1.0,-1.0,24,1559,1448,2335,44,0.0,2,45,-1,91,0.019307438739148006,745,97,0,842,0,648,0,0.0717330146414123,0,5508,0,2971,88,0,8567,2537,0.18035504387995505,25,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,800,4805,6,781,open
1996,org/apache/commons/lang3/reflect,org/apache/commons/lang3/reflect/TypeUtilsTest.java,1183,true,285,24,2764,20,8,250,2,62,0.3918918918918919,661,68,0.10287443267776097,0.6210526315789474,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,59,27,STYLE,0.07427785419532325,DLS_DEAD_LOCAL_STORE,20,3,18,0.07972972972972973,0.03648648648648649,0.024324324324324326,-1.0,0.16666666666666666,0.006038647342995169,0.06349206349206349,0.2658143502507453,-0.6666666666666666,0.002751031636863824,0.033012379642365884,0.2658143502507453,-1.0,-1.0,24,1559,1448,2335,44,0.0,2,45,-1,91,0.019307438739148006,745,97,0,842,0,648,0,0.0717330146414123,0,5508,0,2971,88,0,8567,2537,0.18035504387995505,25,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,800,4805,6,781,open
1996,org/apache/commons/lang3/reflect,org/apache/commons/lang3/reflect/TypeUtilsTest.java,1183,true,285,24,2764,20,8,250,2,62,0.39926289926289926,661,68,0.10287443267776097,0.6385964912280702,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,59,27,STYLE,0.07427785419532325,DLS_DEAD_LOCAL_STORE,20,3,18,0.07972972972972973,0.03648648648648649,0.024324324324324326,-1.0,0.16666666666666666,0.006038647342995169,0.06349206349206349,0.2658143502507453,-0.6666666666666666,0.002751031636863824,0.033012379642365884,0.2658143502507453,-1.0,-1.0,24,1559,1448,2335,44,0.0,2,45,-1,91,0.019307438739148006,745,97,0,842,0,648,0,0.0717330146414123,0,5508,0,2971,88,0,8567,2537,0.18035504387995505,25,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,800,4805,6,781,open
1996,org/apache/commons/lang3/reflect,org/apache/commons/lang3/reflect/TypeUtilsTest.java,1183,true,285,24,2764,20,8,250,2,62,0.257985257985258,661,68,0.10287443267776097,0.2982456140350877,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,59,27,STYLE,0.07427785419532325,DLS_DEAD_LOCAL_STORE,20,3,18,0.07972972972972973,0.03648648648648649,0.024324324324324326,-1.0,0.16666666666666666,0.006038647342995169,0.06349206349206349,0.2658143502507453,-0.6666666666666666,0.002751031636863824,0.033012379642365884,0.2658143502507453,-1.0,-1.0,24,1559,1448,2335,44,0.0,2,45,-1,91,0.019307438739148006,745,97,0,842,0,648,0,0.0717330146414123,0,5508,0,2971,88,0,8567,2537,0.18035504387995505,25,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,800,4805,6,781,open
1996,org/apache/commons/lang3/reflect,org/apache/commons/lang3/reflect/TypeUtilsTest.java,1183,true,285,24,2764,20,8,250,2,62,0.2702702702702703,661,68,0.10287443267776097,0.3298245614035088,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,59,27,STYLE,0.07427785419532325,DLS_DEAD_LOCAL_STORE,20,3,18,0.07972972972972973,0.03648648648648649,0.024324324324324326,-1.0,0.16666666666666666,0.006038647342995169,0.06349206349206349,0.2658143502507453,-0.6666666666666666,0.002751031636863824,0.033012379642365884,0.2658143502507453,-1.0,-1.0,24,1559,1448,2335,44,0.0,2,45,-1,91,0.019307438739148006,745,97,0,842,0,648,0,0.0717330146414123,0,5508,0,2971,88,0,8567,2537,0.18035504387995505,25,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,800,4805,6,781,open
1996,org/apache/commons/lang3/reflect,org/apache/commons/lang3/reflect/TypeUtilsTest.java,1183,true,285,24,2764,20,8,250,2,62,0.27764127764127766,661,68,0.10287443267776097,0.3473684210526316,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,59,27,STYLE,0.07427785419532325,DLS_DEAD_LOCAL_STORE,20,3,18,0.07972972972972973,0.03648648648648649,0.024324324324324326,-1.0,0.16666666666666666,0.006038647342995169,0.06349206349206349,0.2658143502507453,-0.6666666666666666,0.002751031636863824,0.033012379642365884,0.2658143502507453,-1.0,-1.0,24,1559,1448,2335,44,0.0,2,45,-1,91,0.019307438739148006,745,97,0,842,0,648,0,0.0717330146414123,0,5508,0,2971,88,0,8567,2537,0.18035504387995505,25,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,800,4805,6,781,open
1996,org/apache/commons/lang3/reflect,org/apache/commons/lang3/reflect/TypeUtilsTest.java,1183,true,285,24,2764,20,8,250,2,62,0.3132678132678133,661,68,0.10287443267776097,0.43859649122807015,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,59,27,STYLE,0.07427785419532325,DLS_DEAD_LOCAL_STORE,20,3,18,0.07972972972972973,0.03648648648648649,0.024324324324324326,-1.0,0.16666666666666666,0.006038647342995169,0.06349206349206349,0.2658143502507453,-0.6666666666666666,0.002751031636863824,0.033012379642365884,0.2658143502507453,-1.0,-1.0,24,1559,1448,2335,44,0.0,2,45,-1,91,0.019307438739148006,745,97,0,842,0,648,0,0.0717330146414123,0,5508,0,2971,88,0,8567,2537,0.18035504387995505,25,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,800,4805,6,781,open
1996,org/apache/commons/lang3/reflect,org/apache/commons/lang3/reflect/TypeUtilsTest.java,1183,true,285,24,2764,20,8,250,2,62,0.3402948402948403,661,68,0.10287443267776097,0.4982456140350877,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,59,27,STYLE,0.07427785419532325,DLS_DEAD_LOCAL_STORE,20,3,18,0.07972972972972973,0.03648648648648649,0.024324324324324326,-1.0,0.16666666666666666,0.006038647342995169,0.06349206349206349,0.2658143502507453,-0.6666666666666666,0.002751031636863824,0.033012379642365884,0.2658143502507453,-1.0,-1.0,24,1559,1448,2335,44,0.0,2,45,-1,91,0.019307438739148006,745,97,0,842,0,648,0,0.0717330146414123,0,5508,0,2971,88,0,8567,2537,0.18035504387995505,25,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,800,4805,6,781,open
1996,org/apache/commons/lang3/reflect,org/apache/commons/lang3/reflect/TypeUtilsTest.java,1183,true,285,24,2764,20,8,250,2,62,0.36240786240786244,661,68,0.10287443267776097,0.5578947368421052,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,59,27,STYLE,0.07427785419532325,DLS_DEAD_LOCAL_STORE,20,3,18,0.07972972972972973,0.03648648648648649,0.024324324324324326,-1.0,0.16666666666666666,0.006038647342995169,0.06349206349206349,0.2658143502507453,-0.6666666666666666,0.002751031636863824,0.033012379642365884,0.2658143502507453,-1.0,-1.0,24,1559,1448,2335,44,0.0,2,45,-1,91,0.019307438739148006,745,97,0,842,0,648,0,0.0717330146414123,0,5508,0,2971,88,0,8567,2537,0.18035504387995505,25,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,800,4805,6,781,open
1996,org/apache/commons/lang3/reflect,org/apache/commons/lang3/reflect/TypeUtilsTest.java,1183,true,285,24,2764,20,8,250,2,62,0.4656019656019656,661,68,0.10287443267776097,0.7964912280701755,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,59,27,STYLE,0.07427785419532325,DLS_DEAD_LOCAL_STORE,20,3,18,0.07972972972972973,0.03648648648648649,0.024324324324324326,-1.0,0.16666666666666666,0.006038647342995169,0.06349206349206349,0.2658143502507453,-0.6666666666666666,0.002751031636863824,0.033012379642365884,0.2658143502507453,-1.0,-1.0,15,1097,1153,1873,44,0.0,2,45,-1,91,0.019307438739148006,745,97,0,842,0,648,0,0.0717330146414123,0,5508,0,2971,88,0,8567,2537,0.18035504387995505,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,800,4805,6,781,open
1996,org/apache/commons/lang3/reflect,org/apache/commons/lang3/reflect/TypeUtilsTest.java,1183,true,285,24,2764,20,8,250,2,62,0.5024570024570024,661,68,0.10287443267776097,0.8807017543859649,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,59,27,STYLE,0.2627235213204952,NP_LOAD_OF_KNOWN_NULL_VALUE,19,3,18,0.07972972972972973,0.03648648648648649,0.024324324324324326,-1.0,0.015706806282722512,6.721783703965018E-4,0.06349206349206349,0.2658143502507453,-0.9685863874345549,0.002751031636863824,0.033012379642365884,0.2658143502507453,-1.0,-1.0,24,1559,1448,2335,44,0.0,2,45,-1,91,0.019307438739148006,745,97,0,842,0,648,0,0.0717330146414123,0,5508,0,2971,88,0,8567,2537,0.18035504387995505,25,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,800,4805,6,781,open
1996,org/apache/commons/lang3/reflect,org/apache/commons/lang3/reflect/TypeUtilsTest.java,1183,true,285,24,2764,20,8,250,2,62,0.48402948402948404,661,68,0.10287443267776097,0.8421052631578947,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,59,27,STYLE,0.002751031636863824,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,17,2,18,0.07972972972972973,0.03648648648648649,0.024324324324324326,-1.0,0.0,0.0,0.06349206349206349,0.2658143502507453,-1.0,0.002751031636863824,0.033012379642365884,0.2658143502507453,-1.0,-1.0,24,1559,1448,2335,44,0.0,2,45,-1,91,0.019307438739148006,745,97,0,842,0,648,0,0.0717330146414123,0,5508,0,2971,88,0,8567,2537,0.18035504387995505,25,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,800,4805,6,781,open
1996,org/apache/commons/lang3/reflect,org/apache/commons/lang3/reflect/TypeUtilsTest.java,1183,true,7,24,2764,20,8,250,1,62,0.5749385749385749,661,68,0.10287443267776097,0.5714285714285714,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,59,27,STYLE,0.002751031636863824,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,17,2,1,0.07972972972972973,0.03648648648648649,0.0013513513513513514,-1.0,0.0,0.0,0.06349206349206349,0.2658143502507453,-1.0,0.002751031636863824,0.033012379642365884,0.2658143502507453,-1.0,-1.0,24,1559,1448,2335,44,0.0,2,45,-1,91,0.019307438739148006,745,97,0,842,0,648,0,0.0717330146414123,0,5508,0,2971,88,0,8567,2537,0.18035504387995505,25,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,800,4805,6,781,open
2562,org/apache/commons/lang3/reflect/testbed,org/apache/commons/lang3/reflect/testbed/Parent.java,1663,true,0,1,80,1,4,11,1,16,0.8125,11,19,1.7272727272727273,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6,4,PERFORMANCE,0.009628610729023384,SS_SHOULD_BE_STATIC,18,2,0,0.008108108108108109,0.005405405405405406,0.0,0.0,0.0,0.0,0.1393939393939394,0.1441745102569434,-1.0,0.0068775790921595595,0.027510316368638238,0.1441745102569434,-1.0,-1.0,6,1786,1663,2562,2,0.0,0,2,0,4,1.2210135265041338E-4,49,1,0,50,0,48,0,0.0032012107813516794,0,492,0,10,0,0,502,482,0.020087658432808558,459,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1234,4805,26,801,open
2562,org/apache/commons/lang3/reflect/testbed,org/apache/commons/lang3/reflect/testbed/Parent.java,1663,true,0,1,80,1,4,11,1,16,0.78125,11,19,1.7272727272727273,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6,4,PERFORMANCE,0.04951856946354883,URF_UNREAD_FIELD,18,2,0,0.008108108108108109,0.005405405405405406,0.0,0.0,0.08333333333333333,0.00636574074074074,0.1393939393939394,0.1441745102569434,-0.8333333333333334,0.0068775790921595595,0.027510316368638238,0.1441745102569434,-1.0,-1.0,6,1786,1663,2562,2,0.0,0,2,0,4,1.2210135265041338E-4,49,1,0,50,0,48,0,0.0032012107813516794,0,492,0,10,0,0,502,482,0.020087658432808558,459,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1234,4805,26,801,open
