F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-PluginContainer,F16-RepositoryBase,F16-Profile,F16-RepositoryPolicy,F16-Object,F16-char,F16-ActivationFile,F16-NA,F16-void,F16-int,F16-ActivationOS,F16-boolean,F16-String,F16-Date,F16-ActivationProperty,F16-ConfigurationContainer,F16-FileSet,F16-Activation,F16-Model,F16-Settings,F3-NA,F3-planItemIterator.next(),F3-Model,F3-Class,F3-localRepository(),F3-DefaultBeanConfigurationRequest,F3-ArtifactRepository,F3-File,F3-RepositoryMetadata,F3-InputStream,F3-null,F3-boolean,F3-ProjectSegment,F3-XmlPullParser,F3-String,F3-int,F3-MavenSession,F3-Artifact,F3-SimpleProblemCollector,F3-MavenProject,F7--,F7-+=,F7-NA,F7-+,F12-File,F12-NA,F12-boolean,F12-String,F12-ThreadOutputMuxer,F12-List<TransferEvent>,F12-List<String>,F17-static,F17-NA,F2-MetadataXpp3Reader,F2-NA,F2-Map<String String>,F2-Integer,F2-Byte,F2-ByteArrayOutputStream,F2-Short,F2-HashMap<String Artifact>,F2-MavenXpp3Reader,F2-String,F2-Collections,F2-ParamdocXpp3Reader,F2-Double,F2-Long,F2-Float,F2-DefaultInheritanceAssemblerTest,F2-List,F2-MavenProject,F2-MavenToolchainsXpp3Reader,F2-File,F6-java.io.ByteArrayOutputStream,F6-NA,F6-org.apache.maven.model.io.xpp3.RepositoryBase,F6-java.util.Properties,F6-java.util.HashMap,F6-java.io.PrintStream,F6-org.apache.maven.model.io.xpp3.InputLocation,F6-org.apache.maven.model.io.xpp3.PatternSet,F6-org.apache.maven.model.io.xpp3.ModelBase,F6-java.io.File,F6-org.apache.maven.project.DefaultProjectBuildingRequest,F6-java.util.HashMap<java.lang.String java.lang.String>,F6-org.apache.maven.lifecycle.internal.ConcurrentBuildLogger,F6-org.apache.maven.model.io.xpp3.FileSet,F6-java.lang.StringBuilder,F6-org.apache.maven.model.io.xpp3.XmlPullParserException,F6-org.apache.maven.model.validation.SimpleProblemCollector,F6-org.apache.maven.settings.DefaultProjectBuildingRequest,F6-org.apache.maven.model.io.xpp3.PluginContainer,F6-org.apache.maven.model.io.xpp3.PluginConfiguration,F13-private,F13-NA,F13-public,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-shortValue,F1-getProject,F1-doubleValue,F1-startTag,F1-getAttributeValue,F1-getAttributeCount,F1-delete,F1-NA,F1-getId,F1-getBasedir,F1-getPluginRepositories,F1-getBooleanValue,F1-longValue,F1-equals,F1-floatValue,F1-charAt,F1-getPlugins,F1-getName,F1-mkdirs,F1-byteValue,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-java.lang.Number,F5-java.util.AbstractList,F5-java.lang.AbstractStringBuilder,F5-java.util.HashSet,F5-java.io.OutputStream,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.text.DateFormat,F9-request,F9-start,F9-buildStartTime,F9-username,F9-modelPool,F9-dependency,F9-startTime,F9-project,F9-executionPlanItem,F9-upstreamProject,F9-remoteRepositories,F9-dependant,F9-cpc,F9-graph,F9-stop,F9-plugin,F9-pomArtifact,F9-NA,F9-relocatedArtifact,F9-dataBuffer,F10-NA,F19-NA,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-DependencyManagement,F4-boolean,F4-InputStream,F4-long,F4-Date,F4-float,F4-char,F4-Object,F4-File,F4-void,F4-double,F4-List,F4-StringBuilder,F4-String,F4-int,F4-Build,F4-short,F4-Model,F4-byte,F8-Dependency,F8-DefaultMavenExecutionRequest,F8-MetadataResolutionResult,F8-DefaultProjectBuilderConfiguration,F8-Authentication,F8-ArtifactTransferEvent,F8-DependencyLogEntry,F8-CacheRecord,F8-SettingsAdapter,F8-ClasspathGraphVisitor,F8-MojoExecution,F8-NA,F8-InternalConfig,F8-ProjectBuilder,F11-artifactExists,F11-NA,F11-artifactUri,F11-DEFAULT_USER_SETTINGS_FILE,F11-messages,F11-events,F11-threadOutputMuxer,F11-userMavenConfigurationHome,F11-EMPTY_PROJECT_GROUP_ID,F11-alias,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-bimargulies@apache.org,F71-ogusakov@apache.org,F71-vsiveton@apache.org,F71-brett@apache.org,F71-hboutemy@apache.org,F71-kenney@apache.org,F71-sisbell@apache.org,F71-mkleint@apache.org,F71-carlos@apache.org,F71-evenisse@apache.org,F71-olamy@apache.org,F71-jvanzyl@apache.org,F71-brianf@apache.org,F71-ifedorenko@apache.org,F71-stephenc@apache.org,F71-bentmann@apache.org,F71-krosenvold@apache.org,F71-joakime@apache.org,F71-trygvis@apache.org,F71-jdcasey@apache.org,F74,F73,F84,F146,category
9785,org/apache/maven/artifact,org/apache/maven/artifact/DefaultArtifact.java,3066,true,25,58,794,1,9,179,9,12,0.542713567839196,461,30,0.0650759219088937,0.5507692307692308,11,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,STYLE,0.008206330597889801,EQ_DOESNT_OVERRIDE_EQUALS,17,2,3,0.006944444444444444,0.0,0.003472222222222222,-1.0,0.0,0.0,0.07398568019093078,0.35531440416941207,-1.0,0.010550996483001172,0.026963657678780773,0.35531440416941207,-0.6666666666666666,0.0,78,9073,3066,9785,2,0.0,1,3,-1,6,0.007267992424242424,824,561,30,1415,0,263,0,0.17219470523981448,0,1864,0,1563,40,0,3467,301,0.16953068995004264,506,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1217,10178,3,714,open
2689,org/apache/maven/project/artifact,org/apache/maven/project/artifact/ProjectArtifactMetadata.java,1342,true,6,13,908,1,8,141,4,19,0.9153846153846154,82,29,0.35365853658536583,0.3333333333333333,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,8,1,STYLE,0.0035169988276670576,BC_UNCONFIRMED_CAST,20,3,1,0.009259259259259259,0.0011574074074074073,0.0011574074074074073,-1.0,0.0,0.0,0.07398568019093078,0.35531440416941207,-1.0,0.010550996483001172,0.026963657678780773,0.35531440416941207,-1.0,-1.0,16,6692,2668,7404,2,0.0,0,0,2,2,5.635390250774866E-4,185,134,3,322,0,51,0,0.0615763329177595,0,2747,0,1962,224,0,4933,785,0.12602498988185318,457,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1168,10178,163,874,open
9456,org/apache/maven/project/inheritance,org/apache/maven/project/inheritance/DefaultModelInheritanceAssembler.java,2929,true,45,18,333,1,0,26,13,3,0.14173228346456693,550,58,0.10545454545454545,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,7,7,STYLE,0.14654161781946073,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,20,3,2,0.008101851851851851,0.008101851851851851,0.0023148148148148147,-1.0,0.04,0.0018285714285714283,0.07398568019093078,0.35531440416941207,-0.808,0.010550996483001172,0.026963657678780773,0.35531440416941207,-1.0,-1.0,14,3416,1858,4128,0,0.0,0,0,0,0,0.0,1142,996,137,2275,0,146,0,0.17684863830509176,0,1304,0,1033,137,0,2474,271,0.08690206547664626,761,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1472,10178,457,1168,open
9456,org/apache/maven/project/inheritance,org/apache/maven/project/inheritance/DefaultModelInheritanceAssembler.java,2929,true,45,18,333,1,0,26,13,3,0.14960629921259844,550,58,0.10545454545454545,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,7,7,STYLE,0.14654161781946073,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,20,3,2,0.008101851851851851,0.008101851851851851,0.0023148148148148147,-1.0,0.04,0.0018285714285714283,0.07398568019093078,0.35531440416941207,-0.808,0.010550996483001172,0.026963657678780773,0.35531440416941207,-1.0,-1.0,14,3416,1858,4128,0,0.0,0,0,0,0,0.0,1142,996,137,2275,0,146,0,0.17684863830509176,0,1304,0,1033,137,0,2474,271,0.08690206547664626,761,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1472,10178,457,1168,open
9456,org/apache/maven/project/inheritance,org/apache/maven/project/inheritance/DefaultModelInheritanceAssembler.java,2929,true,32,18,333,1,0,26,9,3,0.7230971128608924,550,58,0.10545454545454545,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,7,7,STYLE,0.14654161781946073,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,20,3,1,0.008101851851851851,0.008101851851851851,0.0011574074074074073,-1.0,0.04,0.0018285714285714283,0.07398568019093078,0.35531440416941207,-0.808,0.010550996483001172,0.026963657678780773,0.35531440416941207,-1.0,-1.0,37,6833,2686,7545,0,0.0,0,0,0,0,0.0,1142,996,137,2275,0,146,0,0.17684863830509176,0,1304,0,1033,137,0,2474,271,0.08690206547664626,761,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1472,10178,457,1168,open
9456,org/apache/maven/project/inheritance,org/apache/maven/project/inheritance/DefaultModelInheritanceAssembler.java,2929,true,39,18,333,1,0,26,10,3,0.6404199475065617,550,58,0.10545454545454545,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,7,7,STYLE,0.14654161781946073,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,20,3,1,0.008101851851851851,0.008101851851851851,0.0011574074074074073,-1.0,0.04,0.0018285714285714283,0.07398568019093078,0.35531440416941207,-0.808,0.010550996483001172,0.026963657678780773,0.35531440416941207,-1.0,-1.0,9,3058,1579,3770,0,0.0,0,0,0,0,0.0,1142,996,137,2275,0,146,0,0.17684863830509176,0,1304,0,1033,137,0,2474,271,0.08690206547664626,761,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1472,10178,457,1168,open
9456,org/apache/maven/project/inheritance,org/apache/maven/project/inheritance/DefaultModelInheritanceAssembler.java,2929,true,34,18,333,1,0,26,9,3,0.4973753280839895,550,58,0.10545454545454545,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,7,7,STYLE,0.14654161781946073,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,20,3,1,0.008101851851851851,0.008101851851851851,0.0011574074074074073,-1.0,0.04,0.0018285714285714283,0.07398568019093078,0.35531440416941207,-0.808,0.010550996483001172,0.026963657678780773,0.35531440416941207,-1.0,-1.0,9,3058,1579,3770,0,0.0,0,0,0,0,0.0,1142,996,137,2275,0,146,0,0.17684863830509176,0,1304,0,1033,137,0,2474,271,0.08690206547664626,761,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1472,10178,457,1168,open
9456,org/apache/maven/project/inheritance,org/apache/maven/project/inheritance/DefaultModelInheritanceAssembler.java,2929,true,21,18,333,1,0,26,5,3,0.5748031496062992,550,58,0.10545454545454545,1.0,14,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,7,7,STYLE,0.14654161781946073,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,20,3,2,0.008101851851851851,0.008101851851851851,0.0023148148148148147,-1.0,0.04,0.0018285714285714283,0.07398568019093078,0.35531440416941207,-0.808,0.010550996483001172,0.026963657678780773,0.35531440416941207,-1.0,-1.0,9,3058,1579,3770,0,0.0,0,0,0,0,0.0,1142,996,137,2275,0,146,0,0.17684863830509176,0,1304,0,1033,137,0,2474,271,0.08690206547664626,761,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1472,10178,457,1168,open
9456,org/apache/maven/project/inheritance,org/apache/maven/project/inheritance/DefaultModelInheritanceAssembler.java,2929,true,21,18,333,1,0,26,5,3,0.5813648293963255,550,58,0.10545454545454545,1.0,14,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,7,7,STYLE,0.14654161781946073,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,20,3,2,0.008101851851851851,0.008101851851851851,0.0023148148148148147,-1.0,0.04,0.0018285714285714283,0.07398568019093078,0.35531440416941207,-0.808,0.010550996483001172,0.026963657678780773,0.35531440416941207,-1.0,-1.0,9,3058,1579,3770,0,0.0,0,0,0,0,0.0,1142,996,137,2275,0,146,0,0.17684863830509176,0,1304,0,1033,137,0,2474,271,0.08690206547664626,761,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1472,10178,457,1168,open
1801,org/apache/maven/project/inheritance/t02,org/apache/maven/project/inheritance/t02/ProjectInheritanceTest.java,1162,true,54,1,59,1,8,1,14,1,0.4619883040935672,77,60,0.7792207792207793,0.2037037037037037,47,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,6,STYLE,0.1735052754982415,DLS_DEAD_LOCAL_STORE,17,2,6,0.006944444444444444,0.006944444444444444,0.006944444444444444,-0.6666666666666666,0.04054054054054054,0.0018522383387248255,0.07398568019093078,0.35531440416941207,-0.9121621621621622,0.010550996483001172,0.026963657678780773,0.35531440416941207,-0.6666666666666666,-0.6666666666666666,11,4917,2463,5629,0,0.0,0,0,0,0,0.0,282,5,0,287,0,277,0,0.08361449372498923,0,282,0,5,0,0,287,277,0.08361449372498923,457,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1168,10178,457,1168,open
1801,org/apache/maven/project/inheritance/t02,org/apache/maven/project/inheritance/t02/ProjectInheritanceTest.java,1162,true,54,1,59,1,8,1,14,1,0.4678362573099415,77,60,0.7792207792207793,0.2222222222222222,47,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,6,STYLE,0.1735052754982415,DLS_DEAD_LOCAL_STORE,17,2,6,0.006944444444444444,0.006944444444444444,0.006944444444444444,-0.6666666666666666,0.04054054054054054,0.0018522383387248255,0.07398568019093078,0.35531440416941207,-0.9121621621621622,0.010550996483001172,0.026963657678780773,0.35531440416941207,-0.6666666666666666,-0.6666666666666666,11,4917,2463,5629,0,0.0,0,0,0,0,0.0,282,5,0,287,0,277,0,0.08361449372498923,0,282,0,5,0,0,287,277,0.08361449372498923,457,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1168,10178,457,1168,open
1801,org/apache/maven/project/inheritance/t02,org/apache/maven/project/inheritance/t02/ProjectInheritanceTest.java,1162,true,54,1,59,1,8,1,14,1,0.47368421052631576,77,60,0.7792207792207793,0.24074074074074073,47,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,6,STYLE,0.1735052754982415,DLS_DEAD_LOCAL_STORE,17,2,6,0.006944444444444444,0.006944444444444444,0.006944444444444444,-0.6666666666666666,0.04054054054054054,0.0018522383387248255,0.07398568019093078,0.35531440416941207,-0.9121621621621622,0.010550996483001172,0.026963657678780773,0.35531440416941207,-0.6666666666666666,-0.6666666666666666,11,4917,2463,5629,0,0.0,0,0,0,0,0.0,282,5,0,287,0,277,0,0.08361449372498923,0,282,0,5,0,0,287,277,0.08361449372498923,457,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1168,10178,457,1168,open
1801,org/apache/maven/project/inheritance/t02,org/apache/maven/project/inheritance/t02/ProjectInheritanceTest.java,1162,true,54,1,59,1,8,1,14,1,0.47953216374269003,77,60,0.7792207792207793,0.25925925925925924,47,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,6,STYLE,0.1735052754982415,DLS_DEAD_LOCAL_STORE,17,2,6,0.006944444444444444,0.006944444444444444,0.006944444444444444,-0.6666666666666666,0.04054054054054054,0.0018522383387248255,0.07398568019093078,0.35531440416941207,-0.9121621621621622,0.010550996483001172,0.026963657678780773,0.35531440416941207,-0.6666666666666666,-0.6666666666666666,11,4917,2463,5629,0,0.0,0,0,0,0,0.0,282,5,0,287,0,277,0,0.08361449372498923,0,282,0,5,0,0,287,277,0.08361449372498923,457,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1168,10178,457,1168,open
1801,org/apache/maven/project/inheritance/t02,org/apache/maven/project/inheritance/t02/ProjectInheritanceTest.java,1162,true,54,1,59,1,8,1,14,1,0.49122807017543857,77,60,0.7792207792207793,0.2962962962962963,47,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,6,STYLE,0.1735052754982415,DLS_DEAD_LOCAL_STORE,17,2,6,0.006944444444444444,0.006944444444444444,0.006944444444444444,-0.6666666666666666,0.04054054054054054,0.0018522383387248255,0.07398568019093078,0.35531440416941207,-0.9121621621621622,0.010550996483001172,0.026963657678780773,0.35531440416941207,-0.6666666666666666,-0.6666666666666666,11,4917,2463,5629,0,0.0,0,0,0,0,0.0,282,5,0,287,0,277,0,0.08361449372498923,0,282,0,5,0,0,287,277,0.08361449372498923,457,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1168,10178,457,1168,open
