F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-InvocationHandler,F16-List<String>,F16-StringBuffer,F16-Boolean,F16-Object,F16-NA,F16-void,F16-int,F16-Character,F16-Double,F16-String,F16-Double[],F16-Integer,F16-StrBuilder,F16-Boolean[],F16-Short[],F16-Short,F16-Integer[],F16-Float[],F16-Character[],F3-NA,F3-ArrayUtils.isSameLength(nullArray nullArray),F3-new ToStringBuilder(base).append(array).toString(),F3-Integer,F3-int[],F3-ArrayUtils.toObject(b),F3-Throwable,F3-!new EqualsBuilder().append(obj1 obj2).isEquals(),F3-null,F3-byte[],F3-boolean,F3-new EqualsBuilder().append(obj1 obj2).isEquals(),F3-char,F3-String,F3-boolean[],F3-int,F3-ArrayUtils.isSorted(array),F3-ArrayUtils.nullToEmpty(original),F3-short[],F3-ArrayUtils.EMPTY_CHAR_ARRAY,F7--,F7--=,F7-+=,F7-&,F7-NA,F7-*,F7-+,F12-long,F12-Integer,F12-Random,F12-int,F12-Object,F12-NA,F12-String,F17-final,F17-static-final,F17-NA,F2-Class,F2-StringBuilder,F2-NA,F2-Integer,F2-ByteArrayOutputStream,F2-TimeZone,F2-Executors,F2-String,F2-TreeSet<Entry<String Integer>>,F2-DurationFormatUtils,F2-ExceptionUtilsTest,F2-List<VetoableChangeListener>,F2-AccessibleObject,F2-Reader,F2-Class<>,F2-ToStringBuilderTest,F2-BooleanUtils,F2-TestSubObject,F2-Locale,F2-Token,F6-java.io.ByteArrayOutputStream,F6-org.apache.commons.lang3.text.translate.NumericEntityUnescaper,F6-java.util.Random,F6-NA,F6-org.apache.commons.lang3.mutable.MutableInt,F6-java.io.PrintStream,F6-org.apache.commons.lang3.mutable.MutableShort,F6-java.lang.Character,F6-java.lang.Integer,F6-org.apache.commons.lang3.builder.HashCodeBuilder,F6-org.apache.commons.lang3.builder.EqualsBuilder,F6-org.apache.commons.lang3.builder.ToStringBuilderTest.SelfInstanceTwoVarsReflectionTestFixture,F6-java.lang.String,F6-org.apache.commons.lang3.mutable.MutableFloat,F6-org.apache.commons.lang3.mutable.MutableLong,F6-org.apache.commons.lang3.builder.ToStringBuilder,F6-java.lang.Thread,F6-java.util.TreeSet<java.util.Map.Entry<java.lang.String java.lang.Integer>>,F6-org.apache.commons.lang3.text.StrBuilder,F6-java.lang.CloneNotSupportedException,F13-private,F13-NA,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-NA,F1-assertSame,F1-getDeclaredField,F1-assertEquals,F1-getFraction,F1-assertReflectionArray,F1-substring,F1-assertArrayEquals,F1-asReader,F1-constantFuture,F1-reverse,F1-compareTo,F1-charAt,F1-assertFalse,F1-valueOf,F1-toCharArray,F1-read,F1-toString,F1-toCharacterObject,F1-assertTrue,F5-java.lang.Object,F5-NA,F5-java.lang.Number,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-java.io.FilterOutputStream,F5-java.lang.Exception,F5-java.util.AbstractSet,F9-testFixture,F9-NA,F9-length,F10-NA,F19-NA,F15-NA,F15-protected,F15-public,F0-NA,F4-NA,F4-ExecutorService,F4-Integer,F4-boolean,F4-Token[],F4-long,F4-Throwable,F4-char,F4-Boolean,F4-byte[],F4-void,F4-StringBuilder,F4-char[],F4-String,F4-int,F4-Field,F4-TimeZone,F4-Locale,F8-MutatingClient,F8-NA,F8-InspectingClient,F11-i,F11-secretField,F11-NA,F11-excludedField,F11-N,F11-object,F11-serialVersionUID,F11-random,F11-includedField,F11-showField,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-jcarman@apache.org,F71-pbenedict@apache.org,F71-britter@apache.org,F71-niallp@apache.org,F71-datalorax@gmail.com,F71-chas@apache.org,F71-oheger@apache.org,F71-felipeadsc@gmail.com,F71-brentworden@apache.org,F71-kinow@apache.org,F71-792626757@qq.com,F71-mcucchiara@apache.org,F71-beradrian@yahoo.com,F71-ggregory@apache.org,F71-bayard@apache.org,F71-djones@apache.org,F71-joehni@apache.org,F71-scolebourne@apache.org,F71-mbenson@apache.org,F71-sebb@apache.org,F74,F73,F84,F146,category
2431,org/apache/commons/lang3/concurrent,org/apache/commons/lang3/concurrent/BasicThreadFactoryTest.java,1951,true,12,18,1498,1,8,212,2,45,0.5233333333333333,197,80,0.40609137055837563,0.4166666666666667,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,30,8,MT_CORRECTNESS,0.010178117048346057,DM_USELESS_THREAD,17,3,1,0.03740648379052369,0.00997506234413965,0.0012468827930174563,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,2,875,889,1328,0,0.0014184397163120568,0,24,-24,24,0.0015367873306032871,304,42,0,346,1,262,0,0.1024820702506375,1,3975,0,1595,15,-1,5585,2380,0.07181222734927233,54,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,509,4805,54,509,open
2431,org/apache/commons/lang3/concurrent,org/apache/commons/lang3/concurrent/BasicThreadFactoryTest.java,1951,true,13,18,1498,1,8,212,2,45,0.8333333333333334,197,80,0.40609137055837563,0.38461538461538464,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,30,8,MT_CORRECTNESS,0.010178117048346057,DM_USELESS_THREAD,17,3,1,0.03740648379052369,0.00997506234413965,0.0012468827930174563,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,2,875,889,1328,0,0.0014184397163120568,0,24,-24,24,0.0015367873306032871,304,42,0,346,1,262,0,0.1024820702506375,1,3975,0,1595,15,-1,5585,2380,0.07181222734927233,54,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,509,4805,54,509,open
2431,org/apache/commons/lang3/concurrent,org/apache/commons/lang3/concurrent/BasicThreadFactoryTest.java,1951,true,12,18,1498,1,8,212,2,45,0.7666666666666667,197,80,0.40609137055837563,0.3333333333333333,15,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,30,8,MT_CORRECTNESS,0.010178117048346057,DM_USELESS_THREAD,17,3,1,0.03740648379052369,0.00997506234413965,0.0012468827930174563,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,2,875,889,1328,0,0.0014184397163120568,0,24,-24,24,0.0015367873306032871,304,42,0,346,1,262,0,0.1024820702506375,1,3975,0,1595,15,-1,5585,2380,0.07181222734927233,54,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,509,4805,54,509,open
2373,org/apache/commons/lang3/concurrent,org/apache/commons/lang3/concurrent/ConcurrentUtils.java,1920,true,8,13,1498,2,12,212,3,45,0.41581632653061223,117,243,2.076923076923077,0.75,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,30,2,STYLE,0.008905852417302799,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,20,3,2,0.03740648379052369,0.0024937655860349127,0.0024937655860349127,-1.0,0.5714285714285714,0.01064773735581189,0.04218362282878412,0.24025162312297824,0.14285714285714285,0.002544529262086514,0.021628498727735368,0.24025162312297824,-1.0,-1.0,16,2109,2028,2562,0,0.0015625,0,24,-24,24,0.0015367873306032871,330,165,1,496,1,165,0,0.1653509967356829,1,3975,0,1595,15,-1,5585,2380,0.07181222734927233,54,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,509,4805,54,509,open
2373,org/apache/commons/lang3/concurrent,org/apache/commons/lang3/concurrent/ConcurrentUtils.java,1920,true,8,13,1498,2,12,212,3,45,0.40561224489795916,117,243,2.076923076923077,0.375,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,30,2,STYLE,0.008905852417302799,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,20,3,2,0.03740648379052369,0.0024937655860349127,0.0024937655860349127,-1.0,0.5714285714285714,0.01064773735581189,0.04218362282878412,0.24025162312297824,0.14285714285714285,0.002544529262086514,0.021628498727735368,0.24025162312297824,-1.0,-1.0,16,2109,2028,2562,0,0.0015625,0,24,-24,24,0.0015367873306032871,330,165,1,496,1,165,0,0.1653509967356829,1,3975,0,1595,15,-1,5585,2380,0.07181222734927233,54,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,509,4805,54,509,open
2505,org/apache/commons/lang3/concurrent,org/apache/commons/lang3/concurrent/ConcurrentUtilsTest.java,2004,true,11,40,1498,1,8,212,1,45,0.7211703958691911,364,174,0.47802197802197804,0.2727272727272727,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,30,11,STYLE,0.27735368956743,NP_LOAD_OF_KNOWN_NULL_VALUE,19,3,2,0.03740648379052369,0.01371571072319202,0.0024937655860349127,-1.0,0.013761467889908258,5.900908648444905E-4,0.04218362282878412,0.24025162312297824,-0.9724770642201835,0.002544529262086514,0.021628498727735368,0.24025162312297824,-1.0,-1.0,3,875,889,1328,0,0.0013717421124828531,0,24,-24,24,0.0015367873306032871,337,16,0,353,1,321,0,0.10379737204601631,1,3975,0,1595,15,-1,5585,2380,0.07181222734927233,54,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,509,4805,54,509,open
2505,org/apache/commons/lang3/concurrent,org/apache/commons/lang3/concurrent/ConcurrentUtilsTest.java,2004,true,11,40,1498,1,8,212,1,45,0.6970740103270223,364,174,0.47802197802197804,0.6363636363636364,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,30,11,CORRECTNESS,0.002544529262086514,NP_NONNULL_PARAM_VIOLATION,6,1,3,0.03740648379052369,0.01371571072319202,0.003740648379052369,-1.0,0.0,0.0,0.011494252873563218,0.0015037213194169202,-1.0,0.0,0.001272264631043257,0.0015037213194169202,-1.0,-1.0,13,2109,2028,2562,0,0.0013717421124828531,0,24,-24,24,0.0015367873306032871,337,16,0,353,1,321,0,0.10379737204601631,1,3975,0,1595,15,-1,5585,2380,0.07181222734927233,54,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,509,4805,54,509,open
2505,org/apache/commons/lang3/concurrent,org/apache/commons/lang3/concurrent/ConcurrentUtilsTest.java,2004,true,11,40,1498,1,8,212,1,45,0.7280550774526678,364,174,0.47802197802197804,0.6363636363636364,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,30,11,CORRECTNESS,0.002544529262086514,NP_NONNULL_PARAM_VIOLATION,6,1,2,0.03740648379052369,0.01371571072319202,0.0024937655860349127,-1.0,0.0,0.0,0.011494252873563218,0.0015037213194169202,-1.0,0.0,0.001272264631043257,0.0015037213194169202,-1.0,-1.0,13,2109,2028,2562,0,0.0013717421124828531,0,24,-24,24,0.0015367873306032871,337,16,0,353,1,321,0,0.10379737204601631,1,3975,0,1595,15,-1,5585,2380,0.07181222734927233,54,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,509,4805,54,509,open
2505,org/apache/commons/lang3/concurrent,org/apache/commons/lang3/concurrent/ConcurrentUtilsTest.java,2004,true,11,40,1498,1,8,212,1,45,0.693631669535284,364,174,0.47802197802197804,0.45454545454545453,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,30,11,CORRECTNESS,0.01272264631043257,RC_REF_COMPARISON,6,3,3,0.03740648379052369,0.01371571072319202,0.003740648379052369,-1.0,0.1,0.009000000000000001,0.011494252873563218,0.0015037213194169202,-0.8,0.0,0.001272264631043257,0.0015037213194169202,-1.0,-1.0,13,2109,2028,2562,0,0.0013717421124828531,0,24,-24,24,0.0015367873306032871,337,16,0,353,1,321,0,0.10379737204601631,1,3975,0,1595,15,-1,5585,2380,0.07181222734927233,54,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,509,4805,54,509,open
2505,org/apache/commons/lang3/concurrent,org/apache/commons/lang3/concurrent/ConcurrentUtilsTest.java,2004,true,22,40,1498,1,8,212,1,45,0.6962134251290878,364,174,0.47802197802197804,0.29545454545454547,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,30,11,CORRECTNESS,0.01272264631043257,RC_REF_COMPARISON,6,3,3,0.03740648379052369,0.01371571072319202,0.003740648379052369,-1.0,0.1,0.009000000000000001,0.011494252873563218,0.0015037213194169202,-0.8,0.0,0.001272264631043257,0.0015037213194169202,-1.0,-1.0,13,2109,2028,2562,0,0.0013717421124828531,0,24,-24,24,0.0015367873306032871,337,16,0,353,1,321,0,0.10379737204601631,1,3975,0,1595,15,-1,5585,2380,0.07181222734927233,54,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,509,4805,54,509,open
2505,org/apache/commons/lang3/concurrent,org/apache/commons/lang3/concurrent/ConcurrentUtilsTest.java,2004,true,3,40,1498,1,8,212,1,45,0.08950086058519793,364,174,0.47802197802197804,0.6666666666666666,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,30,11,CORRECTNESS,0.007633587786259542,RV_EXCEPTION_NOT_THROWN,1,1,1,0.03740648379052369,0.01371571072319202,0.0012468827930174563,-1.0,0.0,0.0,0.011494252873563218,0.0015037213194169202,-1.0,0.0,0.001272264631043257,0.0015037213194169202,-1.0,-1.0,13,2109,2028,2562,0,0.0013717421124828531,0,24,-24,24,0.0015367873306032871,337,16,0,353,1,321,0,0.10379737204601631,1,3975,0,1595,15,-1,5585,2380,0.07181222734927233,54,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,509,4805,54,509,open
2505,org/apache/commons/lang3/concurrent,org/apache/commons/lang3/concurrent/ConcurrentUtilsTest.java,2004,true,3,40,1498,1,8,212,1,45,0.10327022375215146,364,174,0.47802197802197804,0.6666666666666666,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,30,11,CORRECTNESS,0.007633587786259542,RV_EXCEPTION_NOT_THROWN,1,1,1,0.03740648379052369,0.01371571072319202,0.0012468827930174563,-1.0,0.0,0.0,0.011494252873563218,0.0015037213194169202,-1.0,0.0,0.001272264631043257,0.0015037213194169202,-1.0,-1.0,13,2109,2028,2562,0,0.0013717421124828531,0,24,-24,24,0.0015367873306032871,337,16,0,353,1,321,0,0.10379737204601631,1,3975,0,1595,15,-1,5585,2380,0.07181222734927233,54,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,509,4805,54,509,open
2505,org/apache/commons/lang3/concurrent,org/apache/commons/lang3/concurrent/ConcurrentUtilsTest.java,2004,true,3,40,1498,1,8,212,1,45,0.0757314974182444,364,174,0.47802197802197804,0.6666666666666666,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,30,11,CORRECTNESS,0.007633587786259542,RV_EXCEPTION_NOT_THROWN,1,1,1,0.03740648379052369,0.01371571072319202,0.0012468827930174563,-1.0,0.0,0.0,0.011494252873563218,0.0015037213194169202,-1.0,0.0,0.001272264631043257,0.0015037213194169202,-1.0,-1.0,13,2109,2028,2562,0,0.0013717421124828531,0,24,-24,24,0.0015367873306032871,337,16,0,353,1,321,0,0.10379737204601631,1,3975,0,1595,15,-1,5585,2380,0.07181222734927233,54,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,509,4805,54,509,open
2505,org/apache/commons/lang3/concurrent,org/apache/commons/lang3/concurrent/ConcurrentUtilsTest.java,2004,true,3,40,1498,1,8,212,1,45,0.13080895008605853,364,174,0.47802197802197804,0.6666666666666666,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,30,11,CORRECTNESS,0.007633587786259542,RV_EXCEPTION_NOT_THROWN,1,1,1,0.03740648379052369,0.01371571072319202,0.0012468827930174563,-1.0,0.0,0.0,0.011494252873563218,0.0015037213194169202,-1.0,0.0,0.001272264631043257,0.0015037213194169202,-1.0,-1.0,8,1931,1928,2384,0,0.0013717421124828531,0,24,-24,24,0.0015367873306032871,337,16,0,353,1,321,0,0.10379737204601631,1,3975,0,1595,15,-1,5585,2380,0.07181222734927233,54,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,509,4805,54,509,open
2505,org/apache/commons/lang3/concurrent,org/apache/commons/lang3/concurrent/ConcurrentUtilsTest.java,2004,true,3,40,1498,1,8,212,1,45,0.14457831325301204,364,174,0.47802197802197804,0.6666666666666666,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,30,11,CORRECTNESS,0.007633587786259542,RV_EXCEPTION_NOT_THROWN,1,1,1,0.03740648379052369,0.01371571072319202,0.0012468827930174563,-1.0,0.0,0.0,0.011494252873563218,0.0015037213194169202,-1.0,0.0,0.001272264631043257,0.0015037213194169202,-1.0,-1.0,8,1931,1928,2384,0,0.0013717421124828531,0,24,-24,24,0.0015367873306032871,337,16,0,353,1,321,0,0.10379737204601631,1,3975,0,1595,15,-1,5585,2380,0.07181222734927233,54,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,509,4805,54,509,open
