F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-Comparable<String>,F16-Comparable<Boolean>,F16-Map<String String>,F16-List<ObjectName>,F16-SkipResult,F16-Object,F16-PreparedStatement,F16-NA,F16-void,F16-byte[],F16-int,F16-MimePartDataSource,F16-boolean,F16-Comparable<Date>,F16-GSSCredential,F16-String,F16-Method,F16-KeyManager[],F16-JspApplicationContext,F16-Void,F3-NA,F3-Session,F3-Integer,F3-PooledConnectionAndInfo,F3-Class<?>[],F3-InputStream,F3-ELContext,F3-byte[],F3-MappedHost[],F3-Object,F3-boolean,F3-Object[],F3-key.getSql(),F3-String,F3-long,F3-Reader,F3-int,F3-URL,F3-String[],F3-ObjectName,F7--,F7-&=,F7-++,F7-|=,F7-+=,F7-&,F7-NA,F7-+,F12-long,F12-int,F12-HashMap<String Method>,F12-NA,F12-AtomicInteger,F12-TemplatePathMatchComparator,F12-boolean,F12-byte[],F12-Comparator<Session>,F17-static,F17-static-final,F17-final,F17-NA,F2-StringBuilder,F2-InstanceKeyDataSource,F2-ELParser,F2-NA,F2-SimpleCharStream,F2-ByteArrayOutputStream,F2-MBeanServer,F2-Properties,F2-Object,F2-Connection,F2-String,F2-JDBCStore,F2-AccessibleObject,F2-CharArrayWriter,F2-Class<>,F2-Long,F2-System,F2-Map<String LockRecord>,F2-Statement,F2-File,F6-NA,F6-java.lang.Long,F6-org.apache.jasper.compiler.JspConfig.JspProperty,F6-java.io.InputStreamReader,F6-org.apache.catalina.startup.FailedContext,F6-java.io.FileInputStream,F6-org.apache.el.parser.Token,F6-java.io.PrintStream,F6-java.net.URL,F6-java.lang.Float,F6-java.lang.Integer,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuilder,F6-org.apache.tomcat.jni.Library,F6-java.util.Date,F6-java.lang.Double,F6-java.lang.Throwable,F6-java.io.BufferedReader,F6-org.apache.el.parser.PropertyNotFoundException,F13-private,F13-NA,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-invoke,F1-ReInit,F1-delete,F1-NA,F1-jj_ntk,F1-prepareStatement,F1-jj_consume_token,F1-getString,F1-setAccessible,F1-getBytes,F1-longValue,F1-get,F1-append,F1-getConnection,F1-equals,F1-openNodeScope,F1-put,F1-currentTimeMillis,F1-toString,F1-list,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-java.util.logging.Logger,F5-java.lang.Thread,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.lang.Number,F5-java.io.Reader,F5-java.lang.AbstractStringBuilder,F5-javax.management.MBeanFeatureInfo,F5-java.io.OutputStream,F5-java.lang.Exception,F9-header,F9-cluster,F9-password,F9-encoding,F9-displayName,F9-username,F9-accessed,F9-sessionIdCol,F9-sessionAppCol,F9-locks,F9-attribute,F9-lastAccess,F9-size,F9-servletClass,F9-jaasConfiguration,F9-NA,F9-wrapper,F9-uniqueId,F9-membershipService,F9-message,F10-NA,F10-true,F19-NA,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-String[],F4-Integer,F4-boolean,F4-Constructor,F4-long,F4-E,F4-PreparedStatement,F4-LockRecord,F4-Token,F4-Connection,F4-Object,F4-byte[],F4-File,F4-void,F4-StringBuilder,F4-String,F4-int,F4-CharArrayWriter,F4-Method,F8-AccessLogValve,F8-StandardContext,F8-StandardWrapper,F8-AbstractCatalinaTask,F8-ResultSetProxy,F8-GatherState<A>,F8-StatementEntry,F8-MapMessage,F8-JAASRealm,F8-HostManagerServlet,F8-SingleSignOnEntry,F8-ContextService,F8-ChannelData,F8-CoordinationEvent,F8-JDBCStore,F8-NA,F8-FaultyMember,F8-ObjectReader,F8-ChannelCoordinator,F8-ResponseHeaderElement,F11-START_DATA,F11-INSTANCE,F11-type,F11-fnmap,F11-NA,F11-serialVersionUID,F11-comparator,F11-submittedCount,F11-hasHashCode,F11-hashCode,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-mturk@apache.org,F71-jboynes@apache.org,F71-fschumacher@apache.org,F71-remm@apache.org,F71-fhanik@apache.org,F71-kfujino@apache.org,F71-funkman@apache.org,F71-costin@apache.org,F71-kkolinko@apache.org,F71-jhook@apache.org,F71-markt@apache.org,F71-timw@apache.org,F71-billbarker@apache.org,F71-jfclere@apache.org,F71-rjung@apache.org,F71-pero@apache.org,F71-schultz@apache.org,F71-violetagg@apache.org,F71-markt@apache.org =  markt = Mark Emlyn David Thomas markt@apache.org@apache.org,F71-slaurent@apache.org,F74,F73,F84,F146,category
10130,org/apache/tomcat/spdy,org/apache/tomcat/spdy/SpdyFrame.java,1133,true,0,31,550,1,4,108,1,22,0.06497175141242938,263,33,0.12547528517110265,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24,7,MALICIOUS_CODE,0.007665505226480836,MS_MUTABLE_ARRAY,18,2,0,0.013237727523441808,0.003861003861003861,0.0,0.0,0.5454545454545454,0.019071837253655435,0.17472118959107807,0.15264766865327717,0.09090909090909091,0.003484320557491289,0.02926829268292683,0.15264766865327717,0.8333333333333334,1.0,1,5024,770,8378,0,0.0,0,0,0,0,0.0,49,12,0,61,0,37,0,0.013942709471260396,0,1097,0,139,65,0,1301,958,0.08574638031880223,3857,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7211,17995,3857,7211,close
10130,org/apache/tomcat/spdy,org/apache/tomcat/spdy/SpdyFrame.java,1133,true,0,31,550,1,4,108,1,22,0.07062146892655367,263,33,0.12547528517110265,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24,7,MALICIOUS_CODE,0.007665505226480836,MS_MUTABLE_ARRAY,18,2,0,0.013237727523441808,0.003861003861003861,0.0,0.0,0.5454545454545454,0.019071837253655435,0.17472118959107807,0.15264766865327717,0.09090909090909091,0.003484320557491289,0.02926829268292683,0.15264766865327717,0.8333333333333334,1.0,1,5024,770,8378,0,0.0,0,0,0,0,0.0,49,12,0,61,0,37,0,0.013942709471260396,0,1097,0,139,65,0,1301,958,0.08574638031880223,3857,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7211,17995,3857,7211,close
10130,org/apache/tomcat/spdy,org/apache/tomcat/spdy/SpdyStream.java,1133,true,13,17,550,3,8,108,2,22,0.5681818181818182,192,75,0.390625,0.23076923076923078,12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24,2,STYLE,0.014634146341463415,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.013237727523441808,0.0011031439602868175,5.515719801434088E-4,1.0,0.5714285714285714,0.008163265306122448,0.23809523809523808,0.21276141142251953,0.14285714285714285,0.012543554006968641,0.06968641114982578,0.21276141142251953,0.8333333333333334,1.0,11,6776,1133,10130,0,0.0,0,0,0,0,0.0,4,8,16,28,0,-4,0,0.012096978374014251,0,1097,0,139,65,0,1301,958,0.08574638031880223,3857,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7211,17995,3857,7211,close
17837,org/apache/tomcat/util,org/apache/tomcat/util/IntrospectionUtils.java,3177,true,31,11,14,2,16,36,9,4,0.9111111111111111,348,53,0.15229885057471265,0.25806451612903225,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,6,PERFORMANCE,0.037630662020905925,DM_NUMBER_CTOR,18,2,1,0.003309431880860452,0.003309431880860452,5.515719801434088E-4,1.0,0.9074074074074074,0.005251200274348421,0.6235955056179775,0.3426181989319204,0.8148148148148148,0.059930313588850176,0.020905923344947737,0.3426181989319204,0.0,0.0,39,14641,3291,17995,0,0.0,0,0,0,0,0.0,126,565,890,1581,0,-439,0,0.2589142551410437,0,613,0,580,895,0,2088,33,0.2181625008978411,636,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3989,17995,636,3989,close
17837,org/apache/tomcat/util,org/apache/tomcat/util/IntrospectionUtils.java,3177,true,103,11,14,2,28,36,25,4,0.18888888888888888,348,53,0.15229885057471265,0.21359223300970873,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,6,PERFORMANCE,0.037630662020905925,DM_NUMBER_CTOR,18,2,2,0.003309431880860452,0.003309431880860452,0.0011031439602868175,1.0,0.9074074074074074,0.005251200274348421,0.6235955056179775,0.3426181989319204,0.8148148148148148,0.059930313588850176,0.020905923344947737,0.3426181989319204,0.0,0.0,39,14641,3291,17995,0,0.0,0,0,0,0,0.0,126,565,890,1581,0,-439,0,0.2589142551410437,0,613,0,580,895,0,2088,33,0.2181625008978411,636,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3989,17995,636,3989,close
17837,org/apache/tomcat/util,org/apache/tomcat/util/IntrospectionUtils.java,3177,true,103,11,14,2,32,36,25,4,0.20666666666666667,348,53,0.15229885057471265,0.2912621359223301,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,6,PERFORMANCE,0.037630662020905925,DM_NUMBER_CTOR,18,2,2,0.003309431880860452,0.003309431880860452,0.0011031439602868175,1.0,0.9074074074074074,0.005251200274348421,0.6235955056179775,0.3426181989319204,0.8148148148148148,0.059930313588850176,0.020905923344947737,0.3426181989319204,0.0,0.0,39,14641,3291,17995,0,0.0,0,0,0,0,0.0,126,565,890,1581,0,-439,0,0.2589142551410437,0,613,0,580,895,0,2088,33,0.2181625008978411,636,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3989,17995,636,3989,close
17837,org/apache/tomcat/util,org/apache/tomcat/util/IntrospectionUtils.java,3177,true,63,11,14,2,0,36,28,4,0.7185185185185184,348,53,0.15229885057471265,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,6,STYLE,0.0013937282229965157,NP_NULL_ON_SOME_PATH_MIGHT_BE_INFEASIBLE,13,2,2,0.003309431880860452,0.003309431880860452,0.0011031439602868175,-1.0,0.0,0.0,0.23809523809523808,0.21276141142251953,-1.0,0.012543554006968641,0.06968641114982578,0.21276141142251953,0.0,0.0,39,14641,3291,17995,0,0.0,0,0,0,0,0.0,126,565,890,1581,0,-439,0,0.2589142551410437,0,613,0,580,895,0,2088,33,0.2181625008978411,636,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3989,17995,636,3989,open
17837,org/apache/tomcat/util,org/apache/tomcat/util/IntrospectionUtils.java,3177,true,42,11,14,2,0,36,19,4,0.7133333333333334,348,53,0.15229885057471265,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,6,STYLE,0.050174216027874564,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,18,2,2,0.003309431880860452,0.003309431880860452,0.0011031439602868175,-1.0,0.4722222222222222,0.00830761316872428,0.23809523809523808,0.21276141142251953,-0.05555555555555555,0.012543554006968641,0.06968641114982578,0.21276141142251953,0.0,0.0,39,14641,3291,17995,0,0.0,0,0,0,0,0.0,126,565,890,1581,0,-439,0,0.2589142551410437,0,613,0,580,895,0,2088,33,0.2181625008978411,636,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3989,17995,636,3989,open
17837,org/apache/tomcat/util,org/apache/tomcat/util/IntrospectionUtils.java,3177,true,7,11,14,2,0,36,2,4,0.6977777777777778,348,53,0.15229885057471265,1.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,6,STYLE,0.050174216027874564,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,18,2,1,0.003309431880860452,0.003309431880860452,5.515719801434088E-4,-1.0,0.4722222222222222,0.00830761316872428,0.23809523809523808,0.21276141142251953,-0.05555555555555555,0.012543554006968641,0.06968641114982578,0.21276141142251953,0.0,0.0,39,14641,3291,17995,0,0.0,0,0,0,0,0.0,126,565,890,1581,0,-439,0,0.2589142551410437,0,613,0,580,895,0,2088,33,0.2181625008978411,636,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3989,17995,636,3989,open
14670,org/apache/tomcat/util/bcel,org/apache/tomcat/util/bcel/Constants.java,1943,true,0,0,21,1,2,0,1,2,0.9148936170212766,28,45,1.6071428571428572,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,MALICIOUS_CODE,0.007665505226480836,MS_MUTABLE_ARRAY,16,1,0,5.515719801434088E-4,5.515719801434088E-4,0.0,0.0,0.5454545454545454,0.019071837253655435,0.17472118959107807,0.15264766865327717,0.09090909090909091,0.003484320557491289,0.02926829268292683,0.15264766865327717,1.0,1.0,13,9173,1575,12527,0,0.0,0,0,0,0,0.0,54,933,2,989,0,-879,0,0.3329362274336021,0,54,0,933,2,0,989,-879,0.16646811371680106,1449,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4802,17995,14637,0,close
14670,org/apache/tomcat/util/bcel/classfile,org/apache/tomcat/util/bcel/classfile/Annotations.java,1943,true,3,2,472,1,8,68,1,56,0.9622641509433962,17,30,1.7647058823529411,0.6666666666666666,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,1,MALICIOUS_CODE,0.05505226480836237,EI_EXPOSE_REP,18,2,1,0.006618863761720904,5.515719801434088E-4,5.515719801434088E-4,-1.0,0.13924050632911392,0.009219429825101993,0.17472118959107807,0.15264766865327717,-0.7215189873417721,0.003484320557491289,0.02926829268292683,0.15264766865327717,-0.8333333333333334,-1.0,22,11316,1943,14670,0,0.0,0,0,0,0,0.0,121,71,1,193,0,50,0,0.10203622087862631,0,5083,0,4581,137,0,9801,502,0.0860911972093915,1424,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,4777,17995,870,4223,open
14670,org/apache/tomcat/util/bcel/classfile,org/apache/tomcat/util/bcel/classfile/ArrayElementValue.java,1943,true,3,3,472,1,8,68,1,56,0.9636363636363636,33,18,0.5454545454545454,0.6666666666666666,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,1,MALICIOUS_CODE,0.05505226480836237,EI_EXPOSE_REP,18,2,1,0.006618863761720904,5.515719801434088E-4,5.515719801434088E-4,-1.0,0.13924050632911392,0.009219429825101993,0.17472118959107807,0.15264766865327717,-0.7215189873417721,0.003484320557491289,0.02926829268292683,0.15264766865327717,-0.8333333333333334,-1.0,9,9995,1711,13349,0,0.0,0,0,0,0,0.0,24,45,0,69,0,-21,0,0.16325503295803742,0,5083,0,4581,137,0,9801,502,0.0860911972093915,1447,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4800,17995,870,4223,open
14670,org/apache/tomcat/util/bcel/classfile,org/apache/tomcat/util/bcel/classfile/ConstantPool.java,1943,true,0,3,472,1,8,68,1,56,0.43243243243243246,39,61,1.564102564102564,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0,BAD_PRACTICE,0.004181184668989547,SE_BAD_FIELD,16,2,0,0.006618863761720904,0.0,0.0,0.0,0.6666666666666666,0.007168458781362008,0.3076923076923077,0.6163151759730154,0.3333333333333333,0.011149825783972125,0.046689895470383276,0.6163151759730154,-0.8333333333333334,0.0,28,11316,1943,14670,0,0.0,0,0,0,0,0.0,315,57,0,372,0,258,0,0.053734417442644664,0,5083,0,4581,137,0,9801,502,0.0860911972093915,1424,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,4777,17995,870,4223,close
