F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-float,F16-Thread,F16-JMeterProperty,F16-X509Certificate[],F16-AssertionResult,F16-long,F16-NA,F16-CollectionProperty,F16-void,F16-int,F16-boolean,F16-PasswordAuthentication,F16-String,F16-Integer,F16-ReportPage,F16-ParamMask,F16-Class<?>,F16-ReportGuiPackage,F16-CookieManager,F16-List<HTTPSamplerBase>,F3-NA,F3-JMeterTreeNode,F3-StringProperty,F3-CollectionProperty,F3-TextMessage,F3-TestElementProperty,F3-AbstractThreadGroup,F3-GenericController,F3-byte[],F3-boolean,F3-Object,F3-MenuIcon,F3-JMeterFileFilter,F3-double,F3-String,F3-long,F3-InterleaveControl.IGNORE_SUB_CONTROLLERS,F3-int,F3-String[],F3-Date,F7--,F7-++,F7-NA,F7-+,F12-long,F12-Integer,F12-int,F12-Object,F12-NA,F12-ThreadLocal<Long>,F12-boolean,F12-JTextField,F12-Logger,F12-String[],F12-String,F12-SamplingStatCalculator,F12-JTree,F12-double,F12-Random,F12-JTextArea,F12-JMeterEngine,F12-RemoteSampleListener,F12-Set<String>,F12-BeanInfo,F17-static,F17-final,F17-NA,F2-StringBuilder,F2-TransferSupport,F2-NA,F2-Integer,F2-JTextComponent,F2-RespTimeGraphChart,F2-InputStream,F2-Entry<Object Object>,F2-AbstractButton,F2-JFileChooser,F2-Header,F2-Connection,F2-String,F2-HashTree,F2-MailerModel,F2-Long,F2-System,F2-Authorization,F2-Statement,F2-File,F6-java.util.Random,F6-java.util.zip.GZIPInputStream,F6-java.io.ByteArrayOutputStream,F6-NA,F6-java.io.FileWriter,F6-org.apache.jmeter.config.StringProperty,F6-java.io.InputStreamReader,F6-org.apache.jmeter.protocol.http.modifier.TestElementProperty,F6-org.apache.jmeter.protocol.http.sampler.HTTPSamplerBase.CleanerThread,F6-java.io.PrintWriter,F6-java.io.File,F6-java.io.OutputStreamWriter,F6-java.lang.String,F6-java.lang.StringBuilder,F6-org.apache.jmeter.protocol.http.util.CollectionProperty,F6-org.apache.jmeter.protocol.http.sampler.DefaultHttpRequestRetryHandler,F6-java.util.Date,F6-org.apache.jmeter.testelement.property.StringProperty,F6-org.apache.jmeter.config.CollectionProperty,F6-java.io.BufferedReader,F13-private,F13-NA,F13-public,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-cloneTree,F1-getTopValue,F1-setResponseData,F1-NA,F1-setStyle,F1-setProperty,F1-trim,F1-compareToIgnoreCase,F1-getText,F1-getPropDefault,F1-getLoggerForClass,F1-addComponent,F1-debug,F1-getSelectedFile,F1-getDropLocation,F1-valueOf,F1-exit,F1-getKey,F1-length,F1-setText,F5-java.util.zip.InflaterInputStream,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-java.io.OutputStreamWriter,F5-AbstractTestElement,F5-java.util.AbstractSequentialList,F5-java.lang.Thread,F5-java.io.FilterOutputStream,F5-javax.swing.JToggleButton,F5-javax.swing.Timer,F5-java.io.Reader,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-java.util.AbstractSet,F9-factory,F9-label,F9-data,F9-xAxisLabels,F9-startTime,F9-samplerLabel,F9-color,F9-time,F9-backColor,F9-chkBox,F9-barrier,F9-NA,F9-lineColor,F9-random,F9-md5HexInput,F9-length,F10-NA,F10-true,F19-NA,F19-abstract,F19-interface,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-HashTree,F4-String[],F4-Integer,F4-Container,F4-boolean,F4-File[],F4-long,F4-PreparedStatement,F4-DropLocation,F4-JMeterProperty,F4-Node,F4-Object,F4-File,F4-void,F4-StringBuilder,F4-Long,F4-String,F4-int,F4-JButton,F8-RespTimeGraphLineBean,F8-BarGraph,F8-RespTimeGraphChart,F8-RespTimeGraphDataBean,F8-RandomTimer,F8-NA,F8-MD5HexAssertionGUI,F8-AxisGraph,F8-LineGraph,F8-HC4TrustAllSSLSocketFactory,F8-BarrierWrapper,F11-ALWAYS_ENCODE,F11-APPLIABLE_CONFIG_CLASSES,F11-compareContent,F11-NA,F11-log,F11-firstTime,F11-ZERO,F11-LOCK,F11-maxThroughput,F11-CONDITION,F11-serialVersionUID,F11-listener,F11-TEXT_HTML,F11-COLUMN_RESOURCE_NAMES,F11-sumOfSquares,F11-CLEAR,F11-NORMAL_CHARACTER_REGEX,F11-rand,F11-CONNECTOR_PREFIX_DEFAULT,F11-loopCount,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-dev-null@apache.org,F71-mblankestijn@apache.org,F71-jsalvata@apache.org,F71-dims@apache.org,F71-jeremy_a@apache.org,F71-seade@apache.org,F71-oros@apache.org,F71-woolfel@apache.org,F71-pmouawad@apache.org,F71-alf@apache.org,F71-milamber@apache.org,F71-thads@apache.org,F71-sebb@apache.org,F71-mstover1@apache.org,F74,F73,F84,F146,category
12277,org/apache/jmeter/visualizers,org/apache/jmeter/visualizers/MonitorGraph.java,3396,true,0,11,6239,1,4,696,1,99,0.23923444976076555,129,46,0.35658914728682173,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2,PERFORMANCE,0.008143322475570033,SS_SHOULD_BE_STATIC,18,2,0,0.13692946058091288,0.0027662517289073307,0.0,0.0,1.0,0.0,0.7346938775510204,0.14927532170109292,1.0,0.03908794788273615,0.04071661237785016,0.14927532170109292,-0.030303030303030304,1.0,1,689,300,5168,3,0.0,0,2,1,5,0.004829931972789116,28,133,0,161,0,-105,0,0.046239757018478954,0,9812,0,6040,740,0,16592,3772,0.09450332698546211,390,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4868,14044,34,4512,close
7485,org/apache/jmeter/visualizers,org/apache/jmeter/visualizers/MonitorHealthVisualizer.java,1223,true,0,15,6239,1,4,696,1,99,0.2564102564102564,112,50,0.44642857142857145,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,99,1,STYLE,0.19218241042345277,RI_REDUNDANT_INTERFACES,20,3,0,0.13692946058091288,0.0013831258644536654,0.0,0.0,0.8813559322033898,0.004753075135149252,0.48866498740554154,0.393477898753242,0.7627118644067796,0.1986970684039088,0.23289902280130292,0.393477898753242,-0.030303030303030304,1.0,23,7798,3396,12277,3,0.0,0,2,1,5,0.004829931972789116,171,36,2,209,0,135,0,0.06670719194323983,0,9812,0,6040,740,0,16592,3772,0.09450332698546211,390,0,0,0,0,0,0,0,1,1,0,0,0,1,1,4868,14044,34,4512,close
9655,org/apache/jmeter/visualizers,org/apache/jmeter/visualizers/MonitorModel.java,2217,true,3,17,6239,1,8,696,1,99,0.8984375,67,39,0.582089552238806,0.6666666666666666,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,4,BAD_PRACTICE,0.008143322475570033,CN_IDIOM_NO_SUPER_CALL,16,2,1,0.13692946058091288,0.005532503457814661,0.0013831258644536654,1.0,0.4,0.03428571428571429,0.5344827586206896,0.07189392032080372,-0.2,0.035830618892508145,0.02768729641693811,0.07189392032080372,-0.030303030303030304,1.0,4,3986,1820,8465,3,0.0,0,2,1,5,0.004829931972789116,106,26,0,132,0,80,0,0.002865355961810378,0,9812,0,6040,740,0,16592,3772,0.09450332698546211,390,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4868,14044,34,4512,close
9655,org/apache/jmeter/visualizers,org/apache/jmeter/visualizers/MonitorModel.java,2217,true,3,17,6239,1,8,696,1,99,0.75,67,39,0.582089552238806,0.6666666666666666,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,4,BAD_PRACTICE,0.03257328990228013,NM_CONFUSING,19,3,0,0.13692946058091288,0.005532503457814661,6.915629322268327E-4,0.5,0.45,0.03535714285714286,0.5344827586206896,0.07189392032080372,-0.1,0.035830618892508145,0.02768729641693811,0.07189392032080372,-0.030303030303030304,1.0,4,3986,1820,8465,3,0.0,0,2,1,5,0.004829931972789116,106,26,0,132,0,80,0,0.002865355961810378,0,9812,0,6040,740,0,16592,3772,0.09450332698546211,390,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4868,14044,34,4512,close
9655,org/apache/jmeter/visualizers,org/apache/jmeter/visualizers/MonitorModel.java,2217,true,3,17,6239,1,8,696,1,99,0.78125,67,39,0.582089552238806,0.6666666666666666,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,4,BAD_PRACTICE,0.03257328990228013,NM_CONFUSING,19,3,0,0.13692946058091288,0.005532503457814661,6.915629322268327E-4,0.5,0.45,0.03535714285714286,0.5344827586206896,0.07189392032080372,-0.1,0.035830618892508145,0.02768729641693811,0.07189392032080372,-0.030303030303030304,1.0,4,3986,1820,8465,3,0.0,0,2,1,5,0.004829931972789116,106,26,0,132,0,80,0,0.002865355961810378,0,9812,0,6040,740,0,16592,3772,0.09450332698546211,390,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4868,14044,34,4512,close
9655,org/apache/jmeter/visualizers,org/apache/jmeter/visualizers/MonitorModel.java,2217,true,3,17,6239,1,8,696,1,99,0.8125,67,39,0.582089552238806,0.6666666666666666,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,4,BAD_PRACTICE,0.03257328990228013,NM_CONFUSING,19,3,0,0.13692946058091288,0.005532503457814661,6.915629322268327E-4,0.5,0.45,0.03535714285714286,0.5344827586206896,0.07189392032080372,-0.1,0.035830618892508145,0.02768729641693811,0.07189392032080372,-0.030303030303030304,1.0,4,3986,1820,8465,3,0.0,0,2,1,5,0.004829931972789116,106,26,0,132,0,80,0,0.002865355961810378,0,9812,0,6040,740,0,16592,3772,0.09450332698546211,390,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4868,14044,34,4512,close
12277,org/apache/jmeter/visualizers,org/apache/jmeter/visualizers/MonitorStats.java,3396,true,0,21,6239,1,4,696,1,99,0.3413173652694611,87,46,0.5287356321839081,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,1,STYLE,0.19218241042345277,RI_REDUNDANT_INTERFACES,20,3,0,0.13692946058091288,0.0013831258644536654,0.0,0.0,0.8813559322033898,0.004753075135149252,0.48866498740554154,0.393477898753242,0.7627118644067796,0.1986970684039088,0.23289902280130292,0.393477898753242,-0.030303030303030304,1.0,12,7798,3396,12277,3,0.0,0,2,1,5,0.004829931972789116,79,43,1,123,0,36,0,0.0419606683751252,0,9812,0,6040,740,0,16592,3772,0.09450332698546211,3006,0,0,0,0,0,0,0,1,0,0,0,0,1,1,7485,14044,34,4512,close
4850,org/apache/jmeter/visualizers,org/apache/jmeter/visualizers/PropertyControlGui.java,215,true,13,12,6239,2,8,696,1,99,0.8875968992248062,165,58,0.3515151515151515,0.15384615384615385,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2,STYLE,0.004885993485342019,DLS_DEAD_LOCAL_STORE,20,3,1,0.13692946058091288,0.0027662517289073307,0.0013831258644536654,1.0,0.3333333333333333,0.010101010101010102,0.48866498740554154,0.393477898753242,-0.3333333333333333,0.1986970684039088,0.23289902280130292,0.393477898753242,-0.030303030303030304,1.0,10,3989,1820,8468,3,0.0,0,2,1,5,0.004829931972789116,176,8,2,186,0,168,0,0.07462842135549771,0,9812,0,6040,740,0,16592,3772,0.09450332698546211,372,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4850,14044,34,4512,close
4850,org/apache/jmeter/visualizers,org/apache/jmeter/visualizers/PropertyControlGui.java,215,true,0,12,6239,2,13,696,1,99,0.5930232558139535,165,58,0.3515151515151515,1.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2,PERFORMANCE,0.050488599348534204,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.13692946058091288,0.0027662517289073307,0.0,0.0,0.7096774193548387,0.020603537981269508,0.7346938775510204,0.14927532170109292,0.41935483870967744,0.03908794788273615,0.04071661237785016,0.14927532170109292,-0.030303030303030304,1.0,6,3382,1416,7861,3,0.0,0,2,1,5,0.004829931972789116,176,8,2,186,0,168,0,0.07462842135549771,0,9812,0,6040,740,0,16592,3772,0.09450332698546211,372,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4850,14044,34,4512,open
4641,org/apache/jmeter/visualizers,org/apache/jmeter/visualizers/RenderAsCssJQuery.java,132,true,6,16,6239,1,0,696,2,99,0.5390070921985816,177,63,0.3559322033898305,1.0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,1,STYLE,0.09609120521172639,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.13692946058091288,0.0013831258644536654,0.0013831258644536654,-1.0,0.1694915254237288,0.006398370374239377,0.48866498740554154,0.393477898753242,-0.6271186440677966,0.1986970684039088,0.23289902280130292,0.393477898753242,-0.030303030303030304,-1.0,2,162,132,4641,3,0.0,0,2,1,5,0.004829931972789116,195,0,0,195,0,195,0,0.36663047412233085,0,9812,0,6040,740,0,16592,3772,0.09450332698546211,158,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4636,14044,34,4512,open
4872,org/apache/jmeter/visualizers,org/apache/jmeter/visualizers/RenderAsDocument.java,218,true,0,3,6239,1,5,696,1,99,0.4827586206896552,29,20,0.6896551724137931,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,1,STYLE,0.19218241042345277,RI_REDUNDANT_INTERFACES,20,3,0,0.13692946058091288,0.0013831258644536654,0.0,0.0,0.8813559322033898,0.004753075135149252,0.48866498740554154,0.393477898753242,0.7627118644067796,0.1986970684039088,0.23289902280130292,0.393477898753242,-0.030303030303030304,1.0,1,393,218,4872,3,0.0,0,2,1,5,0.004829931972789116,1,2,0,3,0,-1,0,0.09375,0,9812,0,6040,740,0,16592,3772,0.09450332698546211,376,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4854,14044,34,4512,open
7655,org/apache/jmeter/visualizers,org/apache/jmeter/visualizers/RenderAsHTML.java,1308,true,0,4,6239,4,7,696,1,99,0.2389937106918239,88,46,0.5227272727272727,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,99,1,STYLE,0.19218241042345277,RI_REDUNDANT_INTERFACES,20,3,0,0.13692946058091288,0.0013831258644536654,0.0,0.0,0.8813559322033898,0.004753075135149252,0.48866498740554154,0.393477898753242,0.7627118644067796,0.1986970684039088,0.23289902280130292,0.393477898753242,-0.030303030303030304,1.0,4,3176,1308,7655,3,0.0,0,2,1,5,0.004829931972789116,118,1,1,120,0,117,0,0.4006633723685101,0,9812,0,6040,740,0,16592,3772,0.09450332698546211,109,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4587,14044,34,4512,open
7655,org/apache/jmeter/visualizers,org/apache/jmeter/visualizers/RenderAsHTMLWithEmbedded.java,1308,true,0,2,6239,1,4,696,1,99,0.6097560975609756,14,21,1.5,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,1,STYLE,0.19218241042345277,RI_REDUNDANT_INTERFACES,20,3,0,0.13692946058091288,0.0013831258644536654,0.0,0.0,0.8813559322033898,0.004753075135149252,0.48866498740554154,0.393477898753242,0.7627118644067796,0.1986970684039088,0.23289902280130292,0.393477898753242,-0.030303030303030304,-1.0,0,3176,1308,7655,3,0.0,0,2,1,5,0.004829931972789116,29,0,0,29,0,29,0,0.14146341463414633,0,9812,0,6040,740,0,16592,3772,0.09450332698546211,3176,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7655,14044,34,4512,open
