F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-Comparable<String>,F16-String[],F16-Comparable<Boolean>,F16-Map<String String>,F16-List<ObjectName>,F16-SkipResult,F16-Object,F16-PreparedStatement,F16-NA,F16-void,F16-int,F16-SocketState,F16-boolean,F16-Comparable<Date>,F16-ELContextImpl,F16-String,F16-Method,F16-JspApplicationContext,F16-Void,F16-Response[],F3-NA,F3-Session,F3-Integer,F3-Class,F3-PooledConnectionAndInfo,F3-Class<?>[],F3-InputStream,F3-ELContext,F3-byte[],F3-MappedHost[],F3-Object,F3-boolean,F3-Object[],F3-key.getSql(),F3-String,F3-long,F3-Reader,F3-int,F3-String[],F3-ObjectName,F7--,F7-&=,F7-++,F7-|=,F7-+=,F7-&,F7-NA,F7-+,F12-long,F12-int,F12-HashMap<String Method>,F12-Future<Integer>,F12-NA,F12-boolean,F12-A,F12-byte[],F12-Comparator<Session>,F12-AtomicInteger,F12-TemplatePathMatchComparator,F12-ByteBuffer[],F12-StringManager,F17-static,F17-static-final,F17-final,F17-NA,F2-StringBuilder,F2-InstanceKeyDataSource,F2-ELParser,F2-NA,F2-SimpleCharStream,F2-ByteArrayOutputStream,F2-MBeanServer,F2-Properties,F2-Set<URL>,F2-Connection,F2-String,F2-JDBCStore,F2-AccessibleObject,F2-CharArrayWriter,F2-Class<>,F2-Long,F2-System,F2-Map<String LockRecord>,F2-Statement,F2-File,F6-NA,F6-java.lang.Long,F6-org.apache.jasper.compiler.JspConfig.JspProperty,F6-java.io.InputStreamReader,F6-java.io.EOFException,F6-java.io.FileInputStream,F6-org.apache.catalina.authenticator.jaspic.provider.TomcatAuthConfig,F6-org.apache.el.parser.Token,F6-java.io.PrintStream,F6-java.net.URL,F6-java.lang.Float,F6-java.lang.Integer,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuilder,F6-org.apache.tomcat.util.net.TLSClientHelloExtractor,F6-org.apache.tomcat.jni.Library,F6-java.util.Date,F6-java.lang.Double,F6-java.io.BufferedReader,F13-private,F13-NA,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-invoke,F1-ReInit,F1-delete,F1-NA,F1-jj_ntk,F1-prepareStatement,F1-jj_consume_token,F1-getString,F1-setAccessible,F1-longValue,F1-get,F1-execute,F1-append,F1-equals,F1-openNodeScope,F1-getProperty,F1-put,F1-currentTimeMillis,F1-toString,F1-list,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-java.util.logging.Logger,F5-java.lang.Thread,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.lang.Number,F5-java.io.Reader,F5-java.lang.AbstractStringBuilder,F5-javax.management.MBeanFeatureInfo,F5-java.io.IOException,F5-java.io.OutputStream,F5-java.lang.Exception,F9-header,F9-cluster,F9-encoding,F9-displayName,F9-username,F9-accessed,F9-sessionIdCol,F9-sessionAppCol,F9-locks,F9-attribute,F9-lastAccess,F9-size,F9-servletClass,F9-jaasConfiguration,F9-NA,F9-wrapper,F9-serverAuthConfig,F9-uniqueId,F9-membershipService,F9-message,F10-NA,F10-true,F19-NA,F19-interface,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-String[],F4-Integer,F4-boolean,F4-Constructor,F4-long,F4-E,F4-PreparedStatement,F4-LockRecord,F4-Token,F4-Connection,F4-Object,F4-byte[],F4-File,F4-void,F4-StringBuilder,F4-String,F4-int,F4-CharArrayWriter,F4-Method,F8-AccessLogValve,F8-StandardContext,F8-StandardWrapper,F8-AbstractCatalinaTask,F8-ResultSetProxy,F8-StatementEntry,F8-TomcatAuthConfigProvider,F8-MapMessage,F8-JAASRealm,F8-HostManagerServlet,F8-SingleSignOnEntry,F8-ContextService,F8-ChannelData,F8-CoordinationEvent,F8-JDBCStore,F8-NA,F8-FaultyMember,F8-ObjectReader,F8-ChannelCoordinator,F8-ResponseHeaderElement,F11-START_DATA,F11-length,F11-NA,F11-comparator,F11-submittedCount,F11-integer,F11-offset,F11-hasHashCode,F11-attachment,F11-buffers,F11-INSTANCE,F11-type,F11-fnmap,F11-serialVersionUID,F11-sm,F11-hashCode,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-mturk@apache.org,F71-jboynes@apache.org,F71-fschumacher@apache.org,F71-remm@apache.org,F71-fhanik@apache.org,F71-kfujino@apache.org,F71-funkman@apache.org,F71-costin@apache.org,F71-kkolinko@apache.org,F71-jhook@apache.org,F71-markt@apache.org,F71-timw@apache.org,F71-billbarker@apache.org,F71-jfclere@apache.org,F71-rjung@apache.org,F71-pero@apache.org,F71-schultz@apache.org,F71-violetagg@apache.org,F71-markt@apache.org =  markt = Mark Emlyn David Thomas markt@apache.org@apache.org,F71-slaurent@apache.org,F74,F73,F84,F146,category
7401,org/apache/tomcat/util/descriptor/web,org/apache/tomcat/util/descriptor/web/SecurityConstraint.java,722,true,3,24,1072,1,8,485,1,57,0.4,434,203,0.46774193548387094,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,MALICIOUS_CODE,0.05412907702984039,EI_EXPOSE_REP,18,2,1,0.012528473804100227,0.0011389521640091116,5.694760820045558E-4,-1.0,0.11538461538461539,0.007851615839781521,0.14122137404580154,0.12338471768385545,-0.7692307692307693,0.0034698126301179735,0.02220680083275503,0.12338471768385545,-1.0,-1.0,2,4675,722,7401,0,0.0,0,0,0,0,0.0,630,14,0,644,0,616,0,0.039455154093649775,0,5242,0,147,54,0,5443,5095,0.04922457673303635,678,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3403,17995,678,3403,open
7401,org/apache/tomcat/util/descriptor/web,org/apache/tomcat/util/descriptor/web/SecurityConstraint.java,722,true,3,24,1072,1,8,485,1,57,0.4394904458598726,434,203,0.46774193548387094,0.6666666666666666,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,MALICIOUS_CODE,0.05412907702984039,EI_EXPOSE_REP,18,2,1,0.012528473804100227,0.0011389521640091116,5.694760820045558E-4,-1.0,0.11538461538461539,0.007851615839781521,0.14122137404580154,0.12338471768385545,-0.7692307692307693,0.0034698126301179735,0.02220680083275503,0.12338471768385545,-1.0,-1.0,2,4675,722,7401,0,0.0,0,0,0,0,0.0,630,14,0,644,0,616,0,0.039455154093649775,0,5242,0,147,54,0,5443,5095,0.04922457673303635,678,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3403,17995,678,3403,open
17995,org/apache/tomcat/util/digester,org/apache/tomcat/util/digester/CallMethodRule.java,3382,true,168,13,324,1,8,168,41,19,0.73125,209,205,0.9808612440191388,0.1488095238095238,56,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,CORRECTNESS,6.939625260235947E-4,NP_NULL_ON_SOME_PATH,8,2,2,0.003416856492027335,0.0017084282460136675,0.0011389521640091116,0.0,0.0,0.0,0.21739130434782608,0.19615101869355178,-1.0,0.0013879250520471894,0.002081887578070784,0.19615101869355178,0.0,-0.3333333333333333,17,15269,3382,17995,0,0.0,0,6,-6,6,0.014423076923076924,86,61,0,147,0,25,0,0.1470720937580896,0,3973,0,812,871,0,5656,3161,0.039267458067860264,5637,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8363,17995,625,3350,open
17995,org/apache/tomcat/util/digester,org/apache/tomcat/util/digester/CallMethodRule.java,3382,true,168,13,324,1,14,168,41,19,0.734375,209,205,0.9808612440191388,0.12202380952380952,56,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,STYLE,0.006245662734212352,UC_USELESS_CONDITION,14,1,2,0.003416856492027335,0.0017084282460136675,0.0011389521640091116,0.0,0.8888888888888888,0.0031859816806053378,0.20781893004115226,0.21911321461924899,0.7777777777777778,0.01179736294240111,0.06037473976405274,0.21911321461924899,0.0,-0.3333333333333333,17,15269,3382,17995,0,0.0,0,6,-6,6,0.014423076923076924,86,61,0,147,0,25,0,0.1470720937580896,0,3973,0,812,871,0,5656,3161,0.039267458067860264,5637,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8363,17995,625,3350,close
17995,org/apache/tomcat/util/digester,org/apache/tomcat/util/digester/Digester.java,3382,true,16,85,324,3,8,168,3,19,0.9950322901142573,845,749,0.8863905325443787,0.625,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,BAD_PRACTICE,0.004857737682165163,ES_COMPARING_STRINGS_WITH_EQ,9,1,1,0.003416856492027335,0.0017084282460136675,5.694760820045558E-4,1.0,0.8571428571428571,0.0034985422740524794,0.21561338289962825,0.5230156640657648,0.7142857142857143,0.009715475364330326,0.030534351145038167,0.5230156640657648,0.0,0.3333333333333333,42,15269,3382,17995,0,0.23076923076923078,0,6,-6,6,0.014423076923076924,2382,166,70,2618,6,2216,0,0.12385519819115606,6,3973,0,812,871,-6,5656,3161,0.039267458067860264,625,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,3350,17995,625,3350,close
17995,org/apache/tomcat/util/digester,org/apache/tomcat/util/digester/Digester.java,3382,true,19,85,324,3,16,168,4,19,0.9811227024341779,845,749,0.8863905325443787,0.5789473684210527,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,BAD_PRACTICE,0.004857737682165163,ES_COMPARING_STRINGS_WITH_EQ,11,2,1,0.003416856492027335,0.0017084282460136675,5.694760820045558E-4,-1.0,0.8571428571428571,0.0034985422740524794,0.21561338289962825,0.5230156640657648,0.7142857142857143,0.009715475364330326,0.030534351145038167,0.5230156640657648,0.0,0.3333333333333333,42,15269,3382,17995,0,0.23076923076923078,0,6,-6,6,0.014423076923076924,2382,166,70,2618,6,2216,0,0.12385519819115606,6,3973,0,812,871,-6,5656,3161,0.039267458067860264,625,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,3350,17995,625,3350,open
17995,org/apache/tomcat/util/digester,org/apache/tomcat/util/digester/Digester.java,3382,true,0,85,324,3,4,168,1,19,0.04222553402881272,845,749,0.8863905325443787,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,MALICIOUS_CODE,0.0013879250520471894,MS_FINAL_PKGPROTECT,18,2,0,0.003416856492027335,0.0017084282460136675,0.0,0.0,0.5,0.019230769230769232,0.14122137404580154,0.12338471768385545,0.0,0.0034698126301179735,0.02220680083275503,0.12338471768385545,0.0,0.3333333333333333,42,15269,3382,17995,0,0.23076923076923078,0,6,-6,6,0.014423076923076924,2382,166,70,2618,6,2216,0,0.12385519819115606,6,3973,0,812,871,-6,5656,3161,0.039267458067860264,625,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,3350,17995,625,3350,close
4711,org/apache/catalina/startup,org/apache/catalina/startup/CredentialHandlerRuleSet.java,278,true,0,3,1054,1,8,525,1,53,0.5925925925925926,39,48,1.2307692307692308,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,69,2,CORRECTNESS,6.939625260235947E-4,UWF_NULL_FIELD,15,3,0,0.03929384965831435,0.0011389521640091116,0.0,0.0,0.0,0.0,0.21739130434782608,0.19615101869355178,-1.0,0.0013879250520471894,0.002081887578070784,0.19615101869355178,-0.7101449275362319,0.0,0,1985,278,4711,134,0.0,0,15,119,149,0.04210396628032032,80,0,0,80,0,80,0,0.6153846153846154,0,8560,0,2627,6492,0,17679,5933,0.12350348121757357,1986,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4711,17995,9,2734,open
17995,org/apache/tomcat/util/http,org/apache/tomcat/util/http/FastHttpDateFormat.java,3382,true,20,6,836,1,8,112,8,19,0.5518867924528302,108,60,0.5555555555555556,0.1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,PERFORMANCE,0.03747397640527411,DM_NUMBER_CTOR,18,2,1,0.0028473804100227792,0.0011389521640091116,5.694760820045558E-4,1.0,0.9074074074074074,0.005251200274348421,0.5659340659340659,0.3434464585914554,0.8148148148148148,0.062456627342123525,0.009715475364330326,0.3434464585914554,-0.2,1.0,16,15269,3382,17995,40,0.23589269195189638,1,30,10,71,0.06417587954832733,197,45,14,256,16,152,1,0.13932820811028307,18,2965,1,1023,182,-15,4170,1942,0.2003983041565314,97,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2822,17995,59,2784,close
17995,org/apache/tomcat/util/http,org/apache/tomcat/util/http/FastHttpDateFormat.java,3382,true,14,6,836,1,8,112,4,19,0.8490566037735849,108,60,0.5555555555555556,0.9285714285714286,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,PERFORMANCE,0.03747397640527411,DM_NUMBER_CTOR,18,2,1,0.0028473804100227792,0.0011389521640091116,5.694760820045558E-4,1.0,0.9074074074074074,0.005251200274348421,0.5659340659340659,0.3434464585914554,0.8148148148148148,0.062456627342123525,0.009715475364330326,0.3434464585914554,-0.2,1.0,16,15269,3382,17995,40,0.23589269195189638,1,30,10,71,0.06417587954832733,197,45,14,256,16,152,1,0.13932820811028307,18,2965,1,1023,182,-15,4170,1942,0.2003983041565314,97,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2822,17995,59,2784,close
4700,org/apache/tomcat/util/http,org/apache/tomcat/util/http/LegacyCookieProcessor.java,277,true,318,28,836,3,29,112,85,19,0.7332155477031802,552,167,0.302536231884058,0.3213836477987421,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,STYLE,0.005551700208188758,SF_SWITCH_FALLTHROUGH,17,2,1,0.0028473804100227792,5.694760820045558E-4,5.694760820045558E-4,-1.0,0.125,0.003528225806451613,0.20781893004115226,0.21911321461924899,-0.75,0.01179736294240111,0.06037473976405274,0.21911321461924899,-0.2,-1.0,14,1974,277,4700,40,0.11839080459770115,1,30,10,71,0.06417587954832733,479,24,0,503,2,455,3,0.21028250910353574,5,2965,0,1023,182,1,4170,1942,0.2003983041565314,381,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3106,17995,59,2784,open
17995,org/apache/tomcat/util/http,org/apache/tomcat/util/http/Parameters.java,3382,true,8,22,836,3,12,112,2,19,0.2620817843866171,407,61,0.14987714987714987,0.625,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,STYLE,0.0388619014573213,PZLA_PREFER_ZERO_LENGTH_ARRAYS,20,3,1,0.0028473804100227792,0.0011389521640091116,5.694760820045558E-4,-1.0,0.19642857142857142,0.005091754443712969,0.20781893004115226,0.21911321461924899,-0.6071428571428571,0.01179736294240111,0.06037473976405274,0.21911321461924899,-0.2,-1.0,58,15269,3382,17995,40,0.12025316455696203,1,30,10,71,0.06417587954832733,909,246,38,1193,11,663,27,0.15932666183182193,38,2965,0,1023,182,16,4170,1942,0.2003983041565314,59,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,2784,17995,59,2784,open
17995,org/apache/tomcat/util/http,org/apache/tomcat/util/http/Parameters.java,3382,true,804,22,836,3,28,112,209,19,0.7639405204460966,407,61,0.14987714987714987,0.18489867734498242,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,STYLE,0.005551700208188758,SF_SWITCH_FALLTHROUGH,20,3,1,0.0028473804100227792,0.0011389521640091116,5.694760820045558E-4,-1.0,0.125,0.003528225806451613,0.20781893004115226,0.21911321461924899,-0.75,0.01179736294240111,0.06037473976405274,0.21911321461924899,-0.2,-1.0,8,7728,1282,10454,40,0.12025316455696203,1,30,10,71,0.06417587954832733,909,246,38,1193,11,663,27,0.15932666183182193,38,2965,0,1023,182,16,4170,1942,0.2003983041565314,59,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2784,17995,59,2784,open
