F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-String[],F16-Boolean,F16-Object,F16-NA,F16-ExecRow,F16-Conglomerate,F16-void,F16-GroupFetchScanController,F16-int,F16-ScanController,F16-Properties,F16-boolean,F16-PrintWriter,F16-RandomAccessFile,F16-String,F16-SQLException,F16-FileOutputStream,F16-TupleDescriptor,F16-Void,F16-ExecIndexRow,F3-NA,F3-int[],F3-Integer,F3-Long,F3-ResultSet,F3-InputStream,F3-TransactionController,F3-null,F3-byte[],F3-boolean,F3-Object[],F3-char,F3-String,F3-long,F3-ExecRow,F3-int,F3-PrintWriter,F3-SQLException,F3-QualifiedIdentifier,F3-Connection,F7-|,F7--,F7-/,F7-++,F7--=,F7---,F7-+=,F7-&,F7-NA,F7-+,F12-long,F12-int,F12-NA,F12-LocalizedResource,F12-boolean,F12-LocalizedOutput,F12-SQLException,F12-int[],F12-String[],F12-byte[],F12-String,F12-Connection,F12-ArrayList<ResultSet>,F12-Hashtable,F12-ConnectionEnv,F12-PrintStream,F12-Class[],F12-Statement,F12-ResultSet,F12-TypeDescriptor,F17-final,F17-static,F17-NA,F17-final-final,F2-ResultSet,F2-JDBCDisplayUtil,F2-BrokeredConnection,F2-NA,F2-UCode_CharStream,F2-Integer,F2-StringBuffer,F2-Properties,F2-Object,F2-Connection,F2-String,F2-ij,F2-PreparedStatement,F2-DataDictionaryImpl,F2-System,F2-SQLParserTokenManager,F2-DRDAConnThread,F2-Hashtable<Integer String>,F2-Statement,F2-File,F6-java.io.RandomAccessFile,F6-org.apache.derby.impl.sql.compile.IsNullNode,F6-NA,F6-java.lang.Long,F6-java.io.FileWriter,F6-java.io.FileOutputStream,F6-java.io.InputStreamReader,F6-org.apache.derby.impl.tools.ij.TokenMgrError,F6-org.apache.derby.impl.sql.compile.FromList,F6-java.util.Properties,F6-java.io.FileInputStream,F6-java.io.PrintWriter,F6-java.lang.Integer,F6-java.io.File,F6-java.lang.Boolean,F6-java.lang.String,F6-org.apache.derby.impl.sql.execute.rts.XPLAINResultSetTimingsDescriptor,F6-java.lang.StringBuffer,F6-java.util.Vector<java.lang.String>,F6-org.apache.derby.impl.tools.ij.Token,F13-private,F13-NA,F13-public,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-static,F14-NA,F14-final,F1-executeQuery,F1-ReInit,F1-size,F1-NA,F1-getBoolean,F1-generateCsSQLException,F1-prepareStatement,F1-jj_consume_token,F1-next,F1-getDefaultConn,F1-readChar,F1-get,F1-append,F1-equals,F1-getProperty,F1-put,F1-qualifiedIdentifier,F1-toString,F1-jjStopAtPos,F1-newException,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-javax.naming.InitialContext,F5-java.io.OutputStreamWriter,F5-java.lang.Thread,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.lang.Number,F5-java.util.Date,F5-java.io.Reader,F5-java.util.AbstractList,F5-java.lang.RuntimeException,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-java.lang.Exception,F5-java.util.Dictionary,F9-indexName,F9-isXAConnection_,F9-password,F9-traceDirectory,F9-description,F9-containerId,F9-databaseName,F9-user,F9-serviceType,F9-cachedCharLength,F9-array,F9-unclosableInternalReader,F9-dataSourceName,F9-NA,F9-retrieveMessageText,F9-uuidFactory,F9-backupRoot,F9-loginTimeout,F9-portNumber,F9-length,F10-NA,F10-true,F19-NA,F19-interface,F19-abstract,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-String[],F4-boolean,F4-InputStream,F4-long,F4-StringBuffer,F4-ResultSet,F4-Statement,F4-PreparedStatement,F4-KeyStore,F4-char,F4-Token,F4-Connection,F4-Object,F4-void,F4-double,F4-QualifiedIdentifier,F4-int,F4-String,F4-SQLException,F8-EmbeddedBaseDataSource,F8-DRDAServerStarter,F8-DDdependableFinder,F8-PermDescriptor,F8-TemporaryClob,F8-UpdateServiceProperties,F8-AuthenticationServiceBase,F8-ClientConnection,F8-RealHashScanStatistics,F8-ClientBaseDataSourceRoot,F8-DoubleProperties,F8-BaseDataFileFactory,F8-DRDAProtocolExceptionInfo,F8-AliasDescriptor,F8-mtTime,F8-RealTableScanStatistics,F8-NA,F8-MeteredStream,F8-ByteArray,F8-StatementKey,F11-ignoreWebLogic,F11-langUtil,F11-scanned,F11-NA,F11-rowResult,F11-DS_GET_CONN_TYPES,F11-file,F11-propFile,F11-urlCheck,F11-displayColumns,F11-resultSet,F11-actions,F11-CONTAINER_KEY_MEMORY_USAGE,F11-catalogType,F11-num_pages,F11-kind,F11-used,F11-serialVersionUID,F11-portingOnly,F11-out,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-mamta@apache.org,F71-djd@apache.org,F71-lilywei@apache.org,F71-davidvc@apache.org,F71-kmarsden@apache.org,F71-rhillegas@apache.org,F71-bakksjo@apache.org,F71-mikem@apache.org,F71-myrnavl@apache.org,F71-kristwaa@apache.org,F71-dag@apache.org,F71-kahatlen@apache.org,F71-bandaram@apache.org,F71-oysteing@apache.org,F71-suresht@apache.org,F71-dyre@apache.org,F71-bernt@apache.org,F71-fuzzylogic@apache.org,F71-bpendleton@apache.org,F71-coar@apache.org,F74,F73,F84,F146,category
1745,org/apache/derby/impl/store/raw/data,org/apache/derby/impl/store/raw/data/RAFContainer.java,782,true,0,29,12007,4,11,1269,1,88,0.6103669190448456,1067,409,0.38331771321462044,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,17,MT_CORRECTNESS,0.03393939393939394,IS2_INCONSISTENT_SYNC,17,2,0,0.06505847953216375,0.0062134502923976605,0.0,0.0,0.09523809523809523,0.005744520030234315,0.14906832298136646,0.0834179922756752,-0.8095238095238095,0.009292929292929294,4.0404040404040404E-4,0.0834179922756752,-0.9325842696629213,-0.8823529411764706,51,7546,3429,8134,22,0.0,0,1,21,23,0.009193536207807898,268,159,478,905,0,109,0,0.1476658424032845,0,7043,0,1155,7016,0,15214,5888,0.030485666514545675,126,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,713,8135,18,605,open
1745,org/apache/derby/impl/store/raw/data,org/apache/derby/impl/store/raw/data/RAFContainer.java,782,true,0,29,12007,4,11,1269,1,88,0.6109493302271404,1067,409,0.38331771321462044,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,17,MT_CORRECTNESS,0.03393939393939394,IS2_INCONSISTENT_SYNC,17,2,0,0.06505847953216375,0.0062134502923976605,0.0,0.0,0.09523809523809523,0.005744520030234315,0.14906832298136646,0.0834179922756752,-0.8095238095238095,0.009292929292929294,4.0404040404040404E-4,0.0834179922756752,-0.9325842696629213,-0.8823529411764706,51,7546,3429,8134,22,0.0,0,1,21,23,0.009193536207807898,268,159,478,905,0,109,0,0.1476658424032845,0,7043,0,1155,7016,0,15214,5888,0.030485666514545675,126,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,713,8135,18,605,open
1745,org/apache/derby/impl/store/raw/data,org/apache/derby/impl/store/raw/data/RAFContainer.java,782,true,55,29,12007,4,0,1269,10,88,0.30168899242865466,1067,409,0.38331771321462044,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,17,MT_CORRECTNESS,0.0012121212121212121,SWL_SLEEP_WITH_LOCK_HELD,14,2,1,0.06505847953216375,0.0062134502923976605,3.654970760233918E-4,-1.0,0.0,0.0,0.14906832298136646,0.0834179922756752,-1.0,0.009292929292929294,4.0404040404040404E-4,0.0834179922756752,-0.9325842696629213,-0.8823529411764706,6,1157,782,1745,22,0.0,0,1,21,23,0.009193536207807898,268,159,478,905,0,109,0,0.1476658424032845,0,7043,0,1155,7016,0,15214,5888,0.030485666514545675,126,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,713,8135,18,605,open
1745,org/apache/derby/impl/store/raw/data,org/apache/derby/impl/store/raw/data/RAFContainer.java,782,true,0,29,12007,4,19,1269,1,88,0.4938846825859057,1067,409,0.38331771321462044,1.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,17,PERFORMANCE,0.017777777777777778,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.06505847953216375,0.0062134502923976605,0.0,0.0,0.045454545454545456,0.0028925619834710746,0.19427402862985685,0.1465201652531058,-0.9090909090909091,0.0032323232323232323,0.03515151515151515,0.1465201652531058,-0.9325842696629213,-0.8823529411764706,3,585,381,1173,22,0.0,0,1,21,23,0.009193536207807898,268,159,478,905,0,109,0,0.1476658424032845,0,7043,0,1155,7016,0,15214,5888,0.030485666514545675,126,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,713,8135,18,605,close
1745,org/apache/derby/impl/store/raw/data,org/apache/derby/impl/store/raw/data/RAFContainer.java,782,true,0,29,12007,4,23,1269,1,88,0.7682003494467093,1067,409,0.38331771321462044,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,17,PERFORMANCE,0.017777777777777778,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.06505847953216375,0.0062134502923976605,0.0,0.0,0.045454545454545456,0.0028925619834710746,0.19427402862985685,0.1465201652531058,-0.9090909090909091,0.0032323232323232323,0.03515151515151515,0.1465201652531058,-0.9325842696629213,-0.8823529411764706,51,7546,3429,8134,22,0.0,0,1,21,23,0.009193536207807898,268,159,478,905,0,109,0,0.1476658424032845,0,7043,0,1155,7016,0,15214,5888,0.030485666514545675,126,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,713,8135,18,605,open
1894,org/apache/derby/impl/store/raw/data,org/apache/derby/impl/store/raw/data/RAFContainer4.java,896,true,0,20,12007,1,12,1269,1,88,0.3073170731707317,621,459,0.7391304347826086,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,12,MT_CORRECTNESS,0.03393939393939394,IS2_INCONSISTENT_SYNC,17,2,0,0.06505847953216375,0.0043859649122807015,0.0,0.0,0.09523809523809523,0.005744520030234315,0.14906832298136646,0.0834179922756752,-0.8095238095238095,0.009292929292929294,4.0404040404040404E-4,0.0834179922756752,-0.9325842696629213,-1.0,17,3211,2090,3799,22,0.23529411764705882,0,1,21,23,0.009193536207807898,524,53,23,600,0,471,4,0.29525011031212395,4,7043,0,1155,7016,4,15214,5888,0.030485666514545675,18,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,605,8135,18,605,open
1894,org/apache/derby/impl/store/raw/data,org/apache/derby/impl/store/raw/data/RAFContainer4.java,896,true,58,20,12007,1,12,1269,13,88,0.5780487804878048,621,459,0.7391304347826086,0.5431034482758621,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,12,MT_CORRECTNESS,0.0056565656565656566,VO_VOLATILE_INCREMENT,14,2,3,0.06505847953216375,0.0043859649122807015,0.0010964912280701754,-1.0,0.0,0.0,0.14906832298136646,0.0834179922756752,-1.0,0.009292929292929294,4.0404040404040404E-4,0.0834179922756752,-0.9325842696629213,-1.0,15,1747,1135,2335,22,0.23529411764705882,0,1,21,23,0.009193536207807898,524,53,23,600,0,471,4,0.29525011031212395,4,7043,0,1155,7016,4,15214,5888,0.030485666514545675,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,605,8135,18,605,open
1894,org/apache/derby/impl/store/raw/data,org/apache/derby/impl/store/raw/data/RAFContainer4.java,896,true,58,20,12007,1,16,1269,13,88,0.6089430894308943,621,459,0.7391304347826086,0.6379310344827587,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,12,MT_CORRECTNESS,0.0056565656565656566,VO_VOLATILE_INCREMENT,14,2,3,0.06505847953216375,0.0043859649122807015,0.0010964912280701754,-1.0,0.0,0.0,0.14906832298136646,0.0834179922756752,-1.0,0.009292929292929294,4.0404040404040404E-4,0.0834179922756752,-0.9325842696629213,-1.0,15,1747,1135,2335,22,0.23529411764705882,0,1,21,23,0.009193536207807898,524,53,23,600,0,471,4,0.29525011031212395,4,7043,0,1155,7016,4,15214,5888,0.030485666514545675,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,605,8135,18,605,open
1894,org/apache/derby/impl/store/raw/data,org/apache/derby/impl/store/raw/data/RAFContainer4.java,896,true,58,20,12007,1,16,1269,13,88,0.6203252032520326,621,459,0.7391304347826086,0.5431034482758621,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,12,MT_CORRECTNESS,0.0056565656565656566,VO_VOLATILE_INCREMENT,14,2,3,0.06505847953216375,0.0043859649122807015,0.0010964912280701754,-1.0,0.0,0.0,0.14906832298136646,0.0834179922756752,-1.0,0.009292929292929294,4.0404040404040404E-4,0.0834179922756752,-0.9325842696629213,-1.0,15,1747,1135,2335,22,0.23529411764705882,0,1,21,23,0.009193536207807898,524,53,23,600,0,471,4,0.29525011031212395,4,7043,0,1155,7016,4,15214,5888,0.030485666514545675,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,605,8135,18,605,open
1894,org/apache/derby/impl/store/raw/data,org/apache/derby/impl/store/raw/data/RAFContainer4.java,896,true,64,20,12007,1,16,1269,14,88,0.28292682926829266,621,459,0.7391304347826086,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,12,MT_CORRECTNESS,0.0056565656565656566,VO_VOLATILE_INCREMENT,14,2,2,0.06505847953216375,0.0043859649122807015,7.309941520467836E-4,-1.0,0.0,0.0,0.14906832298136646,0.0834179922756752,-1.0,0.009292929292929294,4.0404040404040404E-4,0.0834179922756752,-0.9325842696629213,-1.0,15,1747,1135,2335,22,0.23529411764705882,0,1,21,23,0.009193536207807898,524,53,23,600,0,471,4,0.29525011031212395,4,7043,0,1155,7016,4,15214,5888,0.030485666514545675,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,605,8135,18,605,open
1894,org/apache/derby/impl/store/raw/data,org/apache/derby/impl/store/raw/data/RAFContainer4.java,896,true,64,20,12007,1,16,1269,14,88,0.3154471544715447,621,459,0.7391304347826086,0.9375,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,12,MT_CORRECTNESS,0.0056565656565656566,VO_VOLATILE_INCREMENT,14,2,2,0.06505847953216375,0.0043859649122807015,7.309941520467836E-4,-1.0,0.0,0.0,0.14906832298136646,0.0834179922756752,-1.0,0.009292929292929294,4.0404040404040404E-4,0.0834179922756752,-0.9325842696629213,-1.0,15,1747,1135,2335,22,0.23529411764705882,0,1,21,23,0.009193536207807898,524,53,23,600,0,471,4,0.29525011031212395,4,7043,0,1155,7016,4,15214,5888,0.030485666514545675,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,605,8135,18,605,open
1894,org/apache/derby/impl/store/raw/data,org/apache/derby/impl/store/raw/data/RAFContainer4.java,896,true,75,20,12007,1,16,1269,15,88,0.6894308943089431,621,459,0.7391304347826086,0.18666666666666668,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,12,MT_CORRECTNESS,0.0056565656565656566,VO_VOLATILE_INCREMENT,14,2,2,0.06505847953216375,0.0043859649122807015,7.309941520467836E-4,-1.0,0.0,0.0,0.14906832298136646,0.0834179922756752,-1.0,0.009292929292929294,4.0404040404040404E-4,0.0834179922756752,-0.9325842696629213,-1.0,15,1747,1135,2335,22,0.23529411764705882,0,1,21,23,0.009193536207807898,524,53,23,600,0,471,4,0.29525011031212395,4,7043,0,1155,7016,4,15214,5888,0.030485666514545675,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,605,8135,18,605,open
