F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-float,F16-Thread,F16-JMeterProperty,F16-X509Certificate[],F16-AssertionResult,F16-long,F16-PreparedStatement,F16-NA,F16-CollectionProperty,F16-void,F16-int,F16-boolean,F16-PasswordAuthentication,F16-String,F16-Subject,F16-ParamMask,F16-HttpResponse,F16-Class<?>,F16-CookieManager,F16-List<HTTPSamplerBase>,F3-NA,F3-HttpRequestBase,F3-JMeterTreeNode,F3-StringProperty,F3-CollectionProperty,F3-TestElementProperty,F3-GenericController,F3-HashTree,F3-byte[],F3-boolean,F3-Object,F3-MenuIcon,F3-JMeterFileFilter,F3-String,F3-long,F3-InterleaveControl.IGNORE_SUB_CONTROLLERS,F3-int,F3-Node,F3-String[],F3-Arguments,F7--,F7-++,F7-+=,F7-NA,F7-+,F12-long,F12-Integer,F12-int,F12-RemoteThreadsListener,F12-Object,F12-LinkedList<LoopIterationListener>,F12-NA,F12-ThreadLocal<Long>,F12-boolean,F12-JTextField,F12-Logger,F12-String,F12-SamplingStatCalculator,F12-JTree,F12-double,F12-Random,F12-JTextArea,F12-RemoteSampleListener,F12-Set<String>,F12-BeanInfo,F17-static,F17-final,F17-NA,F2-StringBuilder,F2-NA,F2-JTextComponent,F2-Entry<Object Object>,F2-AbstractVisualizer,F2-AbstractButton,F2-ExecutorService,F2-Matcher,F2-AnnotatedTestCase,F2-String,F2-HashTree,F2-MailerModel,F2-Element,F2-Long,F2-SaveService,F2-System,F2-Authorization,F2-Attribute,F2-Statement,F2-File,F6-java.util.Random,F6-java.util.zip.GZIPInputStream,F6-java.io.ByteArrayOutputStream,F6-NA,F6-org.apache.jmeter.protocol.jms.sampler.CollectionProperty,F6-org.apache.jmeter.config.StringProperty,F6-java.io.InputStreamReader,F6-org.apache.jmeter.protocol.http.modifier.TestElementProperty,F6-org.apache.jmeter.protocol.http.sampler.HTTPSamplerBase.CleanerThread,F6-java.io.PrintWriter,F6-java.io.File,F6-java.lang.String,F6-java.io.OutputStreamWriter,F6-java.lang.StringBuilder,F6-org.apache.jmeter.protocol.http.util.CollectionProperty,F6-org.apache.jmeter.protocol.http.sampler.DefaultHttpRequestRetryHandler,F6-java.util.Date,F6-org.apache.jmeter.testelement.property.StringProperty,F6-org.apache.jmeter.config.CollectionProperty,F6-java.io.BufferedReader,F13-private,F13-NA,F13-public,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-cloneTree,F1-setResponseData,F1-NA,F1-setStyle,F1-setProperty,F1-trim,F1-getInstance,F1-getPropDefault,F1-getLoggerForClass,F1-addComponent,F1-debug,F1-execute,F1-valueOf,F1-setSelected,F1-promptToSaveFile,F1-setDelay,F1-getKey,F1-exit,F1-setText,F1-setArguments,F5-java.util.zip.InflaterInputStream,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-java.io.OutputStreamWriter,F5-java.util.AbstractSequentialList,F5-java.lang.Thread,F5-java.io.FilterOutputStream,F5-javax.swing.JToggleButton,F5-javax.swing.Timer,F5-java.io.InputStreamReader,F5-java.io.Reader,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-java.util.AbstractSet,F9-label,F9-xAxisLabels,F9-startTime,F9-samplerLabel,F9-color,F9-time,F9-backColor,F9-chkBox,F9-yAxisLabel,F9-NA,F9-lineColor,F9-random,F9-keyStore,F9-md5HexInput,F9-length,F10-NA,F10-true,F19-NA,F19-abstract,F19-interface,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-ExecutorService,F4-String[],F4-Integer,F4-Container,F4-boolean,F4-File[],F4-Future,F4-long,F4-JMeterProperty,F4-JTextField,F4-Object,F4-void,F4-List,F4-StringBuilder,F4-Long,F4-String,F4-int,F4-JButton,F4-CallableStatement,F8-SSLManager,F8-RespTimeGraphLineBean,F8-BarGraph,F8-RespTimeGraphChart,F8-RespTimeGraphDataBean,F8-RandomTimer,F8-NA,F8-MD5HexAssertionGUI,F8-AxisGraph,F8-LineGraph,F11-ALWAYS_ENCODE,F11-APPLIABLE_CONFIG_CLASSES,F11-compareContent,F11-NA,F11-log,F11-firstTime,F11-ZERO,F11-LOCK,F11-maxThroughput,F11-CONDITION,F11-USE_GROUP_NAME,F11-pct2Label,F11-serialVersionUID,F11-listener,F11-TEXT_HTML,F11-sumOfSquares,F11-CLEAR,F11-rand,F11-CONNECTOR_PREFIX_DEFAULT,F11-loopCount,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-dev-null@apache.org,F71-mblankestijn@apache.org,F71-fschumacher@apache.org,F71-jsalvata@apache.org,F71-dims@apache.org,F71-jeremy_a@apache.org,F71-seade@apache.org,F71-oros@apache.org,F71-woolfel@apache.org,F71-pmouawad@apache.org,F71-alf@apache.org,F71-fschumacher@unknown,F71-milamber@apache.org,F71-thads@apache.org,F71-rjung@apache.org,F71-sebb@apache.org,F71-mstover1@apache.org,F71-undera@apache.org,F71-pmouawad@unknown,F74,F73,F84,F146,category
8468,org/apache/jmeter/visualizers,org/apache/jmeter/visualizers/Spline3.java,2550,true,25,16,4659,1,8,718,7,98,0.7767653758542141,228,167,0.7324561403508771,0.64,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,1,STYLE,0.0016339869281045752,FE_FLOATING_POINT_EQUALITY,20,3,1,0.1380813953488372,0.0014534883720930232,0.0014534883720930232,1.0,1.0,0.0,0.38636363636363635,0.43386544779919095,1.0,0.1830065359477124,0.16339869281045752,0.43386544779919095,-0.09473684210526316,1.0,9,5622,2550,8468,32,0.0,0,31,1,63,0.005270380042982659,531,516,3,1050,0,15,0,0.08710880446519087,0,10712,0,6226,740,0,17678,4486,0.08431000829564209,379,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3224,14044,2,2847,close
8468,org/apache/jmeter/visualizers,org/apache/jmeter/visualizers/SplineModel.java,2550,true,20,15,4659,1,8,718,6,98,0.8529411764705882,80,26,0.325,0.2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2,STYLE,0.0032679738562091504,ICAST_INTEGER_MULTIPLY_CAST_TO_LONG,20,3,1,0.1380813953488372,0.0029069767441860465,0.0014534883720930232,1.0,1.0,0.0,0.38636363636363635,0.43386544779919095,1.0,0.1830065359477124,0.16339869281045752,0.43386544779919095,-0.09473684210526316,1.0,9,5622,2550,8468,32,0.0,0,31,1,63,0.005270380042982659,303,283,1,587,0,20,0,0.0631496057653278,0,10712,0,6226,740,0,17678,4486,0.08431000829564209,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4850,14044,2,2847,close
8468,org/apache/jmeter/visualizers,org/apache/jmeter/visualizers/SplineModel.java,2550,true,0,15,4659,1,4,718,1,98,0.21323529411764705,80,26,0.325,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2,PERFORMANCE,0.008169934640522876,SS_SHOULD_BE_STATIC,18,2,0,0.1380813953488372,0.0029069767441860465,0.0,0.0,1.0,0.0,0.7045454545454546,0.1677679897339876,1.0,0.042483660130718956,0.032679738562091505,0.1677679897339876,-0.09473684210526316,1.0,22,10728,4531,13574,32,0.0,0,31,1,63,0.005270380042982659,303,283,1,587,0,20,0,0.0631496057653278,0,10712,0,6226,740,0,17678,4486,0.08431000829564209,2005,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,4850,14044,2,2847,close
11540,org/apache/jmeter/visualizers,org/apache/jmeter/visualizers/SplineVisualizer.java,3640,true,0,15,4659,3,4,718,1,98,0.18840579710144928,223,42,0.18834080717488788,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2,PERFORMANCE,0.008169934640522876,SS_SHOULD_BE_STATIC,18,2,0,0.1380813953488372,0.0029069767441860465,0.0,0.0,1.0,0.0,0.7045454545454546,0.1677679897339876,1.0,0.042483660130718956,0.032679738562091505,0.1677679897339876,-0.09473684210526316,1.0,25,10728,4531,13574,32,0.0,0,31,1,63,0.005270380042982659,236,285,9,530,0,-49,0,0.04304841181154641,0,10712,0,6226,740,0,17678,4486,0.08431000829564209,2005,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,4850,14044,2,2847,close
11540,org/apache/jmeter/visualizers,org/apache/jmeter/visualizers/SplineVisualizer.java,3640,true,0,15,4659,3,4,718,1,98,0.1826086956521739,223,42,0.18834080717488788,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2,PERFORMANCE,0.008169934640522876,SS_SHOULD_BE_STATIC,18,2,0,0.1380813953488372,0.0029069767441860465,0.0,0.0,1.0,0.0,0.7045454545454546,0.1677679897339876,1.0,0.042483660130718956,0.032679738562091505,0.1677679897339876,-0.09473684210526316,1.0,25,10728,4531,13574,32,0.0,0,31,1,63,0.005270380042982659,236,285,9,530,0,-49,0,0.04304841181154641,0,10712,0,6226,740,0,17678,4486,0.08431000829564209,2005,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,4850,14044,2,2847,close
3629,org/apache/jmeter/visualizers,org/apache/jmeter/visualizers/StatGraphProperties.java,409,true,0,4,4659,1,4,718,1,98,0.4520547945205479,44,19,0.4318181818181818,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2,MALICIOUS_CODE,0.004901960784313725,MS_PKGPROTECT,18,2,0,0.1380813953488372,0.0029069767441860465,0.0,0.0,0.6666666666666666,0.044444444444444446,0.20588235294117646,0.11288569900999616,0.3333333333333333,0.0032679738562091504,0.008169934640522876,0.11288569900999616,-0.09473684210526316,1.0,8,3183,1264,6029,32,0.0,0,31,1,63,0.005270380042982659,64,26,1,91,0,38,0,0.09811753027411543,0,10712,0,6226,740,0,17678,4486,0.08431000829564209,740,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,3585,14044,2,2847,close
3629,org/apache/jmeter/visualizers,org/apache/jmeter/visualizers/StatGraphProperties.java,409,true,0,4,4659,1,4,718,1,98,0.4794520547945205,44,19,0.4318181818181818,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2,MALICIOUS_CODE,0.004901960784313725,MS_PKGPROTECT,18,2,0,0.1380813953488372,0.0029069767441860465,0.0,0.0,0.6666666666666666,0.044444444444444446,0.20588235294117646,0.11288569900999616,0.3333333333333333,0.0032679738562091504,0.008169934640522876,0.11288569900999616,-0.09473684210526316,1.0,5,2577,1050,5423,32,0.0,0,31,1,63,0.005270380042982659,64,26,1,91,0,38,0,0.09811753027411543,0,10712,0,6226,740,0,17678,4486,0.08431000829564209,740,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,3585,14044,2,2847,close
11331,org/apache/jmeter/visualizers,org/apache/jmeter/visualizers/StatGraphVisualizer.java,3580,true,96,29,4659,3,0,718,23,98,0.6534148827726809,767,87,0.11342894393741851,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,8,I18N,0.08986928104575163,DM_DEFAULT_ENCODING,19,1,1,0.1380813953488372,0.011627906976744186,0.0014534883720930232,1.0,0.5636363636363636,0.12297520661157026,0.5555555555555556,3.9396490154065936E-4,0.12727272727272726,0.029411764705882353,0.027777777777777776,3.9396490154065936E-4,-0.09473684210526316,-0.25,23,3254,1279,6100,32,0.04824561403508772,0,31,1,63,0.005270380042982659,781,108,36,925,11,673,11,0.11063173368791569,22,10712,0,6226,740,0,17678,4486,0.08431000829564209,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2850,14044,2,2847,close
11331,org/apache/jmeter/visualizers,org/apache/jmeter/visualizers/StatGraphVisualizer.java,3580,true,0,29,4659,3,0,718,1,98,0.10601427115188583,767,87,0.11342894393741851,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,8,PERFORMANCE,0.0016339869281045752,DM_FP_NUMBER_CTOR,20,3,1,0.1380813953488372,0.011627906976744186,0.0014534883720930232,1.0,1.0,0.0,0.7045454545454546,0.1677679897339876,1.0,0.042483660130718956,0.032679738562091505,0.1677679897339876,-0.09473684210526316,-0.25,5,460,215,3306,32,0.04824561403508772,0,31,1,63,0.005270380042982659,781,108,36,925,11,673,11,0.11063173368791569,22,10712,0,6226,740,0,17678,4486,0.08431000829564209,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2850,14044,2,2847,close
11331,org/apache/jmeter/visualizers,org/apache/jmeter/visualizers/StatGraphVisualizer.java,3580,true,11,29,4659,3,8,718,3,98,0.564729867482161,767,87,0.11342894393741851,0.9090909090909091,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,8,STYLE,0.013071895424836602,PZLA_PREFER_ZERO_LENGTH_ARRAYS,20,3,1,0.1380813953488372,0.011627906976744186,0.0014534883720930232,-1.0,0.125,0.005208333333333333,0.38636363636363635,0.43386544779919095,-0.75,0.1830065359477124,0.16339869281045752,0.43386544779919095,-0.09473684210526316,-0.25,50,7428,3304,10274,32,0.04824561403508772,0,31,1,63,0.005270380042982659,781,108,36,925,11,673,11,0.11063173368791569,22,10712,0,6226,740,0,17678,4486,0.08431000829564209,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2850,14044,2,2847,open
11331,org/apache/jmeter/visualizers,org/apache/jmeter/visualizers/StatGraphVisualizer.java,3580,true,0,29,4659,3,8,718,1,98,0.09785932721712538,767,87,0.11342894393741851,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,95,8,STYLE,0.19607843137254902,RI_REDUNDANT_INTERFACES,20,3,0,0.1380813953488372,0.011627906976744186,0.0,0.0,0.8333333333333334,0.0066137566137566125,0.38636363636363635,0.43386544779919095,0.6666666666666666,0.1830065359477124,0.16339869281045752,0.43386544779919095,-0.09473684210526316,-0.25,60,8485,3580,11331,32,0.04824561403508772,0,31,1,63,0.005270380042982659,781,108,36,925,11,673,11,0.11063173368791569,22,10712,0,6226,740,0,17678,4486,0.08431000829564209,5,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,2850,14044,2,2847,open
5711,org/apache/jmeter/visualizers,org/apache/jmeter/visualizers/BarGraph.java,1179,true,0,7,4659,1,4,718,1,98,0.45454545454545453,32,41,1.28125,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,BAD_PRACTICE,0.021241830065359478,SE_BAD_FIELD,16,2,0,0.1380813953488372,0.0,0.0,0.0,0.38461538461538464,0.02958579881656805,0.4482758620689655,0.09572470036023611,0.07692307692307693,0.032679738562091505,0.021241830065359478,0.09572470036023611,-0.09473684210526316,0.0,2,2865,1179,5711,32,0.0,0,31,1,63,0.005270380042982659,70,3,0,73,0,67,0,0.17357020710621318,0,10712,0,6226,740,0,17678,4486,0.08431000829564209,461,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3306,14044,2,2847,open
11540,org/apache/jmeter/visualizers,org/apache/jmeter/visualizers/StatVisualizer.java,3640,true,19,9,4659,2,0,718,3,98,0.6793650793650794,150,133,0.8866666666666667,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,5,I18N,0.08986928104575163,DM_DEFAULT_ENCODING,19,1,1,0.1380813953488372,0.007267441860465116,0.0014534883720930232,1.0,0.5636363636363636,0.12297520661157026,0.5555555555555556,3.9396490154065936E-4,0.12727272727272726,0.029411764705882353,0.027777777777777776,3.9396490154065936E-4,-0.09473684210526316,-0.2,10,3254,1279,6100,32,0.0,0,31,1,63,0.005270380042982659,198,285,139,622,0,-87,0,0.05916725605242264,0,10712,0,6226,740,0,17678,4486,0.08431000829564209,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2850,14044,2,2847,close
