F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-String[],F16-SQLWarning,F16-char[],F16-Object,F16-NA,F16-ExecRow,F16-void,F16-int,F16-ScanController,F16-Properties,F16-TabInfoImpl,F16-boolean,F16-PrintWriter,F16-Serializable,F16-String,F16-TupleDescriptor,F16-Void,F16-ClientXAConnection,F16-Connection,F16-ExecIndexRow,F3-NA,F3-int[],F3-ResultSet,F3-InputStream,F3-TransactionController,F3-null,F3-byte[],F3-boolean,F3-char,F3-String,F3-long,F3-ExecRow,F3-SQLWarning,F3-int,F3-PrintWriter,F3-SQLException,F3-QualifiedIdentifier,F3-PreparedStatement,F3-Pkgnamcsn,F3-Connection,F7-|,F7--,F7-/,F7-++,F7---,F7--=,F7-+=,F7-&,F7-NA,F7-*,F7-+,F12-long,F12-int,F12-NA,F12-LocalizedResource,F12-boolean,F12-int[],F12-LocalizedOutput,F12-MaterialStatement,F12-SQLException,F12-String[],F12-Agent,F12-String,F12-Section,F12-Connection,F12-InputStream,F12-Hashtable,F12-ConnectionEnv,F12-ProductLevel,F12-PrintStream,F12-ArrayList,F17-final,F17-static,F17-NA,F17-final-final,F2-ResultSet,F2-Class,F2-JDBCDisplayUtil,F2-BrokeredConnection,F2-NA,F2-Runtime,F2-UCode_CharStream,F2-StringBuffer,F2-Properties,F2-Object,F2-Connection,F2-String,F2-ij,F2-PreparedStatement,F2-System,F2-SQLParserTokenManager,F2-DRDAConnThread,F2-Hashtable<Integer String>,F2-Statement,F2-File,F6-java.util.Random,F6-java.lang.IllegalArgumentException,F6-NA,F6-java.io.FileWriter,F6-java.io.InputStreamReader,F6-java.io.FileOutputStream,F6-org.apache.derby.impl.tools.ij.TokenMgrError,F6-java.util.Vector,F6-java.util.Properties,F6-java.io.FileInputStream,F6-org.apache.derby.impl.sql.depend.BasicDependency,F6-java.io.PrintWriter,F6-org.apache.derby.impl.store.access.RAMTransaction,F6-java.lang.Integer,F6-java.io.File,F6-org.apache.derby.impl.store.raw.xact.XactId,F6-java.lang.String,F6-java.lang.Boolean,F6-java.lang.StringBuffer,F6-org.apache.derby.impl.tools.ij.Token,F13-private,F13-NA,F13-public,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-static,F14-NA,F14-final,F1-executeQuery,F1-ReInit,F1-size,F1-NA,F1-getBoolean,F1-prepareStatement,F1-jj_consume_token,F1-compare,F1-next,F1-getDefaultConn,F1-readChar,F1-get,F1-append,F1-equals,F1-getProperty,F1-put,F1-qualifiedIdentifier,F1-toString,F1-executeUpdate,F1-jjStopAtPos,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-javax.naming.InitialContext,F5-java.io.OutputStreamWriter,F5-java.lang.Thread,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.lang.Number,F5-java.util.Date,F5-java.io.Reader,F5-java.util.AbstractList,F5-java.lang.RuntimeException,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-java.lang.Exception,F5-java.util.Dictionary,F9-password,F9-traceDirectory,F9-description,F9-containerId,F9-databaseName,F9-user,F9-columnBitMap,F9-serviceType,F9-cachedCharLength,F9-array,F9-unclosableInternalReader,F9-dataSourceName,F9-NA,F9-retrieveMessageText,F9-objectType,F9-uuidFactory,F9-backupRoot,F9-loginTimeout,F9-portNumber,F9-length,F10-NA,F10-true,F19-NA,F19-interface,F19-abstract,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-String[],F4-boolean,F4-InputStream,F4-long,F4-SQLWarning,F4-StringBuffer,F4-ResultSet,F4-Statement,F4-PreparedStatement,F4-KeyStore,F4-char,F4-Token,F4-Connection,F4-Object,F4-void,F4-QualifiedIdentifier,F4-int,F4-String,F4-SQLException,F8-CatalogRowFactory,F8-PermDescriptor,F8-DDColumnDependableFinder,F8-TemporaryClob,F8-UpdateServiceProperties,F8-AuthenticationServiceBase,F8-FormatableArrayHolder,F8-EmbeddedSimpleDataSource,F8-ClientBaseDataSourceRoot,F8-IndexDescriptorImpl,F8-DoubleProperties,F8-BaseDataFileFactory,F8-DRDAProtocolExceptionInfo,F8-mtTime,F8-PredicateWrapper,F8-ColumnMapping,F8-NA,F8-UnaryOperatorNode,F8-ByteArray,F8-ijRowResult,F11-agent_,F11-savepointName_,F11-ignoreWebLogic,F11-skipJava,F11-scanned,F11-NA,F11-materialStatement_,F11-actions,F11-CONTAINER_KEY_MEMORY_USAGE,F11-catalogType,F11-num_pages,F11-numPreds,F11-kind,F11-used,F11-serialVersionUID,F11-binaryStream_,F11-currentConnEnv,F11-columnWidths,F11-pwList,F11-asciiStream_,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-mamta@apache.org,F71-djd@apache.org,F71-lilywei@apache.org,F71-davidvc@apache.org,F71-kmarsden@apache.org,F71-rhillegas@apache.org,F71-bakksjo@apache.org,F71-mikem@apache.org,F71-myrnavl@apache.org,F71-kristwaa@apache.org,F71-dag@apache.org,F71-kahatlen@apache.org,F71-bandaram@apache.org,F71-oysteing@apache.org,F71-abrown@apache.org,F71-suresht@apache.org,F71-bernt@apache.org,F71-fuzzylogic@apache.org,F71-bpendleton@apache.org,F71-coar@apache.org,F74,F73,F84,F146,category
7482,org/apache/derby/impl/store/raw/data,org/apache/derby/impl/store/raw/data/DecryptInputStream.java,2711,true,21,2,12073,1,0,1268,3,88,0.8260869565217391,54,15,0.2777777777777778,1.0,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,1,BAD_PRACTICE,0.001536688436419516,RR_NOT_CHECKED,19,3,1,0.05576592082616179,3.4423407917383823E-4,3.4423407917383823E-4,-1.0,0.0,0.0,0.1358313817330211,0.5053182062282564,-1.0,0.006915097963887821,0.020361121782558587,0.5053182062282564,-0.9382716049382716,-1.0,5,7139,3154,8135,6,0.0,0,2,4,8,0.005012531328320802,17,9,6,32,0,8,0,0.0016437526008810013,0,7714,0,1207,6141,0,15062,6507,0.03745303608170601,5424,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6436,8135,67,1062,open
8134,org/apache/derby/impl/store/raw/data,org/apache/derby/impl/store/raw/data/DirectAllocActions.java,3154,true,3,4,12073,1,0,1268,1,88,0.5043478260869565,65,31,0.47692307692307695,1.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,3,STYLE,0.04494813676527084,BC_UNCONFIRMED_CAST,20,3,1,0.05576592082616179,0.0010327022375215145,3.4423407917383823E-4,-1.0,0.1794871794871795,0.0037761931253055513,0.1513840830449827,0.21341504798294664,-0.6410256410256411,0.010756819054936612,0.058778332693046484,0.21341504798294664,-0.9382716049382716,-1.0,8,7139,3154,8135,6,0.0,0,2,4,8,0.005012531328320802,6,0,0,6,0,6,0,2.7454237218336684E-6,0,7714,0,1207,6141,0,15062,6507,0.03745303608170601,4504,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,5516,8135,67,1062,open
8134,org/apache/derby/impl/store/raw/data,org/apache/derby/impl/store/raw/data/DirectAllocActions.java,3154,true,3,4,12073,1,0,1268,1,88,0.6608695652173913,65,31,0.47692307692307695,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,3,STYLE,0.04494813676527084,BC_UNCONFIRMED_CAST,20,3,1,0.05576592082616179,0.0010327022375215145,3.4423407917383823E-4,-1.0,0.1794871794871795,0.0037761931253055513,0.1513840830449827,0.21341504798294664,-0.6410256410256411,0.010756819054936612,0.058778332693046484,0.21341504798294664,-0.9382716049382716,-1.0,8,7139,3154,8135,6,0.0,0,2,4,8,0.005012531328320802,6,0,0,6,0,6,0,2.7454237218336684E-6,0,7714,0,1207,6141,0,15062,6507,0.03745303608170601,4504,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,5516,8135,67,1062,open
8134,org/apache/derby/impl/store/raw/data,org/apache/derby/impl/store/raw/data/DirectAllocActions.java,3154,true,3,4,12073,1,0,1268,1,88,0.9739130434782609,65,31,0.47692307692307695,1.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,3,STYLE,0.04494813676527084,BC_UNCONFIRMED_CAST,20,3,1,0.05576592082616179,0.0010327022375215145,3.4423407917383823E-4,-1.0,0.1794871794871795,0.0037761931253055513,0.1513840830449827,0.21341504798294664,-0.6410256410256411,0.010756819054936612,0.058778332693046484,0.21341504798294664,-0.9382716049382716,-1.0,8,7139,3154,8135,6,0.0,0,2,4,8,0.005012531328320802,6,0,0,6,0,6,0,2.7454237218336684E-6,0,7714,0,1207,6141,0,15062,6507,0.03745303608170601,4504,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,5516,8135,67,1062,open
8134,org/apache/derby/impl/store/raw/data,org/apache/derby/impl/store/raw/data/DropOnCommit.java,3154,true,16,3,12073,1,0,1268,6,88,0.8155339805825242,61,9,0.14754098360655737,1.0,15,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,1,STYLE,0.04494813676527084,BC_UNCONFIRMED_CAST,17,2,1,0.05576592082616179,3.4423407917383823E-4,3.4423407917383823E-4,-1.0,0.1794871794871795,0.0037761931253055513,0.1513840830449827,0.21341504798294664,-0.6410256410256411,0.010756819054936612,0.058778332693046484,0.21341504798294664,-0.9382716049382716,-1.0,7,7139,3154,8135,6,0.0,0,2,4,8,0.005012531328320802,17,16,6,39,0,1,0,0.08452835700835377,0,7714,0,1207,6141,0,15062,6507,0.03745303608170601,627,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1622,8135,67,1062,open
1247,org/apache/derby/impl/store/raw/data,org/apache/derby/impl/store/raw/data/EncryptOrDecryptData.java,177,true,0,15,12073,1,8,1268,1,88,0.9224343675417661,243,111,0.4567901234567901,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,3,MT_CORRECTNESS,0.03380714560122935,IS2_INCONSISTENT_SYNC,17,2,0,0.05576592082616179,0.0010327022375215145,0.0,0.0,0.26136363636363635,0.012870179063360881,0.2891566265060241,0.1843416244675358,-0.4772727272727273,0.009220130618517095,0.009220130618517095,0.1843416244675358,-0.9382716049382716,0.3333333333333333,1,267,186,1263,6,0.0,0,2,4,8,0.005012531328320802,20,58,10,88,0,-38,0,0.3044982698961938,0,7714,0,1207,6141,0,15062,6507,0.03745303608170601,252,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1247,8135,67,1062,open
1247,org/apache/derby/impl/store/raw/data,org/apache/derby/impl/store/raw/data/EncryptOrDecryptData.java,177,true,0,15,12073,1,9,1268,1,88,0.9562450278440733,243,111,0.4567901234567901,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,3,MT_CORRECTNESS,0.03380714560122935,IS2_INCONSISTENT_SYNC,17,2,0,0.05576592082616179,0.0010327022375215145,0.0,0.0,0.26136363636363635,0.012870179063360881,0.2891566265060241,0.1843416244675358,-0.4772727272727273,0.009220130618517095,0.009220130618517095,0.1843416244675358,-0.9382716049382716,0.3333333333333333,1,267,186,1263,6,0.0,0,2,4,8,0.005012531328320802,20,58,10,88,0,-38,0,0.3044982698961938,0,7714,0,1207,6141,0,15062,6507,0.03745303608170601,252,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1247,8135,67,1062,close
1247,org/apache/derby/impl/store/raw/data,org/apache/derby/impl/store/raw/data/EncryptOrDecryptData.java,177,true,0,15,12073,1,9,1268,1,88,0.9350304958896845,243,111,0.4567901234567901,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,3,MT_CORRECTNESS,0.03380714560122935,IS2_INCONSISTENT_SYNC,17,2,0,0.05576592082616179,0.0010327022375215145,0.0,0.0,0.26136363636363635,0.012870179063360881,0.2891566265060241,0.1843416244675358,-0.4772727272727273,0.009220130618517095,0.009220130618517095,0.1843416244675358,-0.9382716049382716,0.3333333333333333,1,267,186,1263,6,0.0,0,2,4,8,0.005012531328320802,20,58,10,88,0,-38,0,0.3044982698961938,0,7714,0,1207,6141,0,15062,6507,0.03745303608170601,252,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1247,8135,67,1062,close
8134,org/apache/derby/impl/store/raw/data,org/apache/derby/impl/store/raw/data/FileContainer.java,3154,true,35,82,12073,1,0,1268,5,88,0.22936038320653707,2166,827,0.38180978762696216,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,19,STYLE,0.09834805993084902,DLS_DEAD_LOCAL_STORE,17,2,2,0.05576592082616179,0.006540447504302926,6.884681583476765E-4,-1.0,0.17578125,0.003714928260216346,0.1513840830449827,0.21341504798294664,-0.6484375,0.010756819054936612,0.058778332693046484,0.21341504798294664,-0.9382716049382716,-1.0,34,7139,3154,8135,6,0.0,0,2,4,8,0.005012531328320802,541,11,6,558,0,530,0,0.07702084148087407,0,7714,0,1207,6141,0,15062,6507,0.03745303608170601,253,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1248,8135,67,1062,open
8134,org/apache/derby/impl/store/raw/data,org/apache/derby/impl/store/raw/data/FileContainer.java,3154,true,40,82,12073,1,0,1268,6,88,0.4057480980557904,2166,827,0.38180978762696216,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,19,STYLE,0.09834805993084902,DLS_DEAD_LOCAL_STORE,20,3,1,0.05576592082616179,0.006540447504302926,3.4423407917383823E-4,-1.0,0.17578125,0.003714928260216346,0.1513840830449827,0.21341504798294664,-0.6484375,0.010756819054936612,0.058778332693046484,0.21341504798294664,-0.9382716049382716,-1.0,30,6823,2910,7819,6,0.0,0,2,4,8,0.005012531328320802,541,11,6,558,0,530,0,0.07702084148087407,0,7714,0,1207,6141,0,15062,6507,0.03745303608170601,253,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1248,8135,67,1062,open
8134,org/apache/derby/impl/store/raw/data,org/apache/derby/impl/store/raw/data/FileContainer.java,3154,true,51,82,12073,1,0,1268,12,88,0.6179205409974641,2166,827,0.38180978762696216,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,19,STYLE,0.09834805993084902,DLS_DEAD_LOCAL_STORE,20,3,2,0.05576592082616179,0.006540447504302926,6.884681583476765E-4,-1.0,0.17578125,0.003714928260216346,0.1513840830449827,0.21341504798294664,-0.6484375,0.010756819054936612,0.058778332693046484,0.21341504798294664,-0.9382716049382716,-1.0,34,7139,3154,8135,6,0.0,0,2,4,8,0.005012531328320802,541,11,6,558,0,530,0,0.07702084148087407,0,7714,0,1207,6141,0,15062,6507,0.03745303608170601,253,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1248,8135,67,1062,open
8134,org/apache/derby/impl/store/raw/data,org/apache/derby/impl/store/raw/data/FileContainer.java,3154,true,20,82,12073,1,0,1268,4,88,0.643279797125951,2166,827,0.38180978762696216,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,19,STYLE,0.09834805993084902,DLS_DEAD_LOCAL_STORE,20,3,3,0.05576592082616179,0.006540447504302926,0.0010327022375215145,-1.0,0.17578125,0.003714928260216346,0.1513840830449827,0.21341504798294664,-0.6484375,0.010756819054936612,0.058778332693046484,0.21341504798294664,-0.9382716049382716,-1.0,34,7139,3154,8135,6,0.0,0,2,4,8,0.005012531328320802,541,11,6,558,0,530,0,0.07702084148087407,0,7714,0,1207,6141,0,15062,6507,0.03745303608170601,253,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1248,8135,67,1062,open
